"Name","RunTime","Rating","Votes"
"Black Angel (1946)","1h 21min",7,2815
"Black Beauty (1946)","1h 14min",5.8,213
"Blonde Alibi (1946)","1h 2min",6.4,33
"Blonde for a Day (1946)","1h 8min",5.2,68
"Blondie Knows Best (1946)","1h 9min",6.8,168
"Blondie's Lucky Day (1946)","1h 9min",6.8,155
"The Blue Dahlia (1946)","12",7.2,7695
"Blue Skies (1946)","1h 39min",6.4,1265
"Bodas trágicas (1946)","1h 17min",6.4,7
"El moderno Barba Azul (1946)","1h 30min",4.7,85
"Border Bandits (1946)","58min",7,12
"Boston Blackie and the Law (1946)","1h 9min",6.4,288
"Bowery Bombshell (1946)","1h 5min",6.4,310
"A Boy a Girl and a Dog (1946)","1h 15min",6.9,53
"Boys' Ranch (1946)","1h 37min",6.2,103
"Breakfast in Hollywood (1946)","1h 30min",5.8,235
"The Bride Wore Boots (1946)","1h 25min",6.2,360
"Bringing Up Father (1946)","1h 5min",6.2,28
"Brita i grosshandlarhuset (1946)","1h 42min",5.8,44
"The Brute Man (1946)","58min",4.3,1217
"Bröder emellan (1946)","1h 36min",4.1,13
"Bröllopet på Solö (1946)","1h 38min",5.2,11
"Cais do Sodré (1946)","1h 16min",6.2,6
"Camões (1946)","1h 58min",6.5,176
"Canyon Passage (1946)","1h 32min",6.9,2007
"The Captive Heart (1946)","1h 44min",7,935
"Carnival (1946)","1h 33min",6.2,85
"The Cat Creeps (1946)","58min",5.4,129
"The Catman of Paris (1946)","1h 5min",5.5,234
"Centennial Summer (1946)","1h 42min",6.2,309
"The Chase (1946)","1h 26min",6.6,1681
"Chick Carter Detective (1946)","3h 48min",6,29
"Child of Divorce (1946)","1h 2min",6.7,206
"Children on Trial (1946)","1h 1min",6.6,10
"Cinderella Jones (1946)","1h 30min",5.4,199
"Claudia and David (1946)","1h 18min",6.2,198
"Cloak and Dagger (1946)","1h 46min",6.6,2577
"A Close Call for Boston Blackie (1946)","1h",6.1,318
"Cluny Brown (1946)","1h 40min",7.5,3033
"The Cockeyed Miracle (1946)","1h 21min",6.6,308
"Colorado Serenade (1946)","1h 8min",6.2,99
"Courage of Lassie (1946)","1h 32min",6.4,1369
"Cowboy Blues (1946)","1h 2min",8.3,11
"Crack-Up (1946)","1h 33min",6.5,1326
"Crime Doctor's Man Hunt (1946)","1h 1min",6.2,241
"El crimen de Pepe Conde (1946)","1h 38min",5.3,19
"El crimen de la calle de Bordadores (1946)","1h 32min",6.7,200
"Criminal Court (1946)","1h",5.8,316
"The Crimson Ghost (1946)","2h 47min",6.8,376
"Cristina (1946)","1h 18min",NA,NA
"Cross My Heart (1946)","1h 25min",6.7,34
"Cuando llegue la noche (1946)","1h 51min",NA,NA
"Cuban Pete (1946)","1h",6,16
"The Curse of the Wraydons (1946)","1h 40min",5.1,98
"Avanti a lui tremava tutta Roma (1946)","1h 38min",6,62
"La dama de la muerte (1946)","1h 20min",5.9,28
"Danger Woman (1946)","59min",5.2,27
"Dangerous Business (1946)","1h",6.6,9
"Dangerous Millions (1946)","1h 9min",5.4,38
"Dangerous Money (1946)","1h 6min",6.6,1064
"Dark Alibi (1946)","1h 1min",6.6,1123
"The Dark Corner (1946)","1h 39min",7.1,4041
"The Dark Horse (1946)","59min",4.9,10
"The Dark Mirror (1946)","1h 25min",7.1,4447
"Daughter of Don Q (1946)","2h 47min",6.6,54
"Deadline at Dawn (1946)","1h 23min",6.8,1675
"Deadline for Murder (1946)","1h 5min",5.2,27
"Death Valley (1946)","1h 7min",5.2,25
"Deception (1946)","1h 55min",7.1,3170
"Decoy (1946)","1h 16min",6.8,1498
"Urashima Tarô no kôei (1946)","1h 23min",6,27
"Desert Command (1946)","1h 10min",5,194
"Det regnar på vår kärlek (1946)","1h 35min",6.6,1322
"Det är min modell (1946)","1h 44min",3.2,10
"Devil Bat's Daughter (1946)","1h 7min",4.7,189
"The Devil's Mask (1946)","1h 5min",6,243
"The Devil's Playground (1946)","1h 5min",7,137
"La devoradora (1946)","1h 57min",7.1,34
"Devotion (1946)","1h 47min",6.6,817
"The Diary of a Chambermaid (1946)","1h 26min",6.6,1189
"Dick Tracy vs. Cueball (1946)","1h 2min",6,1147
"Ding Dong Williams (1946)","1h 1min",5.2,81
"Dirty Gertie from Harlem U.S.A. (1946)","1h 5min",5.3,183
"Diskret Ophold (1946)","1h 35min",7.3,67
"Ditte menneskebarn (1946)","1h 39min",7.4,370
"Do You Love Me (1946)","1h 31min",6.5,209
"Don't Gamble with Strangers (1946)","1h 8min",6.2,36
"Down Missouri Way (1946)","1h 15min",5.6,89
"Dragonwyck (1946)","1h 43min",7,3903
"Un drama nuevo (1946)","1h 32min",6.8,14
"Dressed to Kill (1946)","1h 16min",6.9,5511
"Driftin' River (1946)","59min",6.6,62
"Drifting Along (1946)","1h",7.3,7
"Driver dagg faller regn (1946)","1h 42min",6.5,150
"Duel in the Sun (1946)","2h 26min",6.8,8064
"Earl Carroll Sketchbook (1946)","1h 30min",7,10
"Easy to Wed (1946)","1h 46min",6.2,697
"El emigrado (1946)","1h 36min",4.8,6
"Enamorada (1946)","1h 39min",7.7,722
"Eugenia Grandet (1946)","1h 40min",6.7,57
"The Fabulous Suzanne (1946)","1h 11min",6.9,26
"The Face of Marble (1946)","1h 12min",5.1,307
"Faithful in My Fashion (1946)","1h 21min",5.9,265
"The Falcon's Adventure (1946)","1h 1min",6.4,359
"The Falcon's Alibi (1946)","1h 1min",6.5,431
"Far betaler (1946)","1h 22min",6.7,23
"Farrebique ou Les quatre saisons (1946)","1h 30min",7.3,218
"Fear (1946)","1h 8min",5.7,521
"Felicità perduta (1946)","1h 18min",NA,NA
"The Fighting Frontiersman (1946)","1h 1min",6.4,69
"Flight to Nowhere (1946)","1h 19min",4.6,202
"The Flying Serpent (1946)","59min",4.9,413
"Fool's Gold (1946)","1h 3min",6.5,110
"Freddie Steps Out (1946)","1h 15min",4.5,57
"The French Key (1946)","1h 4min",6.3,54
"From This Day Forward (1946)","1h 35min",6.4,378
"Frontier Gunlaw (1946)","1h",7.2,10
"Fyrtøjet (1946)","1h 11min",6.7,35
"Försök inte med mej..! (1946)","1h 32min",5,50
"G.I. War Brides (1946)","1h 9min",6.8,13
"Gaiety George (1946)","1h 38min",5.7,32
"Gallant Bess (1946)","1h 40min",6.7,192
"Gas House Kids (1946)","1h 11min",6.1,15
"Gay Blades (1946)","1h 7min",5.6,13
"The Gay Cavalier (1946)","1h 5min",6.1,57
"Gentleman Joe Palooka (1946)","1h 12min",5.8,24
"The Gentleman Misbehaves (1946)","1h 14min",NA,NA
"George in Civvy Street (1946)","1h 19min",6.8,79
"Gilda (1946)","1h 50min",7.7,28324
"Un giorno nella vita (1946)","1h 35min",7.2,16
"The Girl in Room 20 (1946)","1h 3min",4.8,37
"A Girl in a Million (1946)","1h 30min",6.8,35
"Det glada kalaset (1946)","1h 30min",5.7,15
"The Glass Alibi (1946)","1h 8min",6.4,83
"Glinka (1946)","1h 56min",7,36
"God's Country (1946)","1h 4min",5.6,25
"Going to Glory... Come to Jesus (1946)","1h 30min",NA,NA
"La gondola del diavolo (1946)","2h 5min",5.2,18
"Great Expectations (1946)","G",7.8,22321
"Green for Danger (1946)","1h 31min",7.5,4482
"The Green Years (1946)","2h 7min",7,858
"A Guy Could Change (1946)","1h 5min",5.3,24
"Det gælder din frihed (1946)","1h 47min",6.4,29
"Los habitantes de la casa deshabitada (1946)","1h 33min",6.9,16
"Hans store aften (1946)","1h 29min",6.8,20
"The Harvey Girls (1946)","G",7.1,3630
"Heartbeat (1946)","1h 42min",6,660
"Heldorado (1946)","1h 10min",6.5,123
"Her Adventurous Night (1946)","1h 16min",6.4,19
"Her Kind of Man (1946)","1h 18min",6.4,95
"Her Sister's Secret (1946)","1h 26min",6.5,228
"High School Hero (1946)","1h 9min",5.1,56
"Holiday in Mexico (1946)","2h 8min",6.1,413
"Home in Oklahoma (1946)","1h 12min",6.2,221
"Home Sweet Homicide (1946)","1h 30min",7.2,231
"Um Homem do Ribatejo (1946)","1h 46min",4.8,21
"The Hoodlum Saint (1946)","1h 31min",6.2,439
"Hotell Kåkbrinken (1946)","1h 35min",4.6,38
"House of Horrors (1946)","1h 5min",6.2,777
"Humoresque (1946)","2h 5min",7.3,4022
"I Ring Doorbells (1946)","1h 4min",6.9,9
"I dödens väntrum (1946)","1h 32min",5.2,47
"I've Always Loved You (1946)","1h 57min",6.4,272
"Idea Girl (1946)","1h",5.7,9
"L'idiot (1946)","1h 41min",6.9,189
"If I'm Lucky (1946)","1h 18min",6.1,171
"In Fast Company (1946)","1h 3min",6.3,273
"In Old Sacramento (1946)","1h 29min",6.4,58
"V gorakh Yugoslavii (1946)","1h 25min",5.8,37
"Inquietudine (1946)","1h 30min",NA,NA
"Inside Job (1946)","1h 5min",5.9,146
"Io t'ho incontrata a Napoli (1946)","1h 14min",NA,NA
"Irgendwo in Berlin (1946)","1h 20min",6.6,118
"Iris och löjtnantshjärta (1946)","1h 26min",6.8,69
"It Shouldn't Happen to a Dog (1946)","1h 10min",6.5,150
"It's Great to Be Young (1946)","1h 9min",6.2,5
"It's a Wonderful Life (1946)","PG",8.6,410154
"Jag älskar dig argbigga (1946)","1h 30min",NA,NA
"Janie Gets Married (1946)","1h 29min",6.1,160
"Jeg elsker en anden (1946)","1h 27min",7.3,18
"Jivin' in Be-Bop (1946)","59min",6.7,37
"Joe Palooka Champ (1946)","1h 10min",5.7,26
"Johansson och Vestman (1946)","1h 20min",4.6,13
"Johnny Comes Flying Home (1946)","1h 5min",6.8,6
"The Jolson Story (1946)","2h 8min",7.2,1501
"Josei no shôri (1946)","1h 24min",6.4,114
"Junior Prom (1946)","1h 9min",4.7,60
"Just Before Dawn (1946)","1h 5min",6.4,219
"Kamennyy tsvetok (1946)","1h 29min",7.1,405
"The Kid from Brooklyn (1946)","1h 53min",6.6,1045
"The Killers (1946)","1h 43min",7.8,19487
"King of the Forest Rangers (1946)","2h 47min",7.1,42
"Klockorna i Gamla sta'n (1946)","1h 52min",4.9,60
"Pitsi (1946)","1h 56min",5,68
"Kris (1946)","1h 33min",6.5,2646
"Kristin kommenderar (1946)","1h 36min",5.6,131
"Kvinnor i väntrum (1946)","1h 22min",NA,NA
"Kärlek och störtlopp (1946)","1h 31min",5.4,50
"Ladrão Precisa-se!... (1946)","1h 38min",7.2,12
"Lady Luck (1946)","1h 37min",6.2,299
"Larceny in Her Heart (1946)","1h 8min",5.9,42
"The Last Crooked Mile (1946)","1h 7min",6.2,101
"The Laughing Lady (1946)","1h 40min",5.8,33
"Levoton veri (1946)","1h 31min",6.8,207
"The Lisbon Story (1946)","1h 40min",6.1,25
"Little Giant (1946)","1h 31min",6.9,1188
"Little Miss Big (1946)","1h",6.4,7
"Little Mister Jim (1946)","1h 32min",5.8,90
"Live Wires (1946)","1h 5min",6.3,335
"The Locket (1946)","1h 25min",7.2,2384
"London Town (1946)","2h 6min",6,75
"Lost City of the Jungle (1946)","4h 25min",6.1,142
"Love Laughs at Andy Hardy (1946)","1h 33min",5.9,591
"Lover Come Back (1946)","1h 30min",6.3,131
"Loviisa Niskavuoren nuori emäntä (1946)","1h 25min",6.9,134
"Lucia di Lammermoor (1946)","1h 48min",7.3,9
"Lunegarde (1946)","1h 30min",NA,NA
"Macadam (1946)","1h 40min",6.6,174
"The Madonna's Secret (1946)","1h 19min",6.4,189
"Magnificent Doll (1946)","1h 30min",6,303
"The Magnificent Rogue (1946)","1h 14min",5.7,48
"La maja de los cantares (1946)","1h 15min",4.8,8
"Make Mine Music (1946)","1h 15min",6.3,3826
"Malacarne (1946)","1h 45min",5.8,6
"The Man I Love (1946)","1h 36min",6.8,890
"The Man Who Dared (1946)","1h 6min",5.7,42
"La mantilla de Beatriz (1946)","1h 27min",NA,NA
"Mar abierto (1946)","1h 25min",6.2,6
"Margie (1946)","1h 34min",7.2,729
"Martin Roumagnac (1946)","1h 55min",6.4,320
"The Mask of Diijon (1946)","1h 13min",5.7,186
"A Matter of Life and Death (1946)","G",8.1,19917
"Medan porten var stängd (1946)","1h 29min",7.2,96
"Meet Me on Broadway (1946)","1h 18min",5.6,79
"Men of Two Worlds (1946)","1h 49min",5.4,37
"Mio figlio professore (1946)","1h 46min",7.6,95
"Misión blanca (1946)","1h 28min",4.2,13
"The Missing Lady (1946)","1h",5.3,105
"Il mondo vuole così (1946)","1h 23min",6.5,13
"Monsieur Beaucaire (1946)","1h 33min",6.9,475
"Montecassino (1946)","1h 33min",5.9,10
"Mr. Ace (1946)","1h 24min",6,160
"Mr. Hex (1946)","1h 3min",6,265
"La mujer de todos (1946)","1h 35min",6.9,38
"Murder Is My Business (1946)","1h 4min",6.2,69
"Murder in the Music Hall (1946)","1h 24min",6,104
"Muzi bez krídel (1946)","1h 19min",7,91
"My Darling Clementine (1946)","1h 37min",7.8,21763
"My Dog Shep (1946)","1h 10min",5.9,55
"My Pal Trigger (1946)","1h 19min",6.5,459
"My Reputation (1946)","1h 34min",7,1331
"Mysterious Intruder (1946)","1h 1min",6.5,440
"The Mysterious Mr. M (1946)","3h 47min",6.5,76
"Die Mörder sind unter uns (1946)","1h 25min",7.4,2132
"Möte i natten (1946)","1h 27min",6.2,60
"Never Say Goodbye (1946)","1h 37min",6.8,902
"Night Editor (1946)","1h 8min",6.7,815
"Night Train to Memphis (1946)","1h 6min",7.3,18
"Night and Day (1946)","2h 8min",6.2,2688
"A Night in Casablanca (1946)","1h 25min",7,6274
"Night in Paradise (1946)","1h 24min",5.4,144
"No Leave No Love (1946)","1h 59min",5.9,126
"Nobody Lives Forever (1946)","1h 40min",7,1414
"Nocturne (1946)","1h 27min",6.5,1354
"Nous ne sommes pas mariés (1946)","1h 20min",NA,NA
"Notorious (1946)","PG",7.9,93052
"The Notorious Lone Wolf (1946)","1h 4min",5.5,181
"Notte di tempesta (1946)","1h 14min",6,16
"Nuoruus sumussa (1946)","1h 53min",4.8,28
"När ängarna blommar (1946)","1h 17min",4.5,12
"O.S.S. (1946)","1h 48min",6.8,377
"Of Human Bondage (1946)","1h 45min",6.4,632
"Oktoberroser (1946)","1h 13min",6.9,12
"Om kjærligheten synger de (1946)","1h 34min",NA,NA
"One Exciting Week (1946)","1h 9min",6.4,5
"One More Tomorrow (1946)","1h 27min",6.5,416
"One Way to Love (1946)","1h 23min",7.4,32
"Onsdagsväninnan (1946)","1h 27min",NA,NA
"Op med lille Martha (1946)","1h 25min",6.1,17
"Ore mo omae mo (1946)","1h 10min",6.3,28
"Ôsone-ke no ashita (1946)","1h 21min",7,245
"Osvobozhdyonnaya zemlya (1946)","1h 23min",6.1,11
"La otra (1946)","1h 38min",7.4,293
"El otro Fu-Man-Chú (1946)","1h 26min",NA,NA
"Our Hearts Were Growing Up (1946)","1h 23min",6.7,63
"Out California Way (1946)","1h 7min",6.2,68
"Ouvert pour cause d'inventaire (1946)","1h 30min",NA,NA
"The Overlanders (1946)","1h 31min",6.6,403
"Paisà (1946)","2h 6min",7.7,7530
"Panique (1946)","1h 39min",8,1609
"Partners in Time (1946)","1h 14min",7.6,28
"Passkey to Danger (1946)","58min",5.8,50
"Peggy på vift (1946)","1h 18min",NA,NA
"Pengar - en tragikomisk saga (1946)","1h 37min",6.5,112
"People Are Funny (1946)","1h 33min",5.3,119
"The Perfect Marriage (1946)","1h 28min",6,107
"Perilous Holiday (1946)","1h 29min",6.2,20
"Personality Kid (1946)","1h 2min",5,6
"Peter Voss der Millionendieb (1946)","1h 31min",6.5,33
"Pétrus (1946)","1h 35min",6.2,89
"The Phantom Rider (1946)","2h 47min",6.2,32
"The Phantom Thief (1946)","1h 5min",6.5,239
"Pyatnadtsatiletniy kapitan (1946)","1h 23min",7.1,116
"Piccadilly Incident (1946)","1h 43min",6.6,197
"El pirata Bocanegra (1946)","1h 22min",NA,NA
"Plainsman and the Lady (1946)","1h 27min",6.4,70
"Les portes de la nuit (1946)","2h",7.2,1045
"The Postman Always Rings Twice (1946)","1h 53min",7.5,18873
"Praterbuben (1946)","1h 19min",NA,NA
"La pródiga (1946)","1h 35min",6.6,25
"Le père tranquille (1946)","1h 35min",6.6,218
"Queen of Burlesque (1946)","1h 10min",6.3,24
"Rainbow Over Texas (1946)","1h 5min",6.3,75
"Rakkauden risti (1946)","1h 39min",6.8,193
"Rosa de América (1946)","1h 45min",6.6,8
"The Razor's Edge (1946)","2h 25min",7.4,5408
"Rendezvous 24 (1946)","1h 10min",7.1,13
"Rendezvous with Annie (1946)","1h 29min",6.6,48
"Renegade Girl (1946)","1h 5min",5.2,125
"Renegades (1946)","1h 27min",6.1,119
"The Return of Monte Cristo (1946)","1h 31min",6.9,74
"Rigoletto (1946)","1h 45min",7.7,29
"Riverboat Rhythm (1946)","1h 5min",5.9,47
"Roll on Texas Moon (1946)","1h 8min",6.2,135
"Roma città libera (1946)","1h 21min",6.7,138
"Romance of the West (1946)","58min",6.5,55
"The Runaround (1946)","1h 26min",6.7,81
"Rötägg (1946)","1h 36min",4.5,59
"Sag' die Wahrheit (1946)","1h 36min",7.4,8
"Saltstänk och krutgubbar (1946)","1h 26min",4.2,36
"San Quentin (1946)","1h 6min",5.9,220
"Sangue a Ca' Foscari (1946)","1h 33min",NA,NA
"A Scandal in Paris (1946)","1h 40min",6.7,929
"The Scarlet Horseman (1946)","4h 8min",5.8,16
"Der weite Weg (1946)","1h 21min",6.4,9
"School for Secrets (1946)","1h 42min",6.6,175
"Sciuscià (1946)","1h 27min",8,6717
"The Searching Wind (1946)","1h 48min",6.1,91
"The Secret Heart (1946)","1h 37min",6.5,568
"The Secret of the Whistler (1946)","1h 5min",6.5,359
"Senda ignorada (1946)","1h 42min",NA,NA
"Sentimental Journey (1946)","1h 34min",6.5,374
"The Shadow Returns (1946)","1h 1min",5.7,184
"Shadow of a Woman (1946)","1h 18min",6,242
"Shadowed (1946)","1h 10min",6,173
"Shadows Over Chinatown (1946)","1h 4min",6.7,659
"Shahjehan (1946)","2h 1min",6.9,29
"She Wrote the Book (1946)","1h 20min",6.3,57
"She-Wolf of London (1946)","1h 1min",5.3,2309
"Shock (1946)","1h 10min",6.3,2452
"The Show-Off (1946)","1h 23min",6.1,216
"Sing While You Dance (1946)","1h 28min",6.2,17
"Singin' in the Corn (1946)","1h 5min",6.6,14
"Singing on the Trail (1946)","1h",6.8,6
"Sioux City Sue (1946)","1h 9min",6.8,88
"Sister Kenny (1946)","1h 56min",7.2,998
"Six Gun Man (1946)","59min",6.2,9
"Slightly Scandalous (1946)","1h 6min",4.8,10
"Smithy (1946)","1h 58min",7.1,19
"Smoky (1946)","1h 27min",6.7,364
"Smooth as Silk (1946)","1h 4min",6.5,115
"So Dark the Night (1946)","1h 11min",6.3,1135
"So Goes My Love (1946)","1h 28min",6.6,331
"Il sole sorge ancora (1946)","1h 30min",7,42
"Somewhere in the Night (1946)","1h 50min",7.1,2522
"A Son Is Born (1946)","1h 25min",NA,NA
"Song of Arizona (1946)","1h 8min",5.7,124
"Song of the South (1946)","G",7.1,11536
"South of Monterey (1946)","1h 3min",6.4,39
"Specter of the Rose (1946)","1h 30min",5.9,204
"The Spider Woman Strikes Back (1946)","59min",5.9,185
"The Spiral Staircase (1946)","1h 23min",7.4,9164
"Spook Busters (1946)","1h 8min",6.1,456
"Stars Over Texas (1946)","59min",6.1,87
"Step by Step (1946)","1h 2min",6.3,342
"Stiliga Augusta (1946)","1h 18min",3.8,23
"A Stolen Life (1946)","1h 49min",7.3,3206
"Strange Conquest (1946)","1h 3min",NA,NA
"Strange Impersonation (1946)","1h 8min",6.4,648
"Strange Journey (1946)","1h 5min",5.9,25
"The Strange Love of Martha Ivers (1946)","1h 56min",7.4,8576
"Strange Triangle (1946)","1h 5min",6.3,106
"The Strange Woman (1946)","1h 40min",6.6,1811
"The Stranger (1946)","1h 35min",7.4,24431
"Sunset Pass (1946)","1h 4min",5.7,79
"Susie Steps Out (1946)","1h 5min",5.5,6
"Suspense (1946)","1h 41min",6.4,592
"Swamp Fire (1946)","1h 9min",6.1,208
"Sweetheart of Sigma Chi (1946)","1h 16min",6.6,12
"Swing Parade of 1946 (1946)","1h 14min",5.2,342
"La symphonie pastorale (1946)","1h 50min",6.9,477
"Syn polka (1946)","1h 13min",6.6,40
"Synovya (1946)","1h 35min",6.3,20
"Så mødes vi hos Tove (1946)","1h 15min",5.9,32
"Talk About a Lady (1946)","1h 11min",5.5,12
"Tangier (1946)","1h 14min",6.5,70
"Tars and Spars (1946)","1h 26min",6.4,76
"Tarzan and the Leopard Woman (1946)","1h 12min",6.3,2172
"Teheran (1946)","1h 26min",5.5,22
"Temptation (1946)","1h 38min",6.4,89
"Terror by Night (1946)","1h",6.9,5507
"That Brennan Girl (1946)","1h 35min",6.6,248
"That Texas Jamboree (1946)","59min",5.3,31
"They Made Me a Killer (1946)","1h 4min",5.9,242
"This Man Is Mine (1946)","1h 43min",6,37
"Three Little Girls in Blue (1946)","1h 40min",6.6,260
"Three Strangers (1946)","1h 32min",7,1902
"Three Wise Fools (1946)","1h 30min",6.7,319
"The Thrill of Brazil (1946)","1h 31min",6,129
"Throw a Saddle on a Star (1946)","1h",6.4,8
"Till the Clouds Roll By (1946)","2h 12min",6.4,2123
"Till the End of Time (1946)","1h 45min",6.8,1100
"The Time of Their Lives (1946)","1h 22min",7.7,3001
"The Time the Place and the Girl (1946)","1h 45min",6.1,229
"To Each His Own (1946)","2h 2min",7.7,2415
"Tomorrow Is Forever (1946)","1h 44min",7.3,2353
"The Trojan Brothers (1946)","1h 25min",5.8,10
"The Truth About Murder (1946)","1h 3min",6.1,100
"Two Guys from Milwaukee (1946)","1h 30min",6.4,435
"Two Sisters from Boston (1946)","1h 52min",6.7,496
"Two Smart People (1946)","1h 33min",6.4,466
"Two Years Before the Mast (1946)","1h 38min",6.8,452
"Un revenant (1946)","1h 40min",7.3,225
"Under Arizona Skies (1946)","59min",6.6,8
"Under Nevada Skies (1946)","1h 9min",6.5,103
"Undercurrent (1946)","1h 56min",6.6,2739
"The Unknown (1946)","1h 10min",6.1,241
"Uno tra la folla (1946)","1h 15min",NA,NA
"Un uomo ritorna (1946)","1h 30min",5.6,42
"Up Goes Maisie (1946)","1h 29min",6.4,260
"Utamaro o meguru gonin no onna (1946)","1h 46min",7.1,1174
"Vacation in Reno (1946)","1h",5.6,88
"Valmiki (1946)","1h 38min",7,18
"The Verdict (1946)","1h 26min",7.2,1913
"Viikon tyttö (1946)","1h 28min",6,54
