"Name","RunTime","Rating","Votes"
"Blondie Hits the Jackpot (1949)","1h 6min",6.6,156
"Blondie's Big Deal (1949)","1h 6min",6.7,159
"The Blue Lagoon (1949)","1h 41min",6.4,484
"Bodyhold (1949)","1h 3min",5.7,16
"Bohus bataljon (1949)","1h 47min",5.2,30
"Boman får snurren (1949)","1h 23min",NA,NA
"Bomba on Panther Island (1949)","1h 10min",5.6,163
"Bomba: The Jungle Boy (1949)","1h 10min",5.8,281
"Border Incident (1949)","1h 34min",7.1,2225
"Boston Blackie's Chinese Venture (1949)","59min",6.3,260
"A Boy a Girl and a Bike (1949)","1h 32min",6.4,170
"Boys in Brown (1949)","1h 25min",6.1,235
"Das Tor zum Paradies (1949)","1h 38min",7.9,36
"The Bribe (1949)","1h 38min",6.6,1607
"Bride for Sale (1949)","1h 27min",6.4,81
"Bride of Vengeance (1949)","1h 32min",5.7,109
"Brimstone (1949)","1h 30min",6.6,168
"Brothers in the Saddle (1949)","1h",6.6,81
"Bruce Gentry (1949)","4h 6min",6.2,40
"Buffalo Bill a Roma (1949)","1h 25min",NA,NA
"Die Buntkarierten (1949)","1h 40min",6.6,52
"'C'-Man (1949)","1h 15min",5.9,226
"O Caçula do Barulho (1949)","1h 27min",6.7,7
"Calamity Jane and Sam Bass (1949)","PG",6,326
"Canadian Pacific (1949)","1h 35min",5.8,649
"Canta y no llores... (1949)","1h 19min",5.7,7
"Cardboard Cavalier (1949)","1h 36min",6.5,60
"Catene (1949)","1h 26min",6.9,334
"Cavalieri della montagna (1949)","1h 20min",NA,NA
"Celia (1949)","1h 4min",6,39
"Challenge to Lassie (1949)","1h 16min",6.3,529
"Champion (1949)","1h 39min",7.4,3766
"El charro y la dama (1949)","1h 30min",6.1,10
"Chicago Deadline (1949)","1h 26min",6.5,271
"Children of Chance (1949)","1h 39min",5.8,6
"The Chiltern Hundreds (1949)","1h 24min",6.7,73
"Chinatown at Midnight (1949)","1h 7min",6.1,111
"Christopher Columbus (1949)","1h 39min",6.1,429
"Cielo sulla palude (1949)","1h 51min",6.9,110
"City Across the River (1949)","1h 31min",6.6,320
"The Clay Pigeon (1949)","1h 3min",6.5,734
"Colorado Territory (1949)","1h 34min",7.2,2381
"Once More My Darling (1949)","1h 32min",6.7,180
"Come scopersi l'America (1949)","1h 29min",6,8
"Come to the Stable (1949)","1h 34min",7.2,1186
"Confidencias de un ruletero (1949)","1h 40min",6.8,13
"Conspirator (1949)","1h 27min",6.1,790
"Il conte Ugolino (1949)","1h 26min",7,28
"Cover Up (1949)","1h 23min",6.6,766
"The Cowboy and the Indians (1949)","1h 8min",6.6,127
"The Crime Doctor's Diary (1949)","1h 1min",6.3,181
"Criss Cross (1949)","PG",7.5,7733
"The Crooked Way (1949)","PG",6.7,1018
"Le curé de village (1949)","1h 29min",5.7,15
"The Dalton Gang (1949)","58min",5.2,32
"Dancing in the Dark (1949)","1h 32min",5.4,160
"A Dangerous Profession (1949)","1h 19min",6.1,600
"La danza del fuego (1949)","1h 40min",5.6,24
"The Daring Caballero (1949)","1h",7,30
"Daughter of the Jungle (1949)","1h 9min",5,39
"Daughter of the West (1949)","1h 17min",6.2,18
"Dear Mr. Prohack (1949)","1h 31min",6,149
"Dear Wife (1949)","1h 28min",6.5,200
"Death Valley Gunfighter (1949)","1h",6.7,67
"Deputy Marshal (1949)","1h",5.8,61
"The Devil's Henchman (1949)","1h 8min",6.5,63
"Diamond City (1949)","1h 30min",5.8,114
"Dicen que soy mujeriego (1949)","2h",7.3,81
"Dick Barton Strikes Back (1949)","1h 13min",5,117
"Diese Nacht vergess ich nie (1949)","1h 48min",7.7,6
"The Doctor and the Girl (1949)","1h 38min",6.8,398
"Don't Ever Leave Me (1949)","1h 25min",6.6,74
"The Doolins of Oklahoma (1949)","1h 30min",6.5,405
"Down Dakota Way (1949)","1h 7min",6.6,105
"Down Memory Lane (1949)","1h 10min",5.9,27
"Down to the Sea in Ships (1949)","2h",7.3,846
"Dr. Morelle: The Case of the Missing Heiress (1949)","1h 13min",5.9,86
"Die drei Dorfheiligen (1949)","1h 36min",4.9,11
"Dreimal Komödie (1949)","1h 32min",5.8,13
"Duke of Chicago (1949)","1h 1min",8.1,9
"La duquesa de Benamejí (1949)","1h 43min",6.8,16
"Dynamite (1949)","1h 8min",6,30
"East Side West Side (1949)","1h 48min",6.9,1908
"Easy Living (1949)","1h 17min",6.4,700
"Edward My Son (1949)","1h 52min",6.5,1155
"Einmaleins der Ehe (1949)","1h 25min",NA,NA
"El Paso (1949)","1h 43min",5.8,297
"Eroica (1949)","1h 35min",7.1,45
"Eureka Stockade (1949)","1h 43min",6.5,143
"Everybody Does It (1949)","1h 38min",6.5,271
"Fabiola (1949)","2h 44min",6.6,188
"Il falco rosso (1949)","1h 27min",NA,NA
"The Fan (1949)","1h 29min",6.6,541
"Farlig vår (1949)","1h 36min",5.7,41
"Father Was a Fullback (1949)","1h 24min",6.4,401
"Federal Agents vs. Underworld Inc. (1949)","2h 47min",5.5,192
"Feudin' Rhythm (1949)","1h 5min",5.5,31
"Fiamma che non si spegne (1949)","1h 35min",7.4,44
"Fighting Fools (1949)","1h 9min",6.6,213
"The Fighting Kentuckian (1949)","1h 40min",6.5,2929
"Fighting Man of the Plains (1949)","1h 34min",6.4,435
"The Fighting O'Flynn (1949)","1h 34min",7.1,112
"La figlia del peccato (1949)","1h 26min",NA,NA
"The File on Thelma Jordon (1949)","1h 40min",6.9,2077
"Filigrana (1949)","1h 45min",5.2,18
"Flame of Youth (1949)","1h",NA,NA
"Flaming Fury (1949)","1h",7.4,8
"Flamingo Road (1949)","1h 34min",7,2422
"Flaxy Martin (1949)","1h 26min",6.6,482
"Flickan från tredje raden (1949)","1h 28min",7,189
"Floodtide (1949)","1h 30min",6.9,77
"Follow Me Quietly (1949)","1h",6.5,1509
"Fools Rush In (1949)","1h 22min",6.4,68
"For Them That Trespass (1949)","1h 35min",6.6,96
"Britannia Mews (1949)","1h 30min",6.3,410
"Wasurerareta kora (1949)","1h 26min",6.6,9
"Forgotten Women (1949)","1h 5min",6.4,5
"The Fountainhead (1949)","1h 54min",7.1,9542
"Free for All (1949)","1h 23min",6.4,56
"Die Freunde meiner Frau (1949)","1h 25min",7.3,22
"Frontier Investigator (1949)","1h",6.8,16
"Das Fräulein und der Vagabund (1949)","1h 19min",5.7,6
"Furyô shôjo (1949)","1h 25min",NA,NA
"Fängelse (1949)","1h 19min",6.8,1719
"The Gal Who Took the West (1949)","PG",6.3,228
"Gatan (1949)","1h 27min",5.4,47
"Gategutter (1949)","1h 17min",6.5,251
"The Gay Amigo (1949)","1h",6.4,81
"Gefährliche Gäste (1949)","1h 30min",NA,NA
"Das Geheimnis der roten Katze (1949)","1h 38min",5.6,39
"Geheimnisvolle Tiefe (1949)","1h 34min",6.4,23
"Gesucht wird Majora (1949)","1h 30min",6.4,12
"Ghost of Zorro (1949)","2h 47min",6.3,120
"Gigi (1949)","1h 22min",6.2,232
"The Girl from Jones Beach (1949)","1h 18min",6.1,481
"Give Us This Day (1949)","2h",7.3,294
"The Golden Stallion (1949)","1h 7min",6.7,188
"El gran calavera (1949)","1h 32min",7.2,1159
"Grand Canyon (1949)","1h 5min",6.6,12
"The Great Dan Patch (1949)","1h 34min",5.9,201
"The Great Gatsby (1949)","1h 31min",6.6,658
"The Great Lover (1949)","1h 20min",6.6,418
"The Great Sinner (1949)","1h 50min",6.6,1110
"The Green Promise (1949)","1h 33min",6.4,441
"Greven från gränden (1949)","1h 24min",5.4,46
"Il grido della terra (1949)","1h 30min",6.9,46
"La guitarra de Gardel (1949)","1h 25min",4.7,7
"Hafenmelodie (1949)","1h 35min",6.3,23
"Hallo Fräulein! (1949)","1h 24min",6.6,20
"The Hasty Heart (1949)","1h 42min",7.3,1275
"Hateshinaki jonetsu (1949)","1h 31min",NA,NA
"Haunted Trails (1949)","58min",7.5,8
"Havets son (1949)","1h 20min",4.4,22
"Heimliches Rendezvous (1949)","1h 28min",5,5
"The Heiress (1949)","1h 55min",8.1,14141
"Hellfire (1949)","1h 30min",6.8,258
"Helter Skelter (1949)","1h 24min",5.5,166
"Henry the Rainmaker (1949)","1h 4min",7.4,7
"Heróis do Mar (1949)","1h 58min",6.6,7
"Hexen (1949)","1h 11min",NA,NA
"Obsession (1949)","1h 36min",7.3,1655
"Hideout (1949)","1h 1min",6.2,90
"Hin och smålänningen (1949)","1h 22min",NA,NA
"La historia del tango (1949)","1h 24min",6.8,10
"The History of Mr. Polly (1949)","1h 35min",6.7,548
"Hold That Baby! (1949)","1h 4min",6.3,220
"Holiday Affair (1949)","1h 27min",7.2,4699
"Holiday in Havana (1949)","1h 13min",7.1,39
"Hollywood Burlesque (1949)","1h 7min",6,30
"Un hombre va por el camino (1949)","1h 32min",6.4,19
"Home in San Antone (1949)","1h 2min",4.9,30
"Home of the Brave (1949)","1h 28min",7,625
"Homicide (1949)","1h 17min",6.4,246
"The House Across the Street (1949)","1h 9min",6,195
"House of Strangers (1949)","1h 41min",7.4,2988
"The Huggetts Abroad (1949)","1h 29min",5.9,172
"Hur tokigt som helst (1949)","1h 26min",4.2,13
"Huset nr 17 (1949)","1h 18min",NA,NA
"L'héroïque Mr Boniface (1949)","1h 32min",5.8,48
"Höllische Liebe (1949)","1h 28min",NA,NA
"I Cheated the Law (1949)","1h 9min",NA,NA
"The Woman on Pier 13 (1949)","1h 13min",6,985
"I Shot Jesse James (1949)","1h 21min",6.8,2059
"I Was a Male War Bride (1949)","1h 45min",7,7720
"Ich mach dich glücklich (1949)","1h 32min",6.8,34
"That Dangerous Age (1949)","1h 38min",6.7,84
"Illegal Entry (1949)","1h 24min",6.3,79
"Impact (1949)","1h 51min",7.1,3317
"L'imperatore di Capri (1949)","1h 26min",6.6,205
"In nome della legge (1949)","1h 40min",7.5,393
"In the Good Old Summertime (1949)","1h 42min",7.2,3442
"The Inspector General (1949)","1h 42min",6.8,3082
"The Interrupted Journey (1949)","1h 20min",6.8,459
"Intruder in the Dust (1949)","1h 27min",7.6,1997
"It Happens Every Spring (1949)","1h 27min",6.8,1536
"It's a Great Feeling (1949)","1h 25min",6.4,1501
"Jiggs and Maggie in Jackpot Jitters (1949)","1h 7min",7.6,9
"Jakoman to Tetsu (1949)","1h 31min",7.6,29
"Janika (1949)","1h 20min",7,64
"Janne Vängman på nya äventyr (1949)","1h 40min",3,7
"Je n'aime que toi... (1949)","1h 33min",6.2,13
"Jigsaw (1949)","1h 12min",5.7,728
"Joe Palooka in the Big Fight (1949)","1h 6min",5.6,17
"Joe Palooka in The Counterpunch (1949)","1h 14min",6.2,14
"John Loves Mary (1949)","1h 36min",6.2,406
"Johnny Allegro (1949)","1h 21min",6.3,519
"Johnny Holiday (1949)","1h 32min",7.3,72
"Johnny Stool Pigeon (1949)","1h 16min",6.7,407
"Jolson Sings Again (1949)","1h 36min",6.7,590
"The Judge (1949)","1h 9min",6,116
"Jungfrun på Jungfrusund (1949)","1h 31min",6.1,64
"Kampen mod uretten (1949)","1h 50min",7.1,31
"Katupeilin takana (1949)","1h 30min",6.3,68
"Kazan (1949)","1h 5min",6.9,8
"The Kid from Cleveland (1949)","1h 29min",5.5,87
"Kind Hearts and Coronets (1949)","1h 46min",8,34822
"King of the Rocket Men (1949)","2h 47min",6.9,842
"A Kiss for Corliss (1949)","1h 28min",6,372
"A Kiss in the Dark (1949)","1h 27min",6.1,416
"Kleiner Schwindel am Wolfgangsee (1949)","1h 35min",5.7,18
"Knock on Any Door (1949)","1h 40min",6.8,3081
"Koga yashiki (1949)","1h 27min",NA,NA
"Een koninkrijk voor een huis (1949)","1h 36min",6.3,23
"Konstantin Zaslonov (1949)","1h 17min",6.1,25
"Kronblom kommer till stan (1949)","1h 33min",4,28
"Kvinnan som försvann (1949)","1h 33min",4.5,13
"Kärleken segrar (1949)","1h 44min",5,13
"Kätchen für alles (1949)","1h 18min",NA,NA
"The Lady Gambles (1949)","1h 39min",6.6,612
"The Lady Takes a Sailor (1949)","1h 39min",5.9,342
"Lahalibo (1949)","2h 7min",6.3,32
"Lambert fühlt sich bedroht (1949)","1h 27min",NA,NA
"Landfall (1949)","1h 26min",6.9,129
"The Last Bandit (1949)","1h 18min",6.7,72
"The Last Days of Dolwyn (1949)","1h 35min",6.5,181
"Lattjo med Boccaccio (1949)","1h 24min",4.8,31
"Law of the Barbary Coast (1949)","1h 5min",4.8,26
"Law of the Golden West (1949)","1h",7,10
"Lawless Code (1949)","58min",NA,NA
"A Letter to Three Wives (1949)","1h 43min",7.7,8600
"Rosen der Liebe (1949)","1h 37min",NA,NA
"The Life of Riley (1949)","1h 30min",6.8,234
"Little Women (1949)","2h 2min",7.3,6755
"The Lone Wolf and His Lady (1949)","1h",5.5,159
"Look for the Silver Lining (1949)","1h 46min",6.3,354
"Lost Boundaries (1949)","1h 39min",7,429
"The Lost People (1949)","1h 29min",6.4,22
"The Lost Tribe (1949)","1h 12min",6.3,331
"The Lovable Cheat (1949)","1h 15min",6.3,46
"Love Happy (1949)","1h 25min",5.8,2601
"The Lucky Stiff (1949)","1h 39min",6.3,87
"Il lupo della Sila (1949)","1h 35min",7.1,90
"Lust for Gold (1949)","PG",6.8,1180
"Lång-Lasse i Delsbo (1949)","1h 40min",5.3,30
"Ma and Pa Kettle (1949)","1h 16min",6.9,1205
"Madame Bovary (1949)","1h 54min",7.1,2395
"Madness of the Heart (1949)","1h 15min",6.1,200
"Mahal (1949)","2h 45min",7.1,381
"Make Believe Ballroom (1949)","1h 19min",7,25
"Make Mine Laughs (1949)","1h 3min",5.2,46
"Malaya (1949)","1h 38min",6.6,1108
"La malquerida (1949)","1h 26min",6.9,113
"The Man from Yesterday (1949)","1h 8min",5.5,22
"The Man in Black (1950)","1h 20min",6,223
"The Man on the Eiffel Tower (1949)","1h 37min",5.8,763
"Man spielt nicht mit der Liebe (1949)","1h 29min",4.7,7
"Manhandled (1949)","1h 37min",6.6,642
"Manhattan Angel (1949)","1h 8min",6.7,9
"La mano della morta (1949)","1h 30min",5.6,8
"Manon (1949)","1h 40min",6.9,825
"Manèges (1949)","1h 31min",6.8,246
"Maracatumba... ma non è una rumba! (1949)","1h 43min",NA,NA
"Marechiaro (1949)","1h 26min",6.9,9
"Marry Me (1949)","1h 37min",6.4,89
"Masked Raiders (1949)","1h 5min",6.8,87
"Massacre River (1949)","1h 18min",6.4,159
"Master Minds (1949)","1h 4min",6.3,329
"Maya (1949)","1h 18min",6.7,66
"Maytime in Mayfair (1949)","1h 34min",6,148
"Mein Freund der nicht nein sagen konnte (1949)","1h 30min",7,9
"Mighty Joe Young (1949)","PG",7,4794
"Millionnaires d'un jour (1949)","1h 22min",5.7,24
"Miss Grant Takes Richmond (1949)","1h 27min",6.7,695
"Miss Mink of 1949 (1949)","1h 9min",NA,NA
"Mission à Tanger (1949)","1h 40min",6,53
"Mississippi Rhythm (1949)","1h 8min",6.8,11
"Monastero di Santa Chiara (1949)","1h 30min",6.6,5
"A Morgadinha dos Canaviais (1949)","1h 33min",7.4,16
"Mother Is a Freshman (1949)","1h 21min",6.3,363
"Mr. Belvedere Goes to College (1949)","1h 23min",6.9,691
"Mr. Soft Touch (1949)","1h 33min",6.7,678
"Mrs. Mike (1949)","1h 39min",6.6,109
"Una mujer cualquiera (1949)","1h 29min",7.2,43
"La mujer que yo perdí (1949)","1h 34min",7.4,61
"Murder at the Windmill (1949)","1h 10min",6.2,60
"The Mutineers (1949)","1h",6.5,22
"My Dream Is Yours (1949)","1h 41min",6.6,1239
"My Foolish Heart (1949)","1h 38min",6.9,889
"My Friend Irma (1949)","1h 43min",6.5,919
"The Mysterious Desperado (1949)","1h 1min",6.8,86
"Mágnás Miska (1949)","1h 35min",7.1,197
"Das Mädchen Christine (1949)","1h 35min",6.2,14
"Mädchen hinter Gittern (1949)","1h 25min",NA,NA
"Människors rike (1949)","1h 38min",4.8,17
"Märchen vom Glück (1949)","1h 35min",7.1,20
"Nach Regen scheint Sonne (1949)","1h 33min",6,7
"Nachtwache (1949)","1h 50min",7.7,26
"Napoli eterna canzone (1949)","1h 30min",NA,NA
"Navajo Trail Raiders (1949)","1h",7.5,23
"Neptune's Daughter (1949)","1h 35min",6.5,1354
"Neutralidad (1949)","1h 50min",NA,NA
"Nijiotoko (1949)","1h 21min",5.9,36
"Ningen moyô (1949)","1h 29min",6.4,8
"No Way Back (1949)","1h 12min",5.5,46
"No me defiendas compadre (1949)","1h 32min",7.3,57
"Nora inu (1949)","2h 2min",7.9,15554
"Not Wanted (1949)","1h 31min",6.9,561
"Now Barabbas (1949)","1h 27min",7.6,26
"Nächte am Nil (1949)","1h 42min",NA,NA
"Occupe-toi d'Amélie..! (1949)","1h 32min",6.8,187
"Oh You Beautiful Doll (1949)","1h 33min",6.2,102
"Ojôsan kanpai (1949)","1h 29min",7.1,141
"Old Mother Riley's New Venture (1949)","1h 9min",4.1,43
"Omoo-Omoo the Shark God (1949)","58min",2.9,159
"On the Town (1949)","1h 38min",7.4,16219
"One Last Fling (1949)","1h 5min",5.1,94
"Outcasts of the Trail (1949)","59min",7.2,13
"Outlaw Country (1949)","1h 12min",6.6,60
"Outpost in Morocco (1949)","1h 32min",5.2,394
"La oveja negra (1949)","1h 44min",7.9,335
"Pacto de silencio (1949)","1h 46min",5.6,17
"Paper Orchid (1949)","1h 26min",6,41
"Pappa Bom (1949)","1h 30min",5.3,90
"Le parfum de la dame en noir (1949)","1h 40min",5.8,35
"The Passionate Friends (1949)","PG",7.2,2233
"Passione secondo S. Matteo (1949)","1h 35min",9,11
"Passport to Pimlico (1949)","1h 24min",7.1,4080
"Pattes blanches (1949)","1h 32min",7.2,225
"Paz (1949)","1h 30min",4.5,10
"The Perfect Woman (1949)","1h 29min",6.1,142
"Pikku pelimannista viulun kuninkaaksi (1949)","1h 13min",5.6,17
"Pinky (1949)","1h 42min",7.2,2780
"Pioneer Marshal (1949)","1h",6.5,14
"Pippi Långstrump (1949)","1h 30min",6,92
"I pirati di Capri (1949)","1h 34min",6.3,157
"Poet's Pub (1949)","1h 19min",6.2,86
"Le point du jour (1949)","1h 41min",7.3,23
"I pompieri di Viggiù (1949)","1h 24min",6.1,83
"Port of New York (1949)","PG",6.1,782
"Portrait d'un assassin (1949)","1h 40min",6.8,123
"Post Office Investigator (1949)","1h",5.8,30
"Powder River Rustlers (1949)","1h",6.4,48
"Prince of Foxes (1949)","1h 47min",7.1,1534
"Prison Warden (1949)","1h 2min",5.6,21
"Private Angelo (1949)","1h 46min",7.6,24
"Project X (1949)","1h",5.7,9
"The Queen of Spades (1949)","1h 35min",7.2,1365
"Ranger of Cherokee Strip (1949)","1h",6.3,32
"The Reckless Moment (1949)","1h 22min",7.2,4443
"Red Canyon (1949)","1h 22min",6.3,225
"The Red Danube (1949)","1h 59min",6.4,553
"Red Desert (1949)","1h",6.2,18
"Red Light (1949)","1h 23min",6.4,916
"The Red Menace (1949)","1h 21min",5,167
"The Red Pony (1949)","1h 29min",6.3,906
"Red Stallion in the Rockies (1949)","1h 25min",5.6,22
"Red Hot and Blue (1949)","1h 24min",6.1,231
"Reign of Terror (1949)","1h 29min",7,1528
"Die Reise nach Marrakesch (1949)","1h 39min",3.1,8
"El rencor de la tierra (1949)","1h 41min",NA,NA
"Rendez-vous de juillet (1949)","1h 52min",7.2,354
"Retour à la vie (1949)","2h",6.8,145
"Ribatejo (1949)","1h 55min",6.2,25
"Ricchi e povere (1949)","1h 25min",NA,NA
"Riders in the Sky (1949)","1h 9min",6.9,120
"Riders of the Whistling Pines (1949)","1h 10min",5.7,174
"Rim of the Canyon (1949)","1h 10min",6.3,119
"Rimfire (1949)","1h 3min",5.9,84
"Ringside (1949)","1h 8min",5.5,44
"The Romantic Age (1949)","1h 20min",6,61
"Rondini in volo (1949)","1h 32min",NA,NA
"Rope of Sand (1949)","1h 44min",6.8,1251
"La rosa di Bagdad (1949)","1h 16min",6.7,207
"Roseanna McCoy (1949)","1h 29min",5.7,238
"Rotation (1949)","1h 20min",7.3,314
"Roughshod (1949)","1h 28min",6.6,504
