"Name","RunTime","Rating","Votes"
"Blåjackor (1945)","2h 3min",5.9,43
"The Body Snatcher (1945)","1h 18min",7.3,8345
"Boston Blackie Booked on Suspicion (1945)","1h 6min",6.4,305
"Boston Blackie's Rendezvous (1945)","1h 4min",6.3,311
"Botte i farten (1945)","1h 27min",2.8,5
"Brenda Starr Reporter (1945)","4h 3min",6.8,63
"Brewster's Millions (1945)","1h 19min",6.6,1182
"Brief Encounter (1945)","(Banned)",8,36231
"The Brighton Strangler (1945)","1h 7min",6.3,449
"Bring on the Girls (1945)","1h 32min",6.1,113
"Brott och straff (1945)","1h 46min",5.6,35
"Bröderna Östermans huskors (1945)","1h 44min",5.1,31
"The Bullfighters (1945)","1h 1min",6.5,1085
"La cabalgata del circo (1945)","1h 30min",7.1,75
"Il canto della vita (1945)","1h 20min",5.9,25
"Captain Eddie (1945)","1h 47min",6.1,93
"Captain Kidd (1945)","1h 30min",6.4,1581
"Captain Tugboat Annie (1945)","1h 10min",6.4,18
"The Caribbean Mystery (1945)","1h 5min",5.8,57
"La casa está vacía (1945)","1h 24min",5.9,35
"Castañuela (1945)","1h 24min",NA,NA
"Cero en conducta (1945)","1h 28min",5.4,7
"The Cheaters (1945)","1h 27min",6.8,627
"Chelovek No. 217 (1945)","1h 31min",7.3,76
"The Cherokee Flash (1945)","58min",7.6,19
"The Chicago Kid (1945)","1h 8min",6.5,11
"China Sky (1945)","1h 18min",6,407
"China's Little Devils (1945)","1h 14min",7.5,78
"Christmas in Connecticut (1945)","1h 41min",7.4,8335
"Cinco lobitos (1945)","1h 28min",NA,NA
"Circumstantial Evidence (1945)","1h 8min",5.2,101
"The Cisco Kid in Old New Mexico (1945)","1h 2min",6.3,32
"The Cisco Kid Returns (1945)","1h 4min",7.2,25
"The Clock (1945)","1h 30min",7.4,3045
"Club Havana (1945)","1h 2min",6.2,123
"Come Out Fighting (1945)","1h 2min",5,345
"Confidential Agent (1945)","1h 58min",6.5,947
"Conflict (1945)","1h 26min",7.2,3307
"Corazones de México (1945)","1h 37min",NA,NA
"The Corn Is Green (1945)","1h 55min",7.5,2505
"Cornered (1945)","1h 42min",6.7,2076
"Counter-Attack (1945)","1h 30min",6.8,434
"The Crime Doctor's Courage (1945)","1h 10min",6.2,259
"The Crime Doctor's Warning (1945)","1h 10min",6.2,248
"Crime Inc. (1945)","1h 15min",5.4,132
"The Crimson Canary (1945)","1h 4min",6.8,54
"Dakota (1945)","1h 22min",6.1,1337
"The Daltons Ride Again (1945)","1h 12min",5.9,60
"La dama duende (1945)","1h 41min",7.2,29
"Les dames du Bois de Boulogne (1945)","1h 26min",7.3,3977
"Danger Signal (1945)","1h 18min",6.7,887
"Dangerous Intruder (1945)","1h 5min",6.3,43
"Dangerous Partners (1945)","1h 14min",6.2,185
"Dead of Night (1945)","1h 43min",7.6,11158
"Delightfully Dangerous (1945)","1h 32min",6.1,227
"Det var en gång... (1945)","1h 22min",5.1,12
"Detour (1945)","1h 8min",7.4,15572
"Diamond Horseshoe (1945)","1h 44min",6.7,246
"Dick Tracy (1945)","1h 1min",6,1231
"I dieci comandamenti (1945)","1h 42min",7.5,11
"Dillinger (1945)","1h 10min",6.6,1717
"Divorce (1945)","1h 11min",5.7,270
"Dni i nochi (1945)","1h 30min",6.7,17
"Docks of New York (1945)","1h 2min",5.6,300
"Doll Face (1945)","1h 20min",6,429
"The Dolly Sisters (1945)","1h 54min",6.3,718
"Domingo de carnaval (1945)","1h 17min",6.7,181
"Don Chicago (1945)","1h 20min",5,23
"Don Juan Quilligan (1945)","1h 15min",6,87
"Don't Fence Me In (1945)","1h 11min",6.7,214
"Duffy's Tavern (1945)","1h 37min",5.9,175
"Eadie Was a Lady (1945)","1h 7min",7,26
"Earl Carroll Vanities (1945)","1h 31min",5.6,45
"Easy to Look At (1945)","1h 5min",5.4,9
"The Echo Murders (1945)","1h 15min",5.1,84
"En ole kreivitär (1945)","1h 26min",5.1,34
"The Enchanted Cottage (1945)","1h 31min",7.5,2846
"The Enchanted Forest (1945)","1h 18min",5.7,162
"Enemy of the Law (1945)","59min",5.7,54
"Les enfants du paradis (1945)","3h 9min",8.4,18403
"Escape in the Desert (1945)","1h 19min",5.9,123
"Escape in the Fog (1945)","1h 3min",5.9,764
"Eve Knew Her Apples (1945)","1h 4min",5.8,182
"L'extravagante mission (1945)","1h 32min",5.6,12
"The Falcon in San Francisco (1945)","1h 6min",6.6,600
"Fallen Angel (1945)","1h 38min",7.1,4977
"Fashion Model (1945)","1h 1min",5.3,157
"The Fatal Witness (1945)","1h 5min",6.1,88
"Federal Operator 99 (1945)","2h 49min",7.7,47
"La ferme du pendu (1945)","1h 30min",6.8,87
"First Yank Into Tokyo (1945)","1h 22min",5.3,224
"Flame of Barbary Coast (1945)","1h 31min",6.3,1276
"Flame of the West (1945)","1h 11min",6.2,89
"Flaming Bullets (1945)","59min",5.6,78
"Flickor i hamn (1945)","1h 32min",2.8,5
"Flickorna i Småland (1945)","1h 41min",4.6,24
"Flight from Folly (1945)","1h 34min",NA,NA
"Fog Island (1945)","1h 12min",5.3,668
"Follow That Woman (1945)","1h 9min",5.8,36
"Forever Yours (1945)","1h 23min",6.1,19
"Fram för lilla Märta eller På livets ödesvägar (1945)","1h 26min",6.2,138
"François Villon (1945)","1h 35min",6.7,15
"Frisco Sal (1945)","1h 34min",5.6,17
"Frontier Gal (1945)","1h 25min",5.9,277
"The Frozen Ghost (1945)","1h 1min",6,716
"Fuga nella tempesta (1945)","1h 25min",NA,NA
"G.I. Honeymoon (1945)","1h 10min",6.1,36
"Galgmannen (1945)","1h 39min",4.6,12
"Garbancito de la Mancha (1945)","1h 38min",5.2,60
"Gaslight Follies (1945)","1h 50min",5,13
"The Gay Senorita (1945)","1h 9min",6.2,8
"George White's Scandals (1945)","1h 35min",5.7,178
"Getting Gertie's Garter (1945)","1h 12min",6.5,176
"Giorni di gloria (1945)","1h 11min",6.8,128
"The Girl of the Limberlost (1945)","1h",6.3,15
"Girls of the Big House (1945)","1h 8min",5.5,14
"Den glade skräddaren (1945)","1h 46min",4.3,12
"God Is My Co-Pilot (1945)","1h 30min",6.5,589
"Gomorron Bill! (1945)","1h 22min",3.5,27
"Great Day (1945)","1h 20min",6.5,190
"The Great Flamarion (1945)","1h 18min",6.6,1061
"The Great John L. (1945)","1h 36min",6.9,51
"The Strange Mr. Gregory (1945)","1h 3min",5.6,142
"Grissly's Millions (1945)","1h 11min",6.7,33
"Guest Wife (1945)","1h 30min",6.6,354
"A Guy a Gal and a Pal (1945)","1h 2min",6.2,8
"Hangover Square (1945)","1h 17min",7.4,2536
"Hans Majestät får vänta (1945)","1h 31min",5.4,38
"Hasta que perdió Jalisco (1945)","1h 55min",5.3,10
"Having Wonderful Crime (1945)","1h 10min",6.1,505
"Her Highness and the Bellboy (1945)","1h 52min",6.5,616
"Her Lucky Night (1945)","1h 3min",5.8,26
"Here Come the Co-eds (1945)","1h 30min",6.7,1257
"The Hidden Eye (1945)","1h 9min",6.4,354
"High Powered (1945)","1h 2min",5.4,61
"His Brother's Ghost (1945)","58min",5.9,100
"Hisshôka (1945)","1h 20min",5.5,38
"Hitchhike to Happiness (1945)","1h 14min",5.2,11
"Hold That Blonde! (1945)","1h 16min",6,115
"Hollywood and Vine (1945)","58min",5.8,133
"Un hombre de negocios (1945)","1h 31min",NA,NA
"Home Sweet Home (1945)","1h 32min",6,25
"Honeymoon Ahead (1945)","1h",6.2,15
"The Horn Blows at Midnight (1945)","1h 18min",6.7,1209
"Hotel Berlin (1945)","1h 38min",6.8,723
"House of Dracula (1945)","1h 7min",5.8,4917
"The House of Fear (1945)","1h 9min",7.3,4522
"The House on 92nd Street (1945)","1h 28min",6.6,2662
"How DOooo You Do (1945)","1h 20min",6,17
"I Didn't Do It (1945)","1h 37min",6.3,118
"I Know Where I'm Going! (1945)","1h 31min",7.5,8076
"I Live in Grosvenor Square (1945)","1h 53min",6.1,163
"I Love a Bandleader (1945)","1h 10min",6,33
"I Love a Mystery (1945)","1h 9min",6.1,430
"I Roslagens famn (1945)","1h 32min",4.8,26
"I som här inträden... (1945)","1h 35min",2,6
"I'll Be Your Sweetheart (1945)","1h 44min",6.2,56
"I'll Remember April (1945)","1h 3min",6,28
"I'll Tell the World (1945)","1h 1min",5.6,7
"Idel ädel adel (1945)","1h 27min",4.5,50
"Identity Unknown (1945)","1h 11min",6.2,206
"Incendiary Blonde (1945)","1h 53min",6.7,336
"L'innocente Casimiro (1945)","1h 23min",5.4,14
"Isle of the Dead (1945)","1h 11min",6.5,4072
"It's a Pleasure (1945)","1h 30min",6,156
"It's in the Bag! (1945)","1h 27min",6.8,447
"Izu no musumetachi (1945)","1h 14min",7.1,14
"The Jade Mask (1945)","1h 6min",6.5,1122
"Jagad (1945)","1h 28min",3,6
"Jealousy (1945)","1h 11min",6.6,164
"Johnny Angel (1945)","1h 19min",6.3,901
"Jolanta - den gäckande suggan (1945)","1h 26min",3.2,6
"José do Telhado (1945)","1h 38min",5.5,26
"The Jungle Captive (1945)","1h 3min",5.3,319
"Jungle Queen (1945)","3h 39min",5.7,109
"Jungle Raiders (1945)","4h 44min",6.7,25
"Junior Miss (1945)","1h 34min",6.8,164
"Keep Your Powder Dry (1945)","1h 33min",6.4,467
"Kiss and Tell (1945)","1h 30min",6.7,214
"Kitty (1945)","1h 43min",7.1,617
"De kloge og vi gale (1945)","1h 37min",6.5,24
"Kohtalo johtaa meitä (1945)","1h 28min",4.9,43
"Kolmastoista koputus (1945)","1h 20min",4.9,39
"Kong Håkon VIIs regjeringsjubileum 1945 (1945)","1h 34min",6.6,8
"Kungliga patrasket (1945)","1h 57min",6.7,107
"Kyläraittien kuningas (1945)","1h 20min",5,11
"The Lady Confesses (1945)","1h 4min",6,306
"Lady on a Train (1945)","1h 34min",6.8,1742
"Leave Her to Heaven (1945)","1h 50min",7.6,11147
"Leave It to Blondie (1945)","1h 14min",6.7,146
"Let's Go Steady (1945)","1h",5.7,7
"Die letzte Chance (1945)","1h 53min",6.7,366
"Lidelse (1945)","1h 9min",2.8,5
"The Lost Weekend (1945)","1h 41min",7.9,33906
"Love Letters (1945)","1h 41min",7.1,1434
"Love Honor and Goodbye (1945)","1h 27min",5.4,10
"La luna vale un millón (1945)","1h 30min",6.4,13
"Mama Loves Papa (1945)","1h",5.6,9
"Man Alive (1945)","1h 10min",5.6,160
"The Man Who Walked Alone (1945)","1h 10min",5.9,186
"Man from Oklahoma (1945)","1h 8min",6.3,52
"Manhunt of Mystery Island (1945)","3h 39min",6.8,116
"Ein Mann wie Maximilian (1945)","1h 28min",NA,NA
"Mans kvinna (1945)","1h 28min",3.9,15
"Maria på Kvarngården (1945)","1h 28min",4,8
"Marked for Murder (1945)","58min",5,52
"Masquerade in Mexico (1945)","1h 36min",6,82
"The Master Key (1945)","3h 46min",6.7,57
"A Medal for Benny (1945)","1h 17min",6.4,138
"Meitô bijomaru (1945)","1h 5min",6.6,301
"Men in Her Diary (1945)","1h 13min",6.7,15
"Mexicana (1945)","1h 23min",5.8,20
"Mildred Pierce (1945)","(Banned)",8,23142
"Poyedinok (1945)","1h 13min",6.2,25
"Le miserie del signor Travet (1945)","1h 40min",6.9,87
"The Missing Corpse (1945)","1h 2min",5.8,174
"Molly and Me (1945)","1h 17min",6.9,418
"El monje blanco (1945)","1h 52min",6.9,26
"The Monster and the Ape (1945)","4h 55min",6,62
"Mr. Muggs Rides Again (1945)","1h 3min",5.1,313
"Murder He Says (1945)","1h 31min",7.1,1666
"My Name Is Julia Ross (1945)","1h 5min",7.1,2721
"Das Mädchen Juanita (1945)","1h 25min",6.4,8
"Naïs (1945)","1h 57min",7,219
"Nashestvie (1945)","1h 40min",6.6,35
"The Naughty Nineties (1945)","1h 16min",7.2,1823
"Nepokoryonnye (1945)","1h 47min",7.1,35
"Nob Hill (1945)","1h 35min",6.3,260
"A Noiva do Brasil (1945)","1h 38min",6.2,9
"Nokea ja kultaa (1945)","1h 28min",5.5,30
"Northwest Trail (1945)","1h 6min",5.7,100
"The Rake's Progress (1945)","1h 50min",6.5,323
"Objective Burma! (1945)","2h 22min",7.3,4355
"Old Mother Riley at Home (1945)","1h 16min",4.9,27
"On Stage Everybody (1945)","1h 15min",7.2,18
"Midnight Manhunt (1945)","1h 4min",5.4,354
"Oss tjuvar emellan eller En burk ananas (1945)","1h 36min",3.3,10
"Our Vines Have Tender Grapes (1945)","1h 45min",7.6,1794
"Out of This World (1945)","1h 36min",6.4,109
"Over 21 (1945)","1h 42min",6.5,335
"Painted Boats (1945)","1h 3min",6.9,97
"Pampa bárbara (1945)","1h 38min",7.2,98
"Pan-Americana (1945)","1h 24min",5.3,88
"Paris Underground (1945)","1h 37min",6.5,210
"La part de l'ombre (1945)","1h 26min",7.1,10
"Penthouse Rhythm (1945)","1h",4.1,10
"Perfect Strangers (1945)","1h 42min",7,1104
"The Phantom Speaks (1945)","1h 9min",5.7,93
"The Phantom of 42nd Street (1945)","58min",5.2,270
"The Picture of Dorian Gray (1945)","1h 50min",7.5,12031
"Pillow of Death (1945)","1h 6min",6.1,539
"Pillow to Post (1945)","1h 32min",6.6,407
"Pink String and Sealing Wax (1945)","1h 29min",6.6,397
"Pobeda na Pravoberezhnoy Ukraine i izgnanie nemetsikh zakhvatchikov za predely ukrainskikh sovietskikh zemel (1945)","1h 13min",7,61
"The Power of the Whistler (1945)","1h 6min",6.3,501
"Pride of the Marines (1945)","2h",7.3,1308
"Prison Ship (1945)","58min",5.8,74
"The Purple Monster Strikes (1945)","3h 21min",6.5,149
"Pursuit to Algiers (1945)","1h 5min",6.9,3346
"Le père Chopin (1945)","1h 50min",6.4,18
"Radio Stars on Parade (1945)","1h 9min",5.8,70
"Rakkautensa uhri (1945)","1h 20min",NA,NA
"Rattens musketörer (1945)","1h 24min",3.9,11
"Il ratto delle sabine (1945)","1h 30min",6.1,91
"The Red Dragon (1945)","1h 4min",6.7,637
"La resa di Titì (1945)","1h 16min",NA,NA
"Resan bort (1945)","1h 36min",5.2,8
"Rhapsody in Blue (1945)","2h 15min",7,1241
"Rhythm Round-Up (1945)","1h 6min",NA,NA
"Ristikon varjossa (1945)","1h 31min",5.9,38
"River Gang (1945)","1h",5.5,13
"Road to Alcatraz (1945)","1h",NA,NA
"Road to Utopia (1945)","1h 30min",7.2,3237
"Rockin' in the Rockies (1945)","1h 3min",6.1,284
"Rosen på Tistelön (1945)","1h 44min",4.6,20
"Rough Tough and Ready (1945)","1h 6min",5.7,11
"Roughly Speaking (1945)","1h 57min",6.9,648
"The Royal Mounted Rides Again (1945)","3h 41min",7.1,30
"A Royal Scandal (1945)","1h 34min",6.8,883
"De røde enge (1945)","1h 25min",6.7,298
"Safeer gohannam (1945)","2h 1min",7.4,89
"The Sailor Takes a Wife (1945)","1h 32min",6.2,196
"Salome Where She Danced (1945)","1h 30min",5.6,246
"Salty O'Rourke (1945)","1h 40min",6.5,177
"San Antonio (1945)","1h 49min",6.3,1404
"Sanjûsangen-dô tôshiya monogatari (1945)","1h 17min",6.8,98
"Santa Fe Saddlemates (1945)","58min",7.4,46
"Saratoga Trunk (1945)","2h 15min",6.5,1223
"Lo sbaglio di essere vivo (1945)","1h 21min",6.3,19
"Scared Stiff (1945)","1h 5min",5,152
"The Scarlet Clue (1945)","1h 5min",6.6,1304
"Scarlet Street (1945)","1h 42min",7.8,14882
"Scotland Yard Investigator (1945)","1h 8min",6.3,84
"Secret Agent X-9 (1945)","4h 6min",6.8,80
"See My Lawyer (1945)","1h 7min",6.6,30
"La selva de fuego (1945)","1h 16min",7,26
"Senorita from the West (1945)","1h 3min",4.9,13
"Sensation Hunters (1945)","1h 2min",5.4,157
"Sextetten Karlsson (1945)","1h 26min",4.6,17
"La señora de enfrente (1945)","1h 21min",7,10
"Shadow of Terror (1945)","1h",6.5,8
"Shadows of Death (1945)","59min",5.9,68
"Shady Lady (1945)","1h 31min",6.9,19
"The Shanghai Cobra (1945)","1h 4min",6.7,1055
"She Gets Her Man (1945)","1h 5min",6.2,34
"She Went to the Races (1945)","1h 26min",6,219
"She Wouldn't Say Yes (1945)","1h 27min",6.2,445
"Shôri no hi made (1945)","59min",5.1,7
"Sing Me a Song of Texas (1945)","1h 6min",5.2,8
"Sing Your Way Home (1945)","1h 12min",5,190
"Skeppar Jansson (1945)","1h 30min",2.8,5
"Il sole di Montecassino (1945)","1h 27min",4.6,16
"Son of Lassie (1945)","1h 42min",6.5,752
"A Song for Miss Julie (1945)","1h 9min",5.2,33
"Song of Old Wyoming (1945)","1h 5min",6.4,76
"Song of the Prairie (1945)","1h 2min",6.9,10
"Song of the Sarong (1945)","1h 5min",5.1,51
"A Song to Remember (1945)","1h 53min",6.7,1223
"Sonho de Amor (1945)","1h 55min",NA,NA
"South of the Rio Grande (1945)","1h 2min",6.5,26
"The Southerner (1945)","1h 32min",7.1,3024
"The Spanish Main (1945)","1h 40min",6.4,1560
"Spellbound (1945)","PG",7.6,43934
"The Spider (1945)","1h 3min",5.9,118
"Stagecoach Outlaws (1945)","58min",6.4,74
"State Fair (1945)","1h 40min",7,3614
"Sten Stensson kommer till stan (1945)","1h 41min",4.6,63
"Steppin' in Society (1945)","1h 12min",7.3,9
"The Stork Club (1945)","1h 38min",6.5,601
"Story of G.I. Joe (1945)","1h 48min",7.2,3040
"Yerkir hayreni (1945)","58min",7.9,17
"The Strange Affair of Uncle Harry (1945)","1h 20min",6.8,1542
"Strange Confession (1945)","1h 2min",6.7,489
"Strange Holiday (1945)","1h 1min",5.6,151
"Strange Illusion (1945)","1h 27min",6.2,882
"Su última noche (1945)","1h 43min",NA,NA
"Sudan (1945)","1h 16min",6.2,136
"Sunbonnet Sue (1945)","1h 29min",6.3,23
"Sunset in El Dorado (1945)","1h 5min",6.6,80
"Suomisen Olli yllättää (1945)","1h 28min",5.9,87
"Al-suq al-Soda' (1945)","1h 40min",6.8,32
"Vad vet ni om Sussie (1945)","1h 35min",5.5,32
"Suviyön salaisuus (1945)","1h 31min",5.1,15
"Swing Out Sister (1945)","1h",3.8,6
"Swingin' on a Rainbow (1945)","1h 12min",5.2,8
"A tanítónö (1945)","1h 10min",6.1,10
"Tarzan and the Amazons (1945)","1h 16min",6.4,2289
"Tell It to a Star (1945)","1h 7min",6.1,25
"That Night with You (1945)","1h 24min",6.3,38
"That's the Spirit (1945)","1h 27min",7.4,47
"There Goes Kelly (1945)","1h 1min",4.8,39
"They Were Expendable (1945)","2h 15min",7.2,7649
"They Were Sisters (1945)","1h 55min",6.8,269
"This Love of Ours (1945)","1h 30min",6.3,91
"This Man's Navy (1945)","1h 40min",6.4,219
"Those Endearing Young Charms (1945)","1h 21min",6,149
"A Thousand and One Nights (1945)","1h 33min",6.1,527
"Three in the Saddle (1945)","1h 1min",6.7,18
"Three's a Crowd (1945)","58min",5.6,16
"Thrill of a Romance (1945)","1h 45min",6.5,684
"Thunderhead: Son of Flicka (1945)","1h 18min",6.4,303
"Tierra sedienta (1945)","1h 34min",NA,NA
"Tonight and Every Night (1945)","1h 32min",6.4,768
"Too Young to Know (1945)","1h 26min",6.2,43
"Tora no o wo fumu otokotachi (1945)","59min",6.7,3497
"Torna... a Sorrento (1945)","1h 35min",5.4,10
"Trav hopp och kärlek (1945)","1h 23min",3.6,14
"Tre söner gick till flyget (1945)","1h 48min",4,26
"A Tree Grows in Brooklyn (1945)","PG",8,7175
"The True Glory (1945)","1h 27min",7,472
"Två människor (1945)","1h 18min",6.4,266
"Twice Blessed (1945)","1h 16min",6.2,154
"Two O'Clock Courage (1945)","1h 8min",6.5,917
"Kanjôkai no bara (1945)","1h 30min",NA,NA
"The Unseen (1945)","1h 20min",6,366
"Den usynlige hær (1945)","1h 24min",6.5,75
"Utah (1945)","1h 17min",5.9,139
"The Valley of Decision (1945)","1h 59min",7.4,1876
"The Vampire's Ghost (1945)","59min",6,380
"Vandring med månen (1945)","1h 45min",6.7,52
"Vastamyrkky (1945)","1h 24min",NA,NA
"La vida en un hilo (1945)","1h 32min",7.4,266
"La vita ricomincia (1945)","1h 26min",6,39
"A Vizinha do Lado (1945)","1h 55min",6.6,126
"Voice of the Whistler (1945)","1h",6.3,429
"Vuokrasulhanen (1945)","1h 19min",6.3,56
"A Walk in the Sun (1945)","1h 57min",7,3336
"Waltz Time (1945)","1h 38min",5.9,18
"Wanderer of the Wasteland (1945)","1h 7min",6.2,43
"The Way to the Stars (1945)","1h 49min",7.3,1367
"Week-End at the Waldorf (1945)","2h 10min",6.6,1090
"West of the Pecos (1945)","1h 6min",6.1,220
"What Do We Do Now? (1945)","1h 14min",NA,NA
"What Next Corporal Hargrove? (1945)","1h 35min",5.8,238
"What a Blonde (1945)","1h 11min",6.5,90
"Where Do We Go from Here? (1945)","1h 14min",5.7,234
"White Pongo (1945)","1h 11min",3,526
"Why Girls Leave Home (1945)","1h 9min",5.5,31
"The Wicked Lady (1945)","1h 44min",6.8,1296
"Within These Walls (1945)","1h 11min",6.2,22
"Without Love (1945)","1h 51min",6.7,2047
"Woman Who Came Back (1945)","1h 8min",5.9,301
"The Woman in Green (1945)","1h 8min",6.7,5552
"Wonder Man (1945)","1h 38min",7,1960
"Yolanda and the Thief (1945)","1h 48min",6,897
"You Came Along (1945)","1h 43min",6.4,193
"Youth on Trial (1945)","59min",5,8
"Zoku Sugata Sanshirô (1945)","1h 23min",6,2054
"Oqros biliki (1945)","1h 20min",5.4,18
"Zombies on Broadway (1945)","1h 9min",5.4,721
"Änkeman Jarl (1945)","1h 37min",NA,NA
"Los últimos de Filipinas (1945)","1h 39min",6.4,155
"The Beautiful Cheat (1945)","59min",5.8,8
"Blithe Spirit (1945)","G",7.1,5917
"Caesar and Cleopatra (1945)","2h 18min",6.3,2607
"Danmark i Lænker (1945)","1h 43min",6.1,10
"Danny Boy (1945)","1h 4min",6.5,47
"Serdtsa chetyryokh (1945)","1h 28min",7.1,200
"La fruta mordida (1945)","1h 20min",NA,NA
"En förtjusande fröken (1945)","1h 44min",4.5,25
"A Game of Death (1945)","1h 12min",5.8,319
"Zdravstvuy Moskva! (1945)","1h 26min",6,24
"Hit the Hay (1945)","1h 2min",6,25
"Johnny Frenchman (1945)","1h 52min",6.6,85
"Journey Together (1945)","1h 35min",6.6,163
"Latin Quarter (1945)","1h 20min",6.5,65
"Lawless Empire (1945)","58min",6.4,73
"Life with Blondie (1945)","1h 9min",6.7,163
"The Man from Morocco (1945)","1h 56min",5.8,40
"Navajo Kid (1945)","59min",6.3,60
"Out of the Depths (1945)","1h 1min",5.6,16
"Pardon My Past (1945)","1h 28min",6.8,205
"La porta del cielo (1945)","1h 28min",6.1,101
"Prostye lyudi (1945)","1h 14min",6.3,20
"Roma città aperta (1945)","1h 43min",8.1,23880
"Secrets of a Sorority Girl (1945)","58min",5,12
"The Seventh Veil (1945)","1h 34min",6.7,1664
"Snafu (1945)","1h 25min",7.3,13
"Ten Cents a Dance (1945)","1h",6.1,21
