"Name","RunTime","Rating","Votes"
"Il mulatto (1950)","1h 39min",6.4,7
"Myrte and the Demons (1950)","1h 28min",6.6,5
"No Man of Her Own (1950)","1h 38min",7.4,1818
"No desearás la mujer de tu hijo (1950)","1h 53min",7.6,199
"Nous irons à Paris (1950)","1h 33min",7.1,68
"Noventa minutos (1950)","1h 25min",7.1,14
"Orphée (1950)","1h 52min",8,11059
"Otra primavera (1950)","1h 33min",6.4,10
"Padenie Berlina (1950)","2h 47min",5.9,429
"Pas de week end pour notre amour (1950)","1h 36min",6,24
"Patto col diavolo (1950)","1h 24min",NA,NA
"El pecado de quererte (1950)","1h 30min",NA,NA
"Plus de vacances pour le Bon Dieu (1950)","1h 33min",NA,NA
"La portatrice di pane (1950)","1h 38min",5.1,8
"La posesión (1950)","1h 42min",6.9,19
"El portero (1950)","1h 53min",7.2,226
"Unas páginas en negro (1950)","1h 11min",NA,NA
"Her Favourite Husband (1950)","1h 19min",6,82
"Rasuna valea (1950)","1h 8min",5.9,35
"Rendez-vous avec la chance (1950)","1h 12min",NA,NA
"La revoltosa (1950)","1h 49min",7.4,32
"El rey de Sierra Morena (1950)","1h 18min",3.3,6
"Rock Island Trail (1950)","1h 30min",6.4,149
"Santo disonore (1950)","1h 30min",NA,NA
"Der Schuß durchs Fenster (1950)","1h 38min",6.9,8
"South Sea Sinner (1950)","1h 28min",5.7,94
"Lo sparviero del Nilo (1950)","1h 24min",4.7,20
"La strada buia (1950)","1h 18min",5.6,19
"Stromboli (Terra di Dio) (1950)","1h 47min",7.3,6072
"The Torch (1950)","1h 23min",5.6,150
"Traveller's Joy (1950)","1h 18min",6,70
"Twilight in the Sierras (1950)","1h 7min",6.5,102
"Un certain monsieur (1950)","1h 30min",4.3,9
"Un homme marche dans la ville (1950)","1h 35min",7.1,64
"Under My Skin (1950)","1h 26min",6.6,281
"Úri muri (1950)","1h 41min",6.1,16
"La valse de Paris (1950)","1h 32min",6.5,34
"Vogliamoci bene! (1950)","1h 28min",NA,NA
"Vulcano (1950)","1h 46min",6.7,260
"Wer bist du den ich liebe? (1950)","1h 40min",4.8,5
"Whirlpool (1950)","1h 38min",6.8,3747
"Woman in Hiding (1950)","1h 32min",6.9,687
"Yo no soy la Mata-Hari (1950)","1h 50min",6.8,8
"47 morto che parla (1950)","1h 24min",7,375
"711 Ocean Drive (1950)","1h 42min",6.9,1251
"Abbott and Costello in the Foreign Legion (1950)","1h 20min",6.5,2763
"The Admiral Was a Lady (1950)","1h 27min",5.9,294
"Afsar (1950)","2h 1min",7.1,19
"Agustina de Aragón (1950)","2h 6min",5.9,63
"Akatsuki no tsuiseki (1950)","1h 34min",6.6,9
"Alina (1950)","1h 30min",6.3,87
"All About Eve (1950)","2h 18min",8.2,121829
"L'amant de paille (1950)","1h 26min",6.4,5
"Le château de verre (1950)","1h 39min",6,181
"American Guerrilla in the Philippines (1950)","1h 45min",6.1,994
"Anderssonskans Kalle (1950)","1h 27min",5.3,61
"The Angel with the Trumpet (1950)","1h 38min",6.6,97
"Angelo tra la folla (1950)","1h 30min",NA,NA
"Annie Get Your Gun (1950)","1h 47min",6.9,4417
"Apartado de correos 1001 (1950)","1h 30min",6.8,113
"The Arizona Cowboy (1950)","1h 7min",6,48
"Armored Car Robbery (1950)","1h 7min",7,2425
"Arzoo (1950)","2h 8min",7,49
"The Asphalt Jungle (1950)","1h 52min",7.9,24272
"At War with the Army (1950)","1h 33min",5.7,2139
"Atoll K (1950)","1h 40min",5.7,1849
"Atom Man vs. Superman (1950)","4h 12min",7,635
"Auf der Alm da gibt's ka Sünd' (1950)","1h 32min",5.2,18
"Aufruhr im Paradies (1950)","1h 35min",NA,NA
"Der Auftrag Höglers (1950)","1h 33min",NA,NA
"Baba Amin (1950)","1h 46min",6.6,135
"Backfire (1950)","1h 31min",6.6,1154
"Bait (1950)","1h 13min",4.8,17
"Ballerina (1950)","1h 10min",5.4,5
"Bandit Queen (1950)","1h 10min",5.9,59
"Banwra (1950)","2h 28min",6,6
"Bara kassen (1950)","1h 38min",6.6,74
"The Baron of Arizona (1950)","1h 37min",7,1957
"Barricade (1950)","1h 17min",6,183
"Né de père inconnu (1950)","1h 15min",NA,NA
"Bawre Nain (1950)","2h 18min",7,35
"Beauty on Parade (1950)","1h 6min",6.1,8
"La beauté du diable (1950)","1h 36min",7.4,1380
"Belle of Old Mexico (1950)","1h 10min",6.4,15
"Bells of Coronado (1950)","1h 7min",6.3,156
"Symphonie einer Weltstadt (1950)","1h 27min",6.2,22
"Between Midnight and Dawn (1950)","1h 29min",6.6,436
"Beware of Blondie (1950)","1h 4min",6.4,155
"Beyond the Purple Hills (1950)","1h 9min",6.5,78
"The Big Hangover (1950)","1h 22min",5.9,412
"The Big Lift (1950)","2h",6.5,1415
"Highway 301 (1950)","1h 23min",6.8,507
"Big Timber (1950)","1h 13min",5.5,42
"Bitter Springs (1950)","1h 29min",6.4,114
"Black Jack (1950)","1h 30min",5.9,111
"The Black Rose (1950)","2h",6.3,1856
"Blackout (1950)","1h 13min",5.7,202
"The Blazing Sun (1950)","1h 9min",6.3,73
"The Blonde Bandit (1950)","1h",6.9,30
"Blonde Dynamite (1950)","1h 6min",6.4,319
"Blondie's Hero (1950)","1h 7min",6.2,142
"Blue Grass of Kentucky (1950)","1h 12min",6.1,15
"The Blue Lamp (1950)","1h 24min",6.9,1670
"Blues Busters (1950)","1h 7min",6.6,363
"The Body Said No! (1950)","1h 15min",3.8,10
"Bomba and the Hidden City (1950)","1h 11min",5.5,167
"Border Rangers (1950)","58min",6.1,14
"Border Treasure (1950)","1h",6.3,66
"Borderline (1950)","1h 28min",6.1,1167
"Born to Be Bad (1950)","1h 34min",6.7,2024
"Born Yesterday (1950)","1h 43min",7.6,10055
"The Boy from Indiana (1950)","1h 6min",6,16
"Branded (1950)","PG",6.7,773
"The Breaking Point (1950)","1h 37min",7.5,2937
"Breakthrough (1950)","1h 31min",6.7,330
"Brigada criminal (1950)","1h 20min",6.2,60
"Il brigante Musolino (1950)","1h 34min",7.2,46
"Bright Leaf (1950)","1h 50min",6.7,1151
"Broken Arrow (1950)","1h 33min",7.2,7800
"Buccaneer's Girl (1950)","1h 17min",6.1,482
"Bunco Squad (1950)","1h 7min",6.2,255
"Bürgermeister Anna (1950)","1h 28min",7.5,13
"I cadetti di Guascogna (1950)","1h 26min",5.6,18
"Café Paradis (1950)","1h 37min",7.2,174
"Cage of Gold (1950)","1h 23min",6.3,281
"Caged (1950)","1h 36min",7.7,3566
"Cairo Road (1950)","1h 23min",5.7,141
"California Passage (1950)","1h 30min",6.4,85
"Call of the Klondike (1950)","1h 6min",6.2,33
"Il cammino della speranza (1950)","1h 45min",7.4,485
"Captive Girl (1950)","1h 13min",6.1,319
"Captura recomendada (1950)","1h 30min",NA,NA
"The Capture (1950)","1h 31min",5.9,436
"Cargo to Capetown (1950)","1h 20min",6.1,91
"The Cariboo Trail (1950)","1h 21min",6,613
"Casimir (1950)","1h 27min",5.4,111
"Catskill Honeymoon (1950)","1h 35min",NA,NA
"Chain Gang (1950)","1h 10min",5.3,80
"Chain Lightning (1950)","1h 34min",6,1036
"Champagne for Caesar (1950)","1h 39min",7.4,1005
"Chance of a Lifetime (1950)","1h 29min",6.9,252
"Cheaper by the Dozen (1950)","1h 26min",7,4656
"Cinderella (1950)","G",7.3,147342
"The Clouded Yellow (1950)","1h 35min",6.9,738
"Code of the Silver Sage (1950)","1h",6.9,33
"Cody of the Pony Express (1950)","4h 30min",6.8,27
"Colorado Ranger (1950)","59min",5.3,35
"Colt .45 (1950)","1h 14min",6,829
"Comanche Territory (1950)","PG",5.7,583
"Contro la legge (1950)","1h 39min",6.3,10
"Convicted (1950)","PG",6.8,794
"Copper Canyon (1950)","1h 24min",6.3,585
"Cordula (1950)","1h 43min",5.3,23
"County Fair (1950)","1h 16min",6.1,11
"Cow Town (1950)","1h 10min",6.4,69
"Crisis (1950)","1h 35min",6.7,1544
"Cronaca di un amore (1950)","1h 38min",7.1,2598
"Cry Murder (1950)","1h 3min",6.2,6
"Cudotvorni mac (1950)","1h 41min",8,350
"Cuentos de la Alhambra (1950)","1h 43min",5.5,12
"Cuori sul mare (1950)","1h 35min",5.7,60
"Customs Agent (1950)","1h 11min",6.5,27
"Cyrano de Bergerac (1950)","1h 53min",7.5,3703
"Czarci zleb (1950)","1h 38min",6.3,23
"Dakota Lil (1950)","PG",5.8,150
"Daleko ot Moskvy (1950)","1h 43min",6.1,19
"Dallas (1950)","1h 34min",6.3,1213
"Dalolva szép az élet (1950)","1h 10min",5.9,51
"The Daltons' Women (1950)","1h 10min",6.3,62
"The Damned Don't Cry (1950)","1h 43min",7.2,2582
"Dance Hall (1950)","1h 20min",6.3,162
"Darah dan Doa (1950)","2h 30min",6.6,28
"Dark City (1950)","1h 38min",6.7,1996
"Dastan (1950)","2h 2min",6.8,60
"The Daughter of Rosie O'Grady (1950)","1h 44min",6.6,432
"Davy Crockett Indian Scout (1950)","1h 11min",5.5,243
"De mujer a mujer (1950)","1h 25min",6.3,17
"Deported (1950)","PG",6.4,104
"The Desert Hawk (1950)","1h 17min",5.6,209
"Desperadoes of the West (1950)","2h 47min",6.7,61
"Destination Big House (1950)","1h",7,24
"Destination Moon (1950)","1h 32min",6.3,3727
"Destination Murder (1950)","1h 12min",6.1,842
"Devil's Doorway (1950)","1h 24min",7.2,1424
"Un día de vida (1950)","1h 35min",7.3,106
"Dial 1119 (1950)","1h 15min",6.7,975
"Il diavolo in convento (1950)","1h 38min",6.7,6
"Dick Barton at Bay (1950)","1h 8min",4.4,110
"Dieu a besoin des hommes (1950)","1h 40min",7.3,58
"De dijk is dicht (1950)","1h 40min",6.2,29
"Don Juan (1950)","2h 4min",7,52
"Das doppelte Lottchen (1950)","1h 45min",7,512
"Double Confession (1950)","1h 20min",6.5,271
"Double Deal (1950)","1h 4min",6.1,200
"Drei Mädchen spinnen (1950)","1h 50min",6.5,11
"Die Dritte von rechts (1950)","1h 37min",7.1,11
"Duchess of Idaho (1950)","1h 38min",6.5,461
"Le due sorelle (1950)","1h 22min",NA,NA
"Dwie brygady (1950)","1h 26min",4.8,25
"Dynamite Pass (1950)","1h 1min",6.1,107
"The Eagle and the Hawk (1950)","1h 44min",6,235
"L'edera (1950)","1h 35min",7.3,15
"Edge of Doom (1950)","1h 39min",6.4,560
"Emergency Wedding (1950)","1h 18min",5.9,80
"Les enfants terribles (1950)","1h 45min",7.1,3678
"Epilog: Das Geheimnis der Orplid (1950)","1h 31min",7,51
"Erzherzog Johanns große Liebe (1950)","1h 37min",5.9,15
"Es kommt ein Tag (1950)","1h 31min",8.6,12
"Es liegt was in der Luft (1950)","1h 28min",5.5,15
"Everybody's Dancin' (1950)","1h 5min",5.7,23
"Der Fall Rabanser (1950)","1h 15min",6.4,30
"Der fallende Stern (1950)","1h 48min",5.9,14
"Fancy Pants (1950)","1h 32min",6.6,1161
"Father Is a Bachelor (1950)","1h 23min",6.8,397
"Father Makes Good (1950)","1h 1min",5.1,18
"Father of the Bride (1950)","1h 32min",7.2,10178
"Father's Wild Game (1950)","1h 1min",4.9,11
"Federal Agent at Large (1950)","1h",6.1,39
"Die fidele Tankstelle (1950)","1h 38min",4.4,8
"Figaro qua Figaro là (1950)","1h 27min",6.5,76
"Filomena Marturano (1950)","1h 25min",7.2,32
"The Fireball (1950)","1h 24min",5.7,264
"The Flame and the Arrow (1950)","1h 28min",7,3515
"Flicka och hyacinter (1950)","1h 29min",7.6,702
"Flor de lago (1950)","1h 27min",NA,NA
"The Flying Missile (1950)","1h 31min",5.8,137
"The Flying Saucer (1950)","1h 9min",3.6,393
"For Heaven's Sake (1950)","1h 32min",6.3,371
"Forbidden Jungle (1950)","1h 6min",4.3,61
"Fortunes of Captain Blood (1950)","1h 31min",5.8,291
"Francesco giullare di Dio (1950)","1h 25min",7.4,3280
"Frauenarzt Dr. Prätorius (1950)","1h 35min",7.2,83
"Frei Luís de Sousa (1950)","1h 58min",6,86
"Frenchie (1950)","1h 21min",6.3,373
"Frisco Tornado (1950)","1h",6.5,57
"Frökens första barn (1950)","1h 42min",5.4,48
"The Fuller Brush Girl (1950)","1h 25min",6.7,699
"The Furies (1950)","1h 49min",7.3,2877
"Fusillé à l'aube (1950)","1h 30min",NA,NA
"Föhn (1950)","1h 47min",6.3,36
"Fünf unter Verdacht (1950)","1h 25min",6.9,24
"Gabriela (1950)","1h 35min",6.8,22
"Gambling House (1950)","1h 20min",6.1,386
"Der Geigenmacher von Mittenwald (1950)","1h 33min",6.3,10
"Die gestörte Hochzeitsnacht (1950)","1h 28min",6.1,13
"Ginza Sanshiro (1950)","1h 22min",7,7
"The Girl from San Lorenzo (1950)","58min",7.3,19
"Girls' School (1950)","1h 2min",7.7,9
"The Glass Menagerie (1950)","1h 47min",7.1,1026
"The Goldbergs (1950)","1h 23min",7.3,74
"The Golden Gloves Story (1950)","1h 16min",5.9,25
"Gone to Earth (1950)","1h 22min",6.9,1134
"The Good Humor Man (1950)","1h 20min",6.5,368
"Gozen reiji no shutugoku (1950)","1h 23min",NA,NA
"O Grande Elias (1950)","1h 58min",7,214
"The Great Jewel Robber (1950)","1h 31min",6.6,150
"State Secret (1950)","1h 44min",7,374
"The Great Plane Robbery (1950)","1h 1min",NA,NA
"The Great Rupert (1950)","1h 27min",6.5,1047
"Großstadtnacht (1950)","1h 16min",NA,NA
"Guilty Bystander (1950)","1h 31min",6.1,507
"Gun Crazy (1950)","1h 27min",7.6,11952
"The Gunfighter (1950)","1h 25min",7.7,9898
"Gunfire (1950)","59min",5.2,22
"Gunman in the Streets (1950)","1h 26min",6.6,353
"The Happiest Days of Your Life (1950)","1h 21min",7.3,1500
"The Happy Years (1950)","G",6.8,635
"Harbor of Missing Men (1950)","1h",6.4,42
"Harriet Craig (1950)","PG",7.3,1626
"Harukanari haha no kuni (1950)","1h 36min",NA,NA
"Harvey (1950)","1h 44min",7.9,52829
"He's a Cockeyed Wonder (1950)","1h 16min",5.3,118
"Herrliche Zeiten (1950)","1h 35min",5.5,21
"Hi-Jacked (1950)","1h 6min",5.6,61
"High Lonesome (1950)","PG",5.4,195
"Highly Dangerous (1950)","1h 30min",5.9,489
"Hills of Oklahoma (1950)","1h 7min",6.3,29
"Historia de una escalera (1950)","1h 29min",NA,NA
"Historien om Hjortholm (1950)","1h 40min",6.5,21
"Hit Parade of 1951 (1950)","1h 25min",6.2,12
"Hjärter knekt (1950)","1h 24min",5,53
"Hochzeit mit Erika (1950)","1h 28min",NA,NA
"Hochzeitsnacht im Paradies (1950)","1h 35min",6.5,6
"Hoedown (1950)","1h 4min",6.3,34
"Hokm al kawi (1950)","1h 43min",7.2,11
"Hollywood Varieties (1950)","1h",5.4,15
"La honradez de la cerradura (1950)","1h 28min",7.3,48
"Hostile Country (1950)","59min",5.3,40
"Netsudeichi (1950)","1h 42min",6,5
"Hot Rod (1950)","1h 1min",6.4,108
"House by the River (1950)","PG",7.1,3075
"Joe Palooka in Humphrey Takes a Chance (1950)","1h 2min",6.6,30
"Hunt the Man Down (1950)","1h 9min",6.4,548
"Härmästä poikia kymmenen (1950)","1h 26min",6.3,97
"I Killed Geronimo (1950)","1h 2min",5.6,5
"I Was a Shoplifter (1950)","1h 14min",6.4,210
"I'll Get By (1950)","1h 23min",6,141
"Ikari no machi (1950)","1h 45min",7,69
"In a Lonely Place (1950)","1h 34min",8,27324
"L'inafferrabile 12 (1950)","1h 35min",6,11
"Indian Territory (1950)","1h 10min",6.1,62
"Gli inesorabili (1950)","1h 37min",4.8,23
"Into the Blue (1950)","1h 23min",6.6,35
"The Invisible Monster (1950)","2h 47min",4.1,170
"The Iroquois Trail (1950)","1h 26min",6.1,128
"Ishinaka sensei gyôjôki (1950)","1h 33min",6.7,78
"It's a Small World (1950)","1h 14min",6.2,142
"The Jackie Robinson Story (1950)","1h 17min",6.4,1128
"The Jackpot (1950)","1h 25min",6.9,894
"Es schlägt 13 (1950)","1h 31min",7.1,99
"Jiggs and Maggie Out West (1950)","1h 6min",5.7,28
"Joe Palooka Meets Humphrey (1950)","1h 5min",6.1,28
"Joe Palooka in The Squared Circle (1950)","1h 3min",5.8,20
"Johnny One-Eye (1950)","1h 18min",5.5,92
"Julius Caesar (1950)","1h 46min",6.4,369
"Jungle Stampede (1950)","1h",5.6,8
"Justice est faite (1950)","1h 45min",7,266
"Das kalte Herz (1950)","1h 46min",7.3,541
"The Kangaroo Kid (1950)","1h 12min",5.9,46
"Kansas Raiders (1950)","1h 20min",6.2,1034
"Kastrullresan (1950)","1h 21min",5.6,38
"Katarina kaunis leski (1950)","1h 19min",5.4,36
"Kaunis Veera eli ballaadi Saimaalta (1950)","1h 22min",6.1,120
"Der keusche Adam (1950)","1h 37min",6.4,7
"Key to the City (1950)","1h 41min",6.4,720
"The Kid from Texas (1950)","PG",6.5,550
"Kike wadatsumi no koe: Nippon senbotsu gakusei shuki (1950)","1h 49min",6.6,17
"Kill or Be Killed (1950)","1h 7min",5.8,99
"Kill the Umpire (1950)","1h 18min",6.4,545
"Killer Shark (1950)","1h 16min",4.4,161
"The Killer That Stalked New York (1950)","PG",6.4,1344
"Kim (1950)","1h 53min",6.6,1825
"Kind der Donau (1950)","1h 47min",4.6,33
"King Solomon's Mines (1950)","1h 43min",6.8,5730
"Kis Katalin házassága (1950)","1h 38min",5.7,21
"Kiss Tomorrow Goodbye (1950)","1h 42min",7.1,1821
"Kon-Tiki (1950)","1h 17min",8,2388
"Konyaku yubiwa (1950)","1h 36min",6.9,121
"Kvartetten som sprängdes (1950)","1h 40min",4.9,22
"Kyssen på kryssen (1950)","1h 46min",4.3,24
"König für eine Nacht (1950)","1h 40min",5.5,11
"Königskinder (1950)","1h 35min",7,23
"Köyhä laulaja (1950)","1h 13min",4.7,27
"Küssen ist keine Sünd (1950)","1h 47min",NA,NA
"Il ladro di Venezia (1950)","1h 47min",5.4,23
"The Lady Craved Excitement (1950)","1h",5.5,28
"A Lady Without Passport (1950)","1h 14min",6.2,747
"Last Holiday (1950)","1h 28min",7.4,1550
"Last of the Buccaneers (1950)","1h 19min",5.3,124
"The Lawless (1950)","1h 23min",6.7,448
"Il leone di Amalfi (1950)","1h 29min",NA,NA
"Let's Dance (1950)","1h 52min",6.2,453
"Liebe auf Eis (1950)","1h 32min",6.1,7
"A Life of Her Own (1950)","1h 48min",6.3,952
"Lilli Marlene (1950)","1h 14min",4.8,102
"Lockende Gefahr (1950)","1h 16min",7.8,8
"Loffe blir polis (1950)","1h 37min",4,6
"Lonely Heart Bandits (1950)","1h",6.8,30
"The Lost Volcano (1950)","1h 16min",5.9,174
"Louisa (1950)","1h 30min",6.7,385
"Love That Brute (1950)","1h 26min",6.2,112
"Luci del varietà (1950)","1h 37min",7.1,2899
"Lucky Losers (1950)","1h 10min",6.5,274
"Les lumières de ma ville (1950)","2h 7min",4.5,11
"Die lustigen Weiber von Windsor (1950)","1h 35min",6.8,13
"Un sourire dans la tempête (1950)","1h 35min",NA,NA
"Ma and Pa Kettle Go to Town (1950)","1h 19min",6.9,726
"Ma no ogon (1950)","1h 51min",NA,NA
"La loca de la casa (1950)","1h 44min",8,28
"Madeleine (1950)","PG",6.9,1466
"The Magnificent Yankee (1950)","1h 29min",6.8,554
"Maharadscha wider Willen (1950)","1h 25min",NA,NA
"The Man Who Cheated Himself (1950)","1h 21min",6.8,1809
"Der Mann der sich selber sucht (1950)","1h 24min",7.3,6
"Der Mann der zweimal leben wollte (1950)","1h 30min",NA,NA
"La marca del zorrillo (1950)","1h 45min",6.8,135
"Maria Chapdelaine (1950)","1h 40min",5.3,18
"Mark of the Gorilla (1950)","1h 8min",5.8,328
"Marshal of Heldorado (1950)","1h 3min",5.9,32
"Mashaal (1950)","2h 16min",6.8,6
"Mater dei (1950)","1h 20min",NA,NA
"Medan staden sover (1950)","1h 42min",6.5,89
"Meine Nichte Susanne (1950)","1h 32min",NA,NA
"Memorias de un mexicano (1950)","1h 40min",8.2,54
"The Men (1950)","1h 25min",7.1,4231
"Meurtres (1950)","2h",6.7,174
"Mi querido capitán (1950)","1h 16min",6.9,20
"Robinson warszawski (1950)","1h 26min",5.2,33
"Military Academy with That Tenth Avenue Gang (1950)","1h 4min",6.8,19
"The Milkman (1950)","1h 27min",6.5,206
"Min syster och jag (1950)","1h 46min",5,49
"The Miniver Story (1950)","1h 44min",6.5,721
"Miquette et sa mère (1950)","1h 35min",6.1,276
"Miss Italia (1950)","1h 42min",5.9,57
"The Missourians (1950)","1h",6.3,7
"Mister 880 (1950)","1h 30min",7.1,1332
"A Modern Marriage (1950)","1h 6min",7.5,6
"Montana (1950)","1h 16min",6.2,1062
"El morocho del Abasto: La vida de Carlos Gardel (1950)","1h 32min",6.8,6
"Mosekongen (1950)","1h 32min",6.2,108
"Mother Didn't Tell Me (1950)","1h 28min",5.9,96
"Motor Patrol (1950)","1h 7min",5.5,62
"Trio (1950)","1h 31min",7.1,742
"Mr. Music (1950)","1h 50min",6,210
"Mrs. O'Malley and Mr. Malone (1950)","1h 9min",6.9,445
"The Mudlark (1950)","1h 39min",7,776
"La mujer el torero y el toro (1950)","1h 35min",NA,NA
"Mule Train (1950)","1h 9min",6.7,76
"Munekata kyôdai (1950)","1h 52min",7.4,796
"Murder Without Crime (1950)","1h 18min",6.4,194
"Musorgskiy (1950)","2h",6.9,47
"My Blue Heaven (1950)","1h 36min",6.2,447
"My Friend Irma Goes West (1950)","1h 31min",6.2,548
"Mystery Street (1950)","1h 33min",7.1,2740
"Mystery Submarine (1950)","1h 18min",5.8,114
"Das Mädchen aus der Südsee (1950)","1h 25min",NA,NA
"Mädchen mit Beziehungen (1950)","1h 33min",7.4,11
"Nacha Regules (1950)","1h 47min",6.5,16
"Eine Nacht im Separee (1950)","1h 35min",NA,NA
"Nacht ohne Sünde (1950)","1h 32min",NA,NA
"Nagasaki no kane (1950)","1h 34min",7.8,6
"Nancy Goes to Rio (1950)","1h 40min",6.6,495
"Napoli milionaria (1950)","1h 36min",7.4,289
"The Nevadan (1950)","PG",6.3,757
"Never Fear (1950)","1h 22min",6.4,443
"Never a Dull Moment (1950)","1h 29min",5.7,535
"The Next Voice You Hear... (1950)","1h 23min",6.3,789
"Il nido di falasco (1950)","1h 30min",NA,NA
"Night and the City (1950)","1h 41min",7.9,12186
"No Sad Songs for Me (1950)","1h 28min",6.6,399
"No Trace (1950)","1h 16min",6.3,145
"No Way Out (1950)","1h 46min",7.4,4544
"La noche del sábado (1950)","1h 36min",6.3,18
"Non c'è pace tra gli ulivi (1950)","1h 47min",6.8,197
"North of the Great Divide (1950)","1h 7min",6.7,111
"Nur eine Nacht (1950)","1h 22min",7.2,5
"När Bengt och Anders bytte hustrur (1950)","1h 38min",4.7,16
"När kärleken kom till byn (1950)","1h 50min",4.3,16
"The Old Frontier (1950)","1h",8.8,5
"Old Mother Riley Headmistress (1950)","1h 15min",4.3,45
"Los olvidados (1950)","1h 25min",8.3,18644
"On the Isle of Samoa (1950)","1h 3min",4.4,46
"Once a Sinner (1950)","1h 18min",6,73
"Once a Thief (1950)","1h 28min",6.2,161
"One Too Many (1950)","1h 50min",6.1,31
"One Way Street (1950)","1h 19min",6.8,402
"Morning Departure (1950)","1h 42min",7,709
"Operation Haylift (1950)","1h 13min",5.5,40
"My Daughter Joy (1950)","1h 21min",7,35
"Den opvakte jomfru (1950)","1h 40min",4.7,18
"Ore wa yojinbo (1950)","1h 29min",7.2,5
"Our Very Own (1950)","1h 33min",6.7,496
"Outrage (1950)","(Banned)",6.8,1168
"The Outriders (1950)","PG",6.1,550
"Outside the Wall (1950)","1h 20min",6.8,113
"Over the Border (1950)","58min",6.3,9
"Pagan Love Song (1950)","1h 16min",5.8,423
"Paid in Full (1950)","1h 38min",6.2,168
"The Palomino (1950)","1h 13min",5.5,76
"Panic in the Streets (1950)","1h 36min",7.3,7175
"Paul Temple's Triumph (1950)","1h 20min",6.1,89
"Peggy (1950)","1h 16min",6.6,63
"Pequeñeces... (1950)","1h 56min",5.9,63
"Perfect Strangers (1950)","1h 28min",6,388
"The Petty Girl (1950)","1h 28min",6.1,230
"Pimpernel Svensson (1950)","1h 20min",4.2,19
"Pirates of the High Seas (1950)","4h 20min",7,31
"Plavi 9 (1950)","1h 35min",7.2,63
"Please Believe Me (1950)","1h 27min",5.8,481
"Por la puerta falsa (1950)","1h 33min",7.1,15
"Prehistoric Women (1950)","1h 14min",2.8,502
"Prelude to Fame (1950)","1h 18min",6.8,90
"Premières armes (1950)","1h 24min",6.2,22
"Pretty Baby (1950)","1h 32min",6.6,319
"Prima comunione (1950)","1h 22min",6.9,172
