"Name","RunTime","Rating","Votes"
"The Best Man Wins (1935)","1h 15min",6.3,48
"The Big Broadcast of 1936 (1935)","1h 37min",5.8,252
"Big Calibre (1935)","58min",5.6,38
"De Big van het regiment (1935)","1h 45min",6.2,11
"Biography of a Bachelor Girl (1935)","1h 22min",6,324
"The Bishop Misbehaves (1935)","1h 25min",6.6,229
"Black Fury (1935)","1h 34min",6.5,747
"The Black Mask (1935)","1h 7min",6.6,22
"The Black Room (1935)","1h 8min",7,1643
"Black Sheep (1935)","1h 16min",6.7,268
"Die blonde Carmen (1935)","1h 41min",6.9,12
"Bonnie Scotland (1935)","1h 20min",6.9,1802
"Bordertown (1935)","1h 30min",6.9,1515
"Born to Battle (1935)","1h 3min",5.4,55
"Born to Gamble (1935)","1h 3min",5.1,45
"Boys Will Be Boys (1935)","1h 20min",6.6,400
"Branded a Coward (1935)","58min",5.9,80
"Break of Hearts (1935)","1h 18min",5.9,476
"The Bride Comes Home (1935)","1h 23min",6.3,148
"Bride of Frankenstein (1935)","1h 15min",7.8,43910
"Bright Lights (1935)","1h 22min",6.2,197
"Broadway Gondolier (1935)","1h 39min",6.4,240
"Broadway Hostess (1935)","1h 8min",5.3,300
"Broadway Melody of 1936 (1935)","1h 41min",6.8,1548
"Bränningar (1935)","1h 10min",5.7,70
"Bulldog Courage (1935)","1h",5.3,98
"El caballo del pueblo (1935)","1h 14min",6.9,9
"The Call of the Savage (1935)","3h 32min",5.4,41
"The Call of the Wild (1935)","1h 35min",6.8,1890
"Calling All Cars (1935)","1h 7min",NA,NA
"Calm Yourself (1935)","1h 10min",5.7,97
"Can You Hear Me Mother? (1935)","1h 17min",NA,NA
"Cappy Ricks Returns (1935)","1h 9min",5.2,6
"Captain Blood (1935)","1h 59min",7.7,13170
"Captain Hurricane (1935)","1h 12min",5.6,71
"Car 99 (1935)","1h 7min",6.5,54
"Car of Dreams (1935)","1h 12min",5.7,124
"Cardinal Richelieu (1935)","1h 22min",6.3,179
"Carnival (1935)","1h 17min",6.6,32
"The Case of Gabriel Perry (1935)","1h 17min",NA,NA
"The Case of the Curious Bride (1935)","1h 20min",6.7,804
"The Case of the Lucky Legs (1935)","1h 17min",6.5,634
"Case of the Missing Man (1935)","58min",6.2,14
"The Casino Murder Case (1935)","1h 22min",6.2,533
"Casta diva (1935)","1h 27min",6.4,17
"Champagne for Breakfast (1935)","1h 9min",NA,NA
"Chandu on the Magic Island (1935)","1h 10min",4.7,141
"Charing Cross Road (1935)","1h 12min",6.8,19
"Charlie Chan in Egypt (1935)","1h 13min",6.8,1829
"Charlie Chan in Paris (1935)","1h 12min",7.2,1500
"Charlie Chan in Shanghai (1935)","1h 11min",7.1,1373
"Chasing Yesterday (1935)","1h 17min",6,97
"Chastnaya zhizn Petra Vinogradova (1935)","1h 18min",6.6,26
"Cheers of the Crowd (1935)","1h",5.6,25
"Children of the Fog (1935)","59min",NA,NA
"China Seas (1935)","1h 27min",6.9,2279
"Chinatown Squad (1935)","1h 15min",6.2,45
"Circumstantial Evidence (1935)","1h 7min",5.8,55
"Circus Shadows (1935)","1h 6min",NA,NA
"City of Beautiful Nonsense (1935)","1h 28min",NA,NA
"The Lost City (1935)","1h 20min",5.2,250
"Clive of India (1935)","1h 34min",6.2,366
"Code of the Mounted (1935)","1h",5.5,35
"College Scandal (1935)","1h 16min",6.8,21
"Come Out of the Pantry (1935)","1h 11min",5.4,5
"Condemned to Live (1935)","1h 7min",4.8,415
"Confidential (1935)","1h 5min",5,97
"Convention Girl (1935)","1h 6min",6,29
"Coronado (1935)","1h 17min",7,25
"The County Chairman (1935)","1h 20min",6.4,15
"The Courageous Avenger (1935)","58min",5.7,63
"The Cowboy Millionaire (1935)","1h 5min",5.9,59
"Coyote Trails (1935)","1h",5.5,51
"Crime Unlimited (1935)","1h 11min",6.2,202
"Crime and Punishment (1935)","1h 28min",7,1811
"The Crimson Trail (1935)","1h",6.6,44
"The Crouching Beast (1935)","1h 18min",NA,NA
"The Crusades (1935)","2h 5min",6.6,1015
"A csúnya lány (1935)","1h 24min",7.1,58
"Curly Top (1935)","1h 15min",6.9,1697
"The Cyclone Ranger (1935)","1h",5.6,24
"Dance Band (1935)","1h 15min",6.6,18
"Dandy Dick (1935)","1h 10min",6.2,93
"Danger Ahead (1935)","1h 5min",5.7,77
"Danger Trails (1935)","1h 2min",6.4,12
"Dangerous (1935)","1h 19min",6.9,2839
"Dante's Inferno (1935)","1h 29min",6.6,711
"The Daring Young Man (1935)","1h 13min",6.4,24
"The Dark Angel (1935)","1h 46min",6.6,705
"The Personal History Adventures Experience & Observation of David Copperfield the Younger (1935)","2h 10min",7.4,3888
"Death Flies East (1935)","1h 5min",5.5,17
"Department Store (1935)","1h 5min",6,26
"The Deputy Drummer (1935)","1h 11min",6.3,15
"Devil Dogs of the Air (1935)","1h 25min",6,333
"The Devil Is a Woman (1935)","1h 19min",7,3137
"Diamond Jim (1935)","1h 28min",6.7,186
"Il diario di una donna amata (1935)","1h 17min",NA,NA
"Dinky (1935)","1h 5min",5.6,109
"Divine (1935)","1h 22min",6.4,126
"Dizzy Dames (1935)","1h 5min",6.4,50
"A Dog of Flanders (1935)","1h 12min",6.7,90
"Don Quintín el amargao (1935)","1h 27min",6.4,59
"Don't Bet on Blondes (1935)","59min",6.2,293
"Doubting Thomas (1935)","1h 13min",6.7,165
"Dr. Socrates (1935)","1h 10min",6.5,388
"Drake of England (1935)","1h 39min",6.8,21
"Dressed to Thrill (1935)","1h 8min",NA,NA
"Du har lovet mig en kone! (1935)","1h 17min",5,11
"El día que me quieras (1935)","1h 22min",6.5,120
"The Eagle's Brood (1935)","1h 1min",6.9,190
"East of Java (1935)","1h 12min",7.2,19
"Ebberöds bank (1935)","1h 27min",4.3,33
"Ehestreik (1935)","1h 25min",5.8,6
"Eight Bells (1935)","1h 9min",6.2,27
"Einer zuviel an Bord (1935)","1h 25min",5.8,11
"Das Einmaleins der Liebe (1935)","1h 36min",5.9,13
"Elnökkisasszony (1935)","1h 38min",7.2,45
"Emil and the Detectives (1935)","1h 11min",6.9,98
"Enchanted April (1935)","1h 6min",5.8,228
"Endstation (1935)","1h 30min",6.9,35
"Enter Madame! (1935)","1h 23min",5.7,159
"Episode (1935)","1h 45min",7,17
"Es flüstert die Liebe (1935)","1h 34min",4,5
"Escapade (1935)","1h 32min",7.5,36
"Escape Me Never (1935)","1h 35min",5.9,96
"Escape from Devil's Island (1935)","1h 4min",6,15
"Estudantes (1935)","1h 10min",7.5,6
"Eva (1935)","1h 36min",7,21
"Every Night at Eight (1935)","1h 20min",6.3,121
"Expert's Opinion (1935)","1h 11min",NA,NA
"Ez a villa eladó (1935)","1h 23min",7.4,70
"Ein falscher Fuffziger (1935)","1h 23min",7,6
"False Pretenses (1935)","1h 8min",5.8,126
"La familia Dressel (1935)","1h 30min",6.8,8
"Familie Schimek (1935)","1h 25min",6.6,19
"De familie van mijn vrouw (1935)","1h 33min",7.1,10
"Fang and Claw (1935)","1h 13min",7.6,25
"The Farmer Takes a Wife (1935)","1h 31min",6.5,337
"A Feather in Her Hat (1935)","1h 12min",6.4,162
"Fighting Caballero (1935)","1h 5min",4.9,21
"The Fighting Marines (1935)","3h 36min",6.4,60
"Fighting Shadows (1935)","58min",7.8,9
"Fighting Youth (1935)","1h 25min",5.4,19
"A Fire Has Been Arranged (1935)","1h 10min",6.2,92
"The Fire-Trap (1935)","1h 3min",5,30
"First a Girl (1935)","1h 34min",6.9,441
"The Flame Within (1935)","1h 12min",5.9,186
"Flame in the Heather (1935)","1h 6min",NA,NA
"Flickor på fabrik (1935)","1h 28min",3.1,9
"Flickornas Alfred (1935)","1h 36min",4.7,21
"The Florentine Dagger (1935)","1h 9min",6,172
"Folies Bergère de Paris (1935)","1h 22min",6.6,255
"Forbidden Heaven (1935)","1h 8min",6.7,9
"Forced Landing (1935)","1h 6min",6.1,10
"Brown on Resolution (1935)","1h 20min",6.3,143
"Four Hours to Kill! (1935)","1h 10min",6.4,157
"Freccia d'oro (1935)","1h 1min",NA,NA
"Freckles (1935)","1h 9min",6.8,11
"Fredløs (1935)","1h 43min",NA,NA
"Frisco Kid (1935)","1h 17min",6.2,504
"Frisco Waterfront (1935)","1h 6min",4.9,18
"Front Page Woman (1935)","1h 22min",6.7,1348
"'G' Men (1935)","1h 25min",7.1,3580
"Gallant Defender (1935)","1h",6.6,14
"Die ganze Welt dreht sich um Liebe (1935)","1h 33min",NA,NA
"Ein ganzer Kerl (1935)","1h 32min",NA,NA
"The Gay Deception (1935)","1h 17min",6.9,307
"Der Gefangene des Königs (1935)","1h 47min",NA,NA
"Gentleman's Agreement (1935)","1h 11min",6.2,149
"George White's 1935 Scandals (1935)","1h 24min",6,151
"Get Off My Foot (1935)","1h 22min",NA,NA
"Get That Man (1935)","1h 7min",5.5,34
"The Ghost Goes West (1935)","1h 35min",6.8,1684
"Gigolette (1935)","1h 5min",5.3,16
"The Gilded Lily (1935)","1h 20min",6.7,567
"Ginger (1935)","1h 20min",7.6,36
"The Girl Friend (1935)","1h 7min",6.1,26
"The Girl Who Came Back (1935)","1h 5min",5.8,42
"The Girl from 10th Avenue (1935)","1h 9min",6.8,1146
"The Glass Key (1935)","1h 20min",7,357
"I Live My Life (1935)","1h 37min",5.8,547
"Go Into Your Dance (1935)","1h 29min",6.1,328
"Goin' to Town (1935)","1h 14min",6.4,478
"Going Highbrow (1935)","1h 7min",6.1,184
"Gold Diggers of 1935 (1935)","1h 35min",6.9,2436
"The Good Fairy (1935)","1h 38min",7.5,1249
"The Goose and the Gander (1935)","1h 5min",6.7,338
"Grand Exit (1935)","1h 8min",6,190
"Grand Old Girl (1935)","1h 12min",5.6,125
"Grandad Rudd (1935)","1h 30min",6.5,8
"Tailspin Tommy in The Great Air Mystery (1935)","3h 56min",6.8,77
"Great God Gold (1935)","1h 11min",5.9,52
"The Great Hotel Murder (1935)","1h 10min",6.1,31
"The Great Impersonation (1935)","1h 8min",6.7,54
"Guard That Girl (1935)","1h 7min",3.5,13
"Gubijinsô (1935)","1h 12min",6.5,191
"Gun Play (1935)","59min",5.1,32
"The Guv'nor (1935)","1h 20min",7.1,155
"Hanamuko no negoto (1935)","1h 12min",6.2,6
"Handle with Care (1935)","59min",NA,NA
"Hands Across the Table (1935)","1h 20min",7,1527
"Happiness C.O.D. (1935)","1h 9min",6.3,13
"Hard Rock Harrigan (1935)","1h",5.2,6
"Harmony Lane (1935)","1h 29min",5.9,82
"The Headline Woman (1935)","1h 11min",6.2,77
"Heart's Desire (1935)","1h 22min",6.5,26
"Helldorado (1935)","1h 14min",7.2,12
"Hello Sweetheart (1935)","1h 10min",NA,NA
"Here Comes Cookie (1935)","1h 5min",6.4,128
"Here Comes the Band (1935)","1h 26min",5.9,48
"Here's to Romance (1935)","1h 22min",5.6,7
"La hija de Juan Simón (1935)","1h 9min",5.8,36
"Der Himmel auf Erden (1935)","1h 30min",6.1,95
"His Night Out (1935)","1h 7min",7.7,12
"Hold 'Em Yale (1935)","1h 1min",6.7,15
"L'homme des Folies Bergère (1935)","1h 23min",6.7,58
"Honeymoon Limited (1935)","1h 10min",5.6,36
"Honeymoon for Three (1935)","1h 21min",6.1,32
"Hong Kong Nights (1935)","59min",4.9,35
"Honours Easy (1935)","1h 2min",NA,NA
"Hooray for Love (1935)","1h 12min",5.8,140
"The Hoosier Schoolmaster (1935)","1h 15min",5.8,41
"Hop-a-Long Cassidy (1935)","1h",7,295
"Hot Off the Press (1935)","1h 10min",NA,NA
"Hot Tip (1935)","1h 10min",5.4,43
"The Human Adventure (1935)","1h 12min",NA,NA
"Hundert Tage (1935)","1h 30min",6.8,8
"Hyde Park Corner (1935)","1h 25min",5.6,79
"Der höhere Befehl (1935)","1h 33min",6.2,8
"I Dream Too Much (1935)","1h 37min",5.4,438
"I Found Stella Parish (1935)","1h 25min",6.8,372
"I Give My Heart (1935)","1h 30min",6.3,10
"I Live for Love (1935)","1h 4min",4.8,108
"I'll Love You Always (1935)","1h 15min",7.1,13
"I've Been Around (1935)","1h 3min",5.7,6
"Ich liebe alle Frauen (1935)","1h 29min",7.2,20
"Ich war Jack Mortimer (1935)","1h 25min",7.1,30
"Ein idealer Gatte (1935)","1h 25min",6.5,12
"If You Could Only Cook (1935)","1h 12min",7,1202
"Iglói diákok (1935)","1h 40min",4.6,10
"In Caliente (1935)","1h 24min",6.1,281
"In Old Kentucky (1935)","1h 26min",6.6,106
"In Person (1935)","1h 27min",6.3,446
"The Informer (1935)","1h 31min",7.4,5784
"Inquilab (1935)","2h 24min",7.4,38
"Inside the Room (1935)","1h 6min",5.5,34
"The Irish in Us (1935)","1h 24min",6.3,625
"It Happened in New York (1935)","1h 15min",6,13
"It Happened in Paris (1935)","1h 8min",5.4,48
"It's a Bet (1935)","1h 9min",6.4,29
"It's a Small World (1935)","1h 10min",6,56
"It's in the Air (1935)","1h 20min",5.9,64
"The Ivory-Handled Gun (1935)","58min",7,34
"Jalna (1935)","1h 18min",6,164
"Jawani Ki Hawa (1935)","2h 28min",NA,NA
"Jérôme Perreau héros des barricades (1935)","1h 55min",6.8,10
"Jinsei no onimotsu (1935)","1h 6min",6.7,114
"Joyû to shijin (1935)","1h 13min",6.3,87
"The Judgement Book (1935)","1h 3min",7,6
"Justice of the Range (1935)","58min",3.8,12
"Justin de Marseille (1935)","1h 35min",6.6,154
"Jä-soo! (1935)","1h 24min",6.9,18
"Kaikki rakastavat (1935)","1h 20min",5.7,89
"Kanske en gentleman (1935)","1h 38min",2.9,7
"The Keeper of the Bees (1935)","1h 15min",6.6,47
"Kentucky Blue Streak (1935)","1h",4.3,29
"La kermesse héroïque (1935)","1h 50min",7.5,1187
"Khoon Ka Khoon (1935)","2h 2min",4.7,7
"Kidnapped (1935)","1h 32min",5.5,20
"King Solomon of Broadway (1935)","1h 15min",5.6,8
"King of the Damned (1935)","1h 21min",6.2,56
"Kirschen in Nachbars Garten (1935)","1h 29min",6.4,72
"Knockout - Ein junges Mädchen ein junger Mann (1935)","1h 23min",7,23
"Zirkus Saran (1935)","1h 10min",6.2,20
"Krach im Hinterhaus (1935)","1h 23min",7.2,11
"Zolotye ogni (1935)","1h 25min",NA,NA
"Krestyane (1935)","1h 54min",6.5,39
"De kribbebijter (1935)","1h 26min",6.7,27
"Kärlek efter noter (1935)","1h 24min",2.8,5
"Köszönöm hogy elgázolt (1935)","1h 28min",7,43
"The Lad (1935)","1h 12min",6.1,41
"Laddie (1935)","1h 10min",6.1,37
"Ladies Crave Excitement (1935)","1h 13min",6.1,91
"Ladies Love Danger (1935)","1h 9min",5.9,18
"Lady Tubbs (1935)","1h 9min",6.8,19
"Lady Windermeres Fächer (1935)","1h 35min",7,24
"The Lady in Scarlet (1935)","1h 5min",6,126
"Larsson i andra giftet (1935)","1h 45min",3,6
"The Last Days of Pompeii (1935)","1h 36min",6.4,930
"The Last Outpost (1935)","PG",6.1,431
"The Last of the Clintons (1935)","59min",5.9,62
"Last of the Pagans (1935)","1h 10min",6.1,147
"Late Extra (1935)","1h 9min",6.1,68
"Law Beyond the Range (1935)","1h",6.6,5
"Lawless Border (1935)","58min",NA,NA
"Lawless Riders (1935)","58min",7.1,37
"Lazybones (1935)","1h 5min",5.7,73
"Leichte Kavallerie (1935)","1h 28min",7.2,9
"Lend Me Your Husband (1935)","1h 1min",6,25
"Lest We Forget (1935)","1h 42min",6.2,18
"Let 'em Have It (1935)","1h 36min",6.5,164
"Lyotchiki (1935)","1h 20min",6.9,52
"Lieut. Daring R.N. (1935)","1h 25min",2.5,10
"Life Begins at 40 (1935)","1h 25min",6.9,143
"Little Big Shot (1935)","1h 18min",6,243
"The Healer (1935)","1h 16min",6,52
"The Littlest Rebel (1935)","1h 13min",6.9,1393
"The Lives of a Bengal Lancer (1935)","1h 49min",7.1,2658
"Living on Velvet (1935)","1h 20min",5.9,304
"The Lone Wolf Returns (1935)","1h 8min",6.8,106
"Look Up and Laugh (1935)","1h 20min",6.2,121
"Lorenzino de' Medici (1935)","1h 23min",5,9
"Loser's End (1935)","59min",5.1,38
"Lottery Lover (1935)","1h 22min",6.9,20
"Love Me Forever (1935)","1h 31min",6.6,90
"The Love Test (1935)","1h 3min",6.1,70
"Love in Bloom (1935)","1h 15min",6.4,117
"The Dictator (1935)","1h 26min",6.9,32
"Lucrèce Borgia (1935)","1h 33min",6,216
"Luponini de Chicago (1935)","1h 19min",7,43
"Mad Love (1935)","1h 8min",7.3,4681
"Magnificent Obsession (1935)","1h 52min",6.8,845
"Make a Million (1935)","1h 8min",6.2,61
"The Man Who Broke the Bank at Monte Carlo (1935)","1h 11min",6.5,210
"The Man Without a Face (1935)","1h 1min",6.4,24
"The Man from Guntown (1935)","1h 1min",7,14
"Man of Iron (1935)","1h 1min",5.8,95
"Man of the Moment (1935)","1h 21min",6.3,349
"Man on the Flying Trapeze (1935)","1h 6min",7.5,1100
"Manewry milosne (1935)","1h 2min",6.6,47
"Manhattan Moon (1935)","1h 7min",NA,NA
"Der Mann mit der Pranke (1935)","1h 40min",NA,NA
"Maria no Oyuki (1935)","1h 18min",6.6,195
"Mark of the Vampire (1935)","1h",6.3,4475
"The Marriage Bargain (1935)","1h 2min",NA,NA
"Martín Garatuza (1935)","1h 23min",NA,NA
"Mary Burns Fugitive (1935)","1h 24min",6.7,249
"Mary Jane's Pa (1935)","1h 10min",6.4,109
"Maybe It's Love (1935)","1h 3min",5.8,120
"Mazurka (1935)","1h 31min",6.9,138
"McFadden's Flats (1935)","1h 5min",6.8,6
"Me and Marlborough (1935)","1h 24min",5.9,39
"The Melody Lingers On (1935)","1h 5min",NA,NA
"Melody Trail (1935)","1h 2min",6.3,81
"Men Without Names (1935)","1h 6min",6.6,32
"Men of Action (1935)","1h 1min",5.2,20
"Men of the Hour (1935)","1h 3min",NA,NA
"Merlusse (1935)","1h 12min",7,163
"Metropolitan (1935)","1h 19min",6.7,92
"Midnight Phantom (1935)","1h 3min",4.6,157
"Midshipman Easy (1935)","1h 10min",6.1,90
"A Midsummer Night's Dream (1935)","2h 13min",6.9,3207
"Millions in the Air (1935)","1h 11min",6.9,8
"Mimi (1935)","1h 34min",6,36
"The Miracle Rider (1935)","5h 6min",6.8,131
"Miss Pacific Fleet (1935)","1h 6min",6,234
"Mississippi (1935)","1h 13min",6.6,472
"Mister Dynamite (1935)","1h 7min",5.8,29
"Les Misérables (1935)","1h 48min",7.6,3342
"The Morals of Marcus (1935)","1h 15min",6.6,18
"Motive for Revenge (1935)","1h",4.9,42
"Mr. What's-His-Name? (1935)","1h 7min",NA,NA
"Munkbrogreven (1935)","1h 23min",5.9,267
"The Murder Man (1935)","1h 9min",6.8,991
"Murder in Harlem (1935)","1h 36min",5.5,74
"Murder in the Fleet (1935)","1h 9min",5.6,205
"Maria Marten or The Murder in the Red Barn (1935)","1h 10min",5.9,283
"Murder on a Honeymoon (1935)","1h 14min",6.8,675
"Music Is Magic (1935)","1h 6min",7.1,98
"Der mutige Seefahrer (1935)","1h 28min",NA,NA
"Mutiny Ahead (1935)","1h 11min",4.9,20
"Mutiny on the Bounty (1935)","2h 12min",7.7,21042
"Het mysterie van de Mondscheinsonate (1935)","1h 31min",5.3,27
"The Mystery Man (1935)","1h 5min",5.5,171
"Mystery Woman (1935)","1h 9min",7.3,6
"Mystery of Edwin Drood (1935)","1h 27min",6.6,398
"The Mystery of the Mary Celeste (1935)","1h 20min",5.5,722
"Les mystères de Paris (1935)","1h 50min",6.8,5
"Das Mädchen Johanna (1935)","1h 27min",5.8,61
"Das Mädchen vom Moorhof (1935)","1h 22min",6.9,113
"A nagymama (1935)","1h 29min",5.6,5
"Naughty Marietta (1935)","1h 45min",6.7,1192
"Navy Wife (1935)","1h 9min",5.9,53
"The New Adventures of Tarzan (1935)","4h 17min",5.6,305
"The New Adventures of Tarzan (1935)","1h 10min",4.7,158
"The Night Is Young (1935)","1h 21min",5.9,209
"Night Life of the Gods (1935)","1h 13min",6.7,77
"A Night at the Opera (1935)","1h 36min",7.9,30801
"A Night at the Ritz (1935)","1h 2min",5.6,63
"The Nitwits (1935)","1h 21min",6.1,333
"No Limit (1935)","1h 20min",6.4,271
"No Monkey Business (1935)","1h 18min",5.4,7
"No More Ladies (1935)","1h 20min",6,717
"Nobleza baturra (1935)","1h 25min",6.4,83
"North of Arizona (1935)","1h",4.7,45
"A Notorious Gentleman (1935)","1h 15min",7.8,9
"Novyy Gulliver (1935)","1h 15min",6.7,266
"Now or Never (1935)","1h 3min",4.2,25
"The Nut Farm (1935)","1h 5min",5.5,86
"O'Shaughnessy's Boy (1935)","1h 27min",6.5,149
"Obeah (1935)","1h 15min",NA,NA
"Oh What a Night (1935)","58min",NA,NA
"Oil for the Lamps of China (1935)","1h 37min",6.5,229
"Az okos mama (1935)","1h 30min",6.9,24
"Old Faithful (1935)","1h 7min",NA,NA
"The Old Homestead (1935)","1h 13min",6.8,13
"Old Man Rhythm (1935)","1h 15min",5.8,119
"Old Roses (1935)","1h",NA,NA
"On Probation (1935)","1h 11min",4.6,14
"One Frightened Night (1935)","1h 6min",6.1,332
"One More Spring (1935)","1h 27min",7,88
"One New York Night (1935)","1h 11min",6.1,71
"One-Way Ticket (1935)","1h 12min",7.2,5
"Op stap (1935)","1h 18min",6.4,25
"Opening Night (1935)","1h 8min",NA,NA
"Orchids to You (1935)","1h 14min",6.7,29
"Otome-gokoro - Sannin-shimai (1935)","1h 15min",6.8,197
"Our Little Girl (1935)","1h 5min",6.5,439
"The Outlaw Deputy (1935)","59min",7,11
"Outlawed Guns (1935)","1h 2min",7.2,6
"Page Miss Glory (1935)","1h 33min",6.7,1247
"Paris in Spring (1935)","1h 22min",6.3,38
"Party Wire (1935)","1h 9min",6.7,391
"Passaporto rosso (1935)","1h 30min",5.4,5
"The Passing of the Third Floor Back (1935)","1h 30min",7.1,245
"The Payoff (1935)","1h 4min",5.6,85
"The Pecos Kid (1935)","1h",5,34
"Peg of Old Drury (1935)","1h 15min",5.5,50
"Pension Mimosas (1935)","1h 49min",6.8,125
"People Will Talk (1935)","1h 7min",7.3,29
"People's Enemy (1935)","1h 10min",6,33
"Pepo (1935)","1h 28min",6.8,81
"The Perfect Clue (1935)","1h 4min",5.8,53
"The Perfect Gentleman (1935)","1h 12min",6.5,147
"Personal Maid's Secret (1935)","58min",6.6,204
"Peter Ibbetson (1935)","1h 25min",7.1,1893
"The Phantom Empire (1935)","4h 5min",6.3,417
"The Phantom Light (1935)","1h 16min",6.1,498
"Powdersmoke Range (1935)","1h 12min",6.7,117
"The Price of a Song (1935)","1h 7min",6,7
"Princess O'Hara (1935)","1h 19min",7.6,17
"Princesse Tam-Tam (1935)","1h 17min",6.4,406
"The Private Secretary (1935)","1h 10min",7.2,26
"Private Worlds (1935)","1h 24min",6.6,272
"Public Hero Number 1 (1935)","1h 29min",6.8,528
"The Public Life of Henry the Ninth (1935)","1h",NA,NA
"The Public Menace (1935)","1h 12min",6.6,170
"Public Opinion (1935)","1h 11min",6.1,7
"As Pupilas do Senhor Reitor (1935)","1h 42min",6.3,53
"Pursuit (1935)","1h",5.9,140
"Queen of the Jungle (1935)","3h 17min",4.1,59
"Radio Pirates (1935)","1h 29min",4.8,44
"Rainbow's End (1935)","1h",5.2,32
"The Rainmakers (1935)","1h 18min",5.8,116
"The Raven (1935)","1h 1min",7,4777
"Reckless (1935)","1h 37min",6.4,1073
"Reckless Roads (1935)","1h",NA,NA
"Red Hot Tires (1935)","1h 1min",5.8,125
"Red Salute (1935)","1h 20min",5.9,189
