"Name","RunTime","Rating","Votes"
"Hands Up! (1926)","1h",6.6,215
"Hard Boiled (1926)","1h",8,7
"Der heilige Berg (1926)","1h 40min",6.7,713
"Hell's Four Hundred (1926)","1h",NA,NA
"Her Big Night (1926)","1h 20min",NA,NA
"Her Honor the Governor (1926)","1h 10min",NA,NA
"Her Man o' War (1926)","1h",6.8,9
"Her Second Chance (1926)","1h 10min",NA,NA
"A Hero of the Big Snows (1926)","1h 7min",4.1,14
"High Steppers (1926)","1h 10min",NA,NA
"His Jazz Bride (1926)","1h 11min",7.4,7
"Hold That Lion! (1926)","1h",NA,NA
"Hon den enda (1926)","1h 54min",NA,NA
"Hon han och Andersson (1926)","1h 34min",2.4,5
"The Honeymoon Express (1926)","1h 10min",6.9,7
"The Ice Flood (1926)","1h 10min",6.4,30
"In Borrowed Plumes (1926)","1h",NA,NA
"Into Her Kingdom (1926)","1h 10min",NA,NA
"Irene (1926)","1h 30min",7.2,64
"The Isle of Retribution (1926)","1h 10min",1.7,10
"It Must Be Love (1926)","1h 10min",NA,NA
"It's the Old Army Game (1926)","1h 10min",6.4,256
"The Johnstown Flood (1926)","1h",6.4,67
"Just Another Blonde (1926)","1h",3.6,14
"Just Suppose (1926)","1h 10min",7.4,94
"Kane (1926)","1h 8min",6.8,8
"Katka-bumazhnyy ranet (1926)","1h 14min",7.2,90
"Kid Boots (1926)","1h 17min",6.9,146
"Kiki (1926)","1h 48min",6.7,400
"The King of the Turf (1926)","1h 10min",NA,NA
"Kosher Kitty Kelly (1926)","1h 10min",NA,NA
"Krylya kholopa (1926)","1h 19min",7.3,10
"Kurutta ippêji (1926)","1h 10min",7.5,2990
"Ladies at Play (1926)","1h 10min",NA,NA
"El ladrón de los guantes blancos (1926)","1h 34min",NA,NA
"The Lady of the Harem (1926)","1h",2.6,10
"The Last Alarm (1926)","1h",NA,NA
"The Last Frontier (1926)","1h 20min",6,10
"Let's Get Married (1926)","1h 10min",6.9,18
"Lightning Hutch (1926)","3h 50min",7.7,15
"The Lily (1926)","1h 10min",NA,NA
"The Little Giant (1926)","1h 10min",NA,NA
"The Little Irish Girl (1926)","1h 7min",2.3,12
"Lo más sublime (1926)","1h",6.5,6
"The Lone Wolf Returns (1926)","1h 10min",6.4,10
"Lost at Sea (1926)","1h 10min",NA,NA
"Love 'Em and Leave 'Em (1926)","1h 16min",6.3,205
"The Love Thief (1926)","1h 10min",NA,NA
"The Love Toy (1926)","1h",4.8,5
"Love's Blindness (1926)","1h 10min",NA,NA
"The Loves of Ricardo (1926)","1h 20min",NA,NA
"Lovey Mary (1926)","1h 10min",NA,NA
"The Lucky Lady (1926)","1h",5.7,32
"Luftskibet 'Norge's flugt over polhavet (1926)","1h 55min",NA,NA
"Madame wünscht keine Kinder (1926)","1h 38min",5.8,12
"Made for Love (1926)","1h 12min",6.7,27
"Mademoiselle Modiste (1926)","1h 10min",NA,NA
"The Magician (1926)","1h 23min",6.7,566
"The Man in the Saddle (1926)","1h",6.7,12
"Man of the Forest (1926)","1h",7.2,9
"Man spielt nicht mit der Liebe (1926)","1h 10min",NA,NA
"Mannequin (1926)","1h 10min",7.5,11
"Manon Lescaut (1926)","1h 39min",6,47
"Mantrap (1926)","1h 26min",6.8,324
"Mare Nostrum (1926)","1h 42min",6.8,322
"The Marriage Clause (1926)","1h 20min",NA,NA
"Marriage License? (1926)","1h 20min",NA,NA
"Mat (1926)","1h 29min",7.5,2549
"Med 'Maud' over Polhavet (1926)","1h 16min",4.3,6
"Meet the Prince (1926)","1h",NA,NA
"Memory Lane (1926)","1h 18min",7.5,11
"Men of Steel (1926)","1h 40min",NA,NA
"Men of the Night (1926)","1h 11min",NA,NA
"Michel Strogoff (1926)","2h 48min",7.3,96
"Midnight Lovers (1926)","1h 10min",6.6,7
"The Midnight Sun (1926)","1h 30min",NA,NA
"Mike (1926)","1h 10min",NA,NA
"Millionaires (1926)","1h 10min",NA,NA
"Min fru har en fästman (1926)","1h 11min",NA,NA
"Mismates (1926)","1h 10min",NA,NA
"Miss Brewster's Millions (1926)","1h 12min",7.1,9
"Miss Mend (1926)","4h 10min",6.9,277
"Miss Nobody (1926)","1h 10min",NA,NA
"Moana (1926)","1h 17min",6.8,556
"Money Talks (1926)","1h 10min",NA,NA
"Money to Burn (1926)","1h 6min",7.5,6
"Monte Carlo (1926)","1h 10min",NA,NA
"Mordbrännerskan (1926)","1h 18min",NA,NA
"Murtovarkaus (1926)","1h 24min",5.8,11
"My Official Wife (1926)","1h 24min",NA,NA
"My Old Dutch (1926)","1h 22min",NA,NA
"The Mystery Club (1926)","1h 10min",NA,NA
"Mystery Pilot (1926)","3h 20min",NA,NA
"Nana (1926)","2h 30min",6.8,724
"Nell Gwyn (1926)","1h 20min",5.4,237
"Nelson (1926)","1h 20min",7.1,12
"The Nervous Wreck (1926)","1h 10min",6.8,31
"The New Klondike (1926)","1h 20min",5.5,11
"The Night Cry (1926)","1h 10min",7.4,32
"The Night Patrol (1926)","1h",6.6,5
"Den nye lensmanden (1926)","1h 34min",NA,NA
"Officer '444' (1926)","3h 20min",5.7,26
"Oh! What a Nurse! (1926)","1h 10min",NA,NA
"Oh Baby! (1926)","1h 10min",NA,NA
"Old Ironsides (1926)","1h 51min",6.6,195
"Old Loves and New (1926)","1h 20min",4.2,8
"The Old Soak (1926)","1h 20min",NA,NA
"One Minute to Play (1926)","1h 14min",7,11
"Other Women's Husbands (1926)","1h 10min",NA,NA
"Out of the Storm (1926)","1h 10min",NA,NA
"The Outsider (1926)","1h",NA,NA
"Over Atlanterhavet og gjennem Amerika (1926)","1h 33min",NA,NA
"Padlocked (1926)","1h 10min",6.5,6
"The Palace of Pleasure (1926)","1h",4.7,9
"The Palm Beach Girl (1926)","1h 10min",6,7
"Pals First (1926)","1h",NA,NA
"Pals in Paradise (1926)","1h 10min",6.7,12
"Das Panzergewölbe (1926)","1h 48min",7,5
"Paradise (1926)","1h 20min",NA,NA
"Paris (1926)","1h 7min",2.6,94
"Paris at Midnight (1926)","1h 10min",5.4,23
"Partners Again (1926)","1h",5.9,7
"The Passionate Quest (1926)","1h 10min",NA,NA
"The Phantom Bullet (1926)","1h",NA,NA
"The Phantom of the Forest (1926)","1h",5.9,14
"Pleasures of the Rich (1926)","1h 10min",NA,NA
"Po zakonu (1926)","1h 20min",7.7,969
"Poker Faces (1926)","1h 20min",NA,NA
"The Popular Sin (1926)","1h 10min",NA,NA
"The Prince of Pilsen (1926)","1h 10min",NA,NA
"The Prince of Tempters (1926)","1h 20min",NA,NA
"Prisoners of the Storm (1926)","1h 6min",NA,NA
"Private Izzy Murphy (1926)","1h 20min",NA,NA
"Protsess o tryokh millionakh (1926)","1h 6min",7,137
"Puppets (1926)","1h 20min",NA,NA
"The Quarterback (1926)","1h 20min",6.7,10
"Race Wild (1926)","1h",NA,NA
"Racing Blood (1926)","1h",NA,NA
"Rainbow Riley (1926)","1h 10min",NA,NA
"Ranson's Folly (1926)","1h 18min",5.3,30
"The Reckless Lady (1926)","1h 20min",NA,NA
"Red Dice (1926)","1h 10min",NA,NA
"Risky Business (1926)","1h 26min",6.8,15
"The Road to Glory (1926)","1h 33min",7.1,31
"The Road to Mandalay (1926)","1h 10min",6.6,152
"Rocking Moon (1926)","1h 10min",NA,NA
"Rolling Home (1926)","1h 10min",NA,NA
"The Runaway Express (1926)","1h",4.1,9
"The Runaway (1926)","1h 9min",5,9
"Sandy (1926)","1h 20min",NA,NA
"The Sap (1926)","1h 8min",NA,NA
"Say It Again (1926)","1h 20min",NA,NA
"The Scarlet Letter (1926)","1h 55min",7.6,1570
"The Sea Beast (1926)","2h 16min",6.4,145
"Sea Horses (1926)","1h 10min",5.8,5
"The Sea Wolf (1926)","1h 10min",2.1,8
"Secret Orders (1926)","1h",NA,NA
"Senor Daredevil (1926)","1h 10min",5.9,10
"Shadow of the Law (1926)","1h",NA,NA
"Shagay sovet! (1926)","1h 5min",6.6,174
"Shameful Behavior? (1926)","1h",NA,NA
"The Shamrock Handicap (1926)","1h 6min",5.9,136
"Shestaya chast mira (1926)","1h 8min",7.3,452
"Shinsetsu ono ga tsumi (1926)","1h 40min",NA,NA
"Shinel (1926)","1h 24min",6.7,307
"Shipwrecked (1926)","1h 14min",6.9,8
"The Show-Off (1926)","1h 22min",6.8,251
"The Sign of the Claw (1926)","1h",5.9,13
"Silence (1926)","1h 20min",5.5,10
"The Silent Lover (1926)","1h 10min",5.2,8
"The Silent Power (1926)","1h 1min",NA,NA
"Silken Shackles (1926)","1h",NA,NA
"The Silver Treasure (1926)","1h 15min",7.5,6
"Simen Mustrøens besynderlige opplevelser (1926)","1h 22min",NA,NA
"Sin Cargo (1926)","1h 10min",NA,NA
"Sir Lumberjack (1926)","1h",NA,NA
"Skinner's Dress Suit (1926)","1h 10min",7.5,95
"The Skyrocket (1926)","1h 20min",NA,NA
"Snowed In (1926)","3h 20min",5.4,9
"So This Is Paris (1926)","1h 20min",7,329
"So's Your Old Man (1926)","1h 7min",6.2,173
"A Social Celebrity (1926)","1h 10min",7.4,9
"The Social Highwayman (1926)","1h 10min",NA,NA
"The Son of the Sheik (1926)","1h 8min",6.6,1818
"The Song and Dance Man (1926)","1h 10min",NA,NA
"The Sorrows of Satan (1926)","1h 30min",6.1,212
"Spangles (1926)","1h 17min",7.4,7
"Sparrows (1926)","1h 49min",7.3,1172
"The Speeding Venus (1926)","1h",NA,NA
"The Sporting Lover (1926)","1h 10min",NA,NA
"Stepping Along (1926)","1h 10min",NA,NA
"The Still Alarm (1926)","1h 10min",6.5,10
"Stop Look and Listen (1926)","1h",5.9,22
"Stranded in Paris (1926)","1h 10min",NA,NA
"The Strong Man (1926)","1h 15min",6.7,785
"Der Student von Prag (1926)","1h 50min",6.9,598
"Subway Sadie (1926)","1h 10min",NA,NA
"Summer Bachelors (1926)","1h 10min",NA,NA
"Sunny Side Up (1926)","1h 6min",NA,NA
"Sweet Daddies (1926)","1h 10min",NA,NA
"Sweet Rosie O'Grady (1926)","1h 9min",NA,NA
"Syncopating Sue (1926)","1h 10min",NA,NA
"Take It from Me (1926)","1h 10min",NA,NA
"The Temptress (1926)","1h 2min",6.9,1092
"Teru hi kumoru hi dainihen (1926)","1h 10min",NA,NA
"The Test of Donald Norton (1926)","1h 8min",6.6,7
"The Texas Streak (1926)","1h 10min",NA,NA
"That Model from Paris (1926)","1h 10min",7.5,66
"That's My Baby (1926)","1h 10min",NA,NA
"Then Came the Woman (1926)","1h 12min",NA,NA
"There You Are! (1926)","1h",NA,NA
"The Third Degree (1926)","1h 20min",5.4,22
"3 Bad Men (1926)","1h 32min",7.5,1053
"Three Faces East (1926)","1h 10min",NA,NA
"Till österland (1926)","1h 34min",NA,NA
"Tin Gods (1926)","1h 30min",NA,NA
"Tin Hats (1926)","1h 10min",NA,NA
"Tony Runs Wild (1926)","1h 7min",6.2,8
"Too Much Money (1926)","1h 10min",NA,NA
"Torrent (1926)","1h 28min",6.9,710
"Tramp Tramp Tramp (1926)","1h 2min",6.1,619
"A Trip to Chinatown (1926)","1h",NA,NA
"The Truthful Sex (1926)","58min",NA,NA
"Twinkletoes (1926)","1h 20min",7.1,58
"Under Western Skies (1926)","1h 10min",NA,NA
"Die Unehelichen (1926)","1h 35min",7.1,48
"The Unknown Cavalier (1926)","1h 10min",NA,NA
"The Unknown Soldier (1926)","1h 11min",7.3,9
"The Untamed Lady (1926)","1h 10min",7,10
"Up in Mabel's Room (1926)","1h 10min",7.4,38
"Upstage (1926)","1h 16min",7,66
"Valencia (1926)","1h",NA,NA
"Die versunkene Flotte (1926)","1h 37min",6.5,13
"Volcano (1926)","1h",7,7
"The Volga Boatman (1926)","2h",6.6,126
"The Waning Sex (1926)","1h 10min",6.5,8
"Watch Your Wife (1926)","1h 12min",5.6,8
"We're in the Navy Now (1926)","1h",5.8,28
"Wet Paint (1926)","1h",NA,NA
"What Happened to Jones? (1926)","1h 9min",6.9,36
"What Price Glory (1926)","1h 56min",6.8,352
"While London Sleeps (1926)","1h 3min",3.8,13
"Whispering Smith (1926)","1h 10min",NA,NA
"Whispering Wires (1926)","1h",NA,NA
"The White Black Sheep (1926)","1h 10min",NA,NA
"The Whole Town's Talking (1926)","1h 10min",5.8,16
"Why Girls Go Back Home (1926)","1h",NA,NA
"The Wilderness Woman (1926)","1h 20min",7.3,26
"The Winking Idol (1926)","3h 20min",NA,NA
"The Winner (1926)","58min",2.7,11
"The Winning of Barbara Worth (1926)","1h 29min",6.9,717
"Winning the Futurity (1926)","1h",NA,NA
"The Wise Guy (1926)","1h 9min",4.7,6
"The Wolf Hunters (1926)","1h 5min",NA,NA
"A Woman of the Sea (1926)","1h 15min",6.9,41
"A Woman's Heart (1926)","1h 5min",NA,NA
"You Never Know Women (1926)","1h 10min",7.2,88
"You'd Be Surprised (1926)","1h",6.6,44
"Young April (1926)","1h 10min",7.6,30
"Bara en danserska (1926)","1h 30min",NA,NA
"Bröllopet i Bränna (1926)","1h 26min",NA,NA
"Camille (1926)","1h 48min",5.9,24
"The Cheerful Fraud (1926)","1h 10min",4.6,18
"La croisière noire (1926)","1h 10min",NA,NA
"The Dice Woman (1926)","1h 15min",2.5,10
"The General (1926)","1h 7min",8.1,82147
"Jim the Conqueror (1926)","1h",NA,NA
"The Nest (1926)","1h 20min",NA,NA
"Tell It to the Marines (1926)","1h 43min",6.9,1432
"The Triumph of the Rat (1926)","1h 33min",6.1,36
"Klovnen (1926)","2h 8min",7.1,75
"Dødsbokseren (1926)","1h 53min",6.3,10
"Ulvejægerne (1926)","1h 58min",7,13
"The Dixie Flyer (1926)","1h",7.3,24
"King of the Pack (1926)","1h 5min",5.9,9
"The Flying Ace (1926)","1h 5min",6.2,130
"The Grey Vulture (1926)","58min",6.7,10
"Glenister of the Mounted (1926)","1h",NA,NA
"Hearts and Spangles (1926)","59min",NA,NA
"Kyllä kaikki selviää (1926)","1h 5min",NA,NA
"Ten Nights in a Barroom (1926)","1h 3min",6.2,112
"No Babies Wanted (1926)","1h",NA,NA
"Gli ultimi giorni di Pompei (1926)","3h 1min",6.7,29
"Pirates of the Sky (1926)","1h 5min",6.1,9
"Le vertige (1926)","2h 10min",6,25
"L'homme à l'Hispano (1926)","2h 3min",NA,NA
"The Radio Detective (1926)","3h 18min",6.1,9
"Palaver (1926)","1h 48min",5.1,8
"Paris en cinq jours (1926)","1h 15min",6.7,23
"Speed Crazed (1926)","58min",NA,NA
"Knock ou le triomphe de la médecine (1926)","1h 40min",NA,NA
"Daniel Boone Thru the Wilderness (1926)","1h 2min",7.1,10
"Transcontinental Limited (1926)","1h 10min",6.7,10
"West of Broadway (1926)","58min",NA,NA
"Die Försterchristel (1926)","1h 5min",NA,NA
"Irish Destiny (1926)","1h 13min",6.3,54
"Jim la houlette roi des voleurs (1926)","1h 17min",NA,NA
"Mauprat (1926)","1h 28min",6.8,130
"Die letzte Droschke von Berlin (1926)","1h 13min",7.4,22
"Jungle Woman (1926)","1h 7min",6,13
"Nan wei le mei mei (1926)","1h 40min",NA,NA
"Mekhanika golovnogo mozga (1926)","1h 30min",5.9,62
"Meren kasvojen edessä (1926)","1h 30min",6.5,25
"Die elf schillschen Offiziere (1926)","1h",NA,NA
"Die Biene Maja und ihre Abenteuer (1926)","1h 16min",7.1,31
"Son premier film (1926)","1h 39min",6.4,7
"Ilan-dili (1926)","1h 20min",5.4,12
"Savur-Mogila (1926)","1h 20min",6.2,24
"Shirvanskaias danashauli (1926)","1h 5min",6.8,11
"Tavadis asuli Meri (1926)","1h 15min",7,6
"Khanuma (1926)","1h 25min",6.1,14
"Natela (1926)","1h 10min",5.9,17
"Sasdjeli (1926)","1h 10min",6.1,12
"The Open Road (1926)","1h 4min",7.6,140
"The Seaport of the Prairies (1926)","1h 26min",NA,NA
"London (1926)","1h",NA,NA
"Loetoeng Kasaroeng (1926)","1h",7.3,10
"Peter Vernon's Silence (1926)","1h 5min",NA,NA
"Tall Timber (1926)","1h 17min",NA,NA
"Greenhide (1926)","1h 28min",5.6,7
"The Pioneers (1926)","1h 28min",NA,NA
"Sunrise (1926)","1h 6min",7.2,198
"The Sealed Room (1926)","1h 17min",NA,NA
"A Filha do Advogado (1926)","1h 32min",6,41
"The Passaic Textile Strike (1926)","1h 10min",5.7,33
"Junges Blut (1926)","1h 18min",NA,NA
"Les frères Zemganno (1926)","1h 14min",NA,NA
"Kachidoki (1926)","1h 16min",NA,NA
"Franz Schuberts letzte Liebe (1926)","1h 32min",NA,NA
"The Gorilla Hunt (1926)","1h 5min",NA,NA
"Qi feng tu chu (1926)","1h 30min",NA,NA
"Spartak (1926)","1h 36min",NA,NA
"Taras Shevchenko (1926)","3h 5min",NA,NA
"U pazurakh radanskoyi vlady (1926)","1h 16min",NA,NA
"Er sun fu (1926)","1h 20min",NA,NA
"Duo guobao (1926)","1h 30min",NA,NA
"Une chasse au chamois dans les Alpes fribourgeoises (1926)","1h 30min",NA,NA
"Suomen suojeluskuntajärjestö (1926)","1h 30min",NA,NA
"Salpausselän hiihto 4-7.2.1926 (1926)","1h 19min",NA,NA
"Cong jun meng (1926)","1h 8min",NA,NA
"Keep Going (1926)","1h",NA,NA
"Das Blumenwunder (1926)","1h 21min",6.6,36
"The Morden-Clark Asiatic Expedition (1926)","1h 13min",NA,NA
"Kyôko to Shizuko (1926)","1h 19min",NA,NA
"Lesnaya byl (1926)","1h 34min",6.2,6
"P.K.P. (1926)","2h 6min",5.2,6
"Ban ye qing ren (1926)","1h 50min",NA,NA
"¿Qué es España? (1926)","1h 1min",NA,NA
"La guerra de África (1926)","1h 15min",NA,NA
