"Name","RunTime","Rating","Votes"
"Behind the Make-Up (1930)","1h 10min",5.8,104
"The Benson Murder Case (1930)","1h 5min",6.1,296
"Beyond the Cities (1930)","1h 10min",5.5,10
"Beyond the Law (1930)","1h",6.8,12
"Big Boy (1930)","1h 8min",6.2,92
"The Big Fight (1930)","1h 5min",4.4,8
"The Big House (1930)","1h 27min",7.1,1937
"Big Money (1930)","1h 20min",5.5,6
"The Big Party (1930)","1h 10min",6.2,10
"The Big Pond (1930)","1h 12min",5.8,223
"The Big Trail (1930)","2h 5min",7.2,3415
"Billy the Kid (1930)","1h 38min",6.1,352
"Birds of Prey (1930)","1h 38min",5.4,51
"Der blaue Engel (1930)","1h 44min",7.7,13852
"The Border Legion (1930)","1h 8min",6.8,13
"Borderline (1930)","1h 3min",6.2,428
"Born Reckless (1930)","1h 22min",5.4,333
"Borrowed Wives (1930)","1h 2min",5.4,103
"The Boudoir Diplomat (1930)","1h 8min",6.8,5
"Brand in der Oper (1930)","1h 44min",6.9,15
"Breed of the West (1930)","1h 3min",6,22
"Bride of the Regiment (1930)","1h 19min",5.6,18
"Bright Lights (1930)","1h 9min",5.6,243
"Brothers (1930)","1h 3min",NA,NA
"Burning Up (1930)","1h",5.7,15
"Ein Burschenlied aus Heidelberg (1930)","1h 19min",7.1,20
"Call of the Circus (1930)","1h",NA,NA
"Call of the Flesh (1930)","1h 40min",5.5,153
"Call of the Sea (1930)","1h 5min",6.3,9
"Call of the West (1930)","1h 5min",NA,NA
"Einbrecher (1930)","1h 42min",6.6,61
"Canaries Sometimes Sing (1930)","1h 20min",NA,NA
"La canzone dell'amore (1930)","1h 34min",6.3,22
"Captain Thunder (1930)","1h 5min",4.7,126
"Captain of the Guard (1930)","1h 23min",7.2,21
"The Case of Sergeant Grischa (1930)","1h 31min",7,25
"Caste (1930)","1h 10min",5.7,41
"A Castelã das Berlengas (1930)","1h 27min",NA,NA
"The Cat Creeps (1930)","1h 15min",6.7,53
"Caught Short (1930)","1h 15min",NA,NA
"Chacun sa chance (1930)","1h 16min",5.7,27
"Charley's Aunt (1930)","1h 28min",6.1,113
"Charlotte Löwensköld (1930)","1h 25min",4.7,16
"The Cheaters (1930)","1h 22min",6.9,68
"Check and Double Check (1930)","1h 17min",5.7,346
"Cheer Up and Smile (1930)","1h 16min",6.1,52
"Children of Chance (1930)","1h 15min",7.2,24
"Children of Pleasure (1930)","1h 10min",5.6,136
"City Girl (1930)","1h 17min",7.8,2947
"Clancy in Wall Street (1930)","1h 16min",5,25
"The Climax (1930)","1h 5min",6.3,9
"Cock o' the Walk (1930)","1h 10min",6.2,13
"The Cohens and the Kellys in Africa (1930)","1h 10min",4,8
"The Cohens and the Kellys in Scotland (1930)","1h 24min",NA,NA
"Comets (1930)","1h 8min",NA,NA
"Common Clay (1930)","1h 29min",6.8,33
"Conspiracy (1930)","1h 9min",5.3,112
"Contre-enquête (1930)","1h 10min",NA,NA
"Convict's Code (1930)","1h 6min",NA,NA
"Der Greifer (1930)","1h 22min",5.5,40
"The Costello Case (1930)","1h 5min",6.7,14
"Courage (1930)","1h 13min",NA,NA
"Crazy That Way (1930)","1h 4min",NA,NA
"The Cuckoos (1930)","1h 37min",6,216
"Cyankali (1930)","1h 29min",6.7,18
"Czar of Broadway (1930)","1h 19min",6.5,12
"Dames Ahoy (1930)","1h 4min",5.8,16
"Dancing Sweeties (1930)","1h 2min",5.5,97
"Danger Lights (1930)","1h 14min",6.1,478
"The Danger Man (1930)","1h 12min",NA,NA
"Dangerous Nan McGrew (1930)","1h 13min",4.8,38
"Dangerous Paradise (1930)","58min",5.6,71
"The Dawn Patrol (1930)","1h 48min",7.2,1635
"The Dawn Trail (1930)","1h 6min",6.1,19
"Derelict (1930)","1h 15min",6.3,42
"The Devil to Pay! (1930)","1h 12min",6.6,572
"A Devil with Women (1930)","1h 4min",6.8,59
"The Devil's Holiday (1930)","1h 20min",6,156
"Die vom Rummelplatz (1930)","1h 38min",7.1,13
"Divorce Among Friends (1930)","1h 5min",5.4,8
"The Divorcee (1930)","1h 24min",6.8,2812
"Dixiana (1930)","1h 40min",5.3,337
"Dolly macht Karriere (1930)","1h 27min",6.2,5
"The Doorway to Hell (1930)","1h 18min",6.5,1004
"Doughboys (1930)","1h 19min",5.8,406
"Drei Tage Mittelarrest (1930)","1h 32min",6.1,7
"Die Drei von der Tankstelle (1930)","1h 39min",6.6,746
"Dreyfus (1930)","1h 55min",6.4,44
"Du Barry Woman of Passion (1930)","1h 30min",5.8,42
"The Dude Wrangler (1930)","1h",NA,NA
"Dumbbells in Ermine (1930)","1h 10min",4.6,8
"East Is West (1930)","1h 15min",6.3,34
"Elstree Calling (1930)","1h 26min",5.3,350
"Embarrassing Moments (1930)","58min",NA,NA
"Escape! (1930)","1h 10min",6.1,67
"Eskimo (1930)","1h 26min",7,20
"Extravagance (1930)","1h 11min",5.8,110
"The Eyes of the World (1930)","1h 20min",5.1,32
"The Fall Guy (1930)","1h 6min",5.2,152
"Fast and Loose (1930)","1h 10min",6.2,173
"Feet First (1930)","1h 33min",6.7,978
"The Fighting Legion (1930)","1h 14min",5.6,22
"Fighting Thru; or California in 1878 (1930)","1h 1min",6,23
"The Flirting Widow (1930)","1h 12min",6.5,162
"The Florodora Girl (1930)","1h 19min",6,1251
"Das Flötenkonzert von Sans-souci (1930)","1h 28min",7.1,30
"Follow Thru (1930)","1h 32min",6.5,202
"Follow the Leader (1930)","1h 16min",5.7,86
"For the Defense (1930)","1h 5min",6.5,356
"For the Love o' Lil (1930)","1h 7min",NA,NA
"Framed (1930)","1h 5min",6.1,199
"Free Love (1930)","1h 10min",NA,NA
"Free and Easy (1930)","1h 32min",5.6,826
"Fridas visor (1930)","1h 22min",3.4,12
"The Furies (1930)","1h 9min",NA,NA
"Fujiwara Yoshie no furusato (1930)","1h 47min",5.7,57
"För hennes skull (1930)","1h 36min",5,29
"Geld auf der Straße (1930)","1h 25min",5.9,7
"Das gestohlene Gesicht (1930)","1h 24min",6.2,6
"The Girl Said No (1930)","1h 33min",5.3,804
"The Girl of the Golden West (1930)","1h 21min",5.8,17
"Girl of the Port (1930)","1h 9min",5.7,60
"Going Wild (1930)","1h 8min",6,158
"Her Golden Calf (1930)","1h 9min",6.8,12
"Golden Dawn (1930)","1h 21min",4.3,126
"Good Intentions (1930)","1h 9min",NA,NA
"Good News (1930)","1h 18min",5.5,323
"Goroda i gody (1930)","1h 34min",7.1,30
"The Grand Parade (1930)","1h 10min",NA,NA
"The Great Game (1930)","1h 19min",7.2,20
"Greek Street (1930)","1h 25min",4.7,7
"The Green Goddess (1930)","1h 13min",5.4,352
"Die große Sehnsucht (1930)","1h 40min",7.1,9
"Grumpy (1930)","1h 14min",5.1,85
"Guilty? (1930)","1h 7min",NA,NA
"The Flame of Love (1930)","1h 14min",6.4,34
"Half Shot at Sunrise (1930)","1h 18min",6.1,309
"Gigolo (1930)","1h 42min",NA,NA
"Hans in allen Gassen (1930)","1h 40min",NA,NA
"Harmony at Home (1930)","1h 9min",NA,NA
"He Knew Women (1930)","1h 10min",4.8,51
"Headin' North (1930)","1h",6.9,10
"Heads Up (1930)","1h 16min",5.6,37
"Hell Harbor (1930)","1h 33min",5.4,148
"Hell's Angels (1930)","2h 7min",7.4,4885
"Hell's Island (1930)","1h 17min",NA,NA
"Hello Sister (1930)","1h 20min",7,15
"Her Man (1930)","1h 25min",6.5,241
"Her Unborn Child (1930)","1h 5min",NA,NA
"Her Wedding Night (1930)","1h 15min",7.4,33
"Der Herr auf Bestellung (1930)","1h 32min",7.2,30
"Heute nacht - eventuell (1930)","1h 26min",NA,NA
"Hide-Out (1930)","59min",4.2,9
"High Society Blues (1930)","1h 42min",7.3,14
"Hjärtats röst (1930)","1h 20min",2.4,5
"Hogaraka ni ayume (1930)","1h 35min",6.5,545
"Hokuspokus (1930)","1h 23min",7.4,26
"Hold Everything (1930)","1h 14min",7.1,16
"Holiday (1930)","1h 31min",6.4,435
"Honey (1930)","1h 15min",6,53
"Hook Line and Sinker (1930)","1h 15min",6.1,307
"Hot Curves (1930)","1h 23min",5.1,31
"Ich glaub' nie mehr an eine Frau (1930)","1h 30min",NA,NA
"Im Kampf mit der Unterwelt (1930)","1h 35min",NA,NA
"In Gay Madrid (1930)","1h 22min",5.2,65
"In the Next Room (1930)","1h 9min",NA,NA
"The Indians Are Coming (1930)","3h 20min",5.7,33
"Inside the Lines (1930)","1h 12min",5.3,117
"Isle of Escape (1930)","1h",6.4,14
"The Jade Box (1930)","3h 40min",4.5,12
"The Jazz Cinderella (1930)","1h 6min",5.6,10
"Journey's End (1930)","2h",6.7,237
"Juno and the Paycock (1930)","1h 25min",4.8,2090
"Just Imagine (1930)","1h 53min",5.4,656
"Just Like Heaven (1930)","1h 10min",5.6,52
"Das Kabinett des Dr. Larifari (1930)","1h 18min",6.4,20
"Kahden tanssin välillä (1930)","1h 31min",NA,NA
"Kajastus (1930)","1h 23min",5.4,11
"King of Jazz (1930)","1h 39min",6.7,1098
"Kismet (1930)","1h 30min",5.8,55
"Knowing Men (1930)","1h 35min",NA,NA
"Kohlhiesels Töchter (1930)","1h 30min",NA,NA
"Kristine Valdresdatter (1930)","1h 37min",6.9,33
"Kronans kavaljerer (1930)","1h 23min",4.8,6
"Ladies Love Brutes (1930)","1h 20min",6.1,79
"Ladies Must Play (1930)","1h 4min",NA,NA
"Ladies of Leisure (1930)","1h 39min",6.7,1076
"A Lady Surrenders (1930)","1h 42min",7,17
"The Lady of Scandal (1930)","1h 16min",6,156
"A Lady to Love (1930)","1h 32min",6.6,155
"A Lady's Morals (1930)","1h 27min",5.3,84
"The Lash (1930)","1h 17min",5.3,130
"The Last Dance (1930)","1h 9min",NA,NA
"The Last Hour (1930)","1h 17min",4,8
"The Last of the Duanes (1930)","1h 2min",5.5,42
"The Last of the Lone Wolf (1930)","1h 10min",6.3,7
"Laughter (1930)","1h 25min",6.4,297
"The Santa Fe Trail (1930)","1h 5min",5.4,11
"Lawful Larceny (1930)","1h 6min",5,27
"Leathernecking (1930)","1h 19min",6.6,25
"Let Us Be Gay (1930)","1h 19min",6.4,478
"Let's Go Native (1930)","1h 17min",5.5,116
"Let's Go Places (1930)","1h 10min",NA,NA
"Die letzte Kompagnie (1930)","1h 19min",6.3,19
"Liebe im Ring (1930)","1h 21min",6.7,15
"Liebeswalzer (1930)","1h 30min",6.3,7
"Liebling der Götter (1930)","1h 52min",6.3,32
"Das Lied ist aus (1930)","1h 42min",7.4,46
"The Life of the Party (1930)","1h 19min",5.6,132
"The Light of Western Stars (1930)","1h 10min",4.5,138
"Lightnin' (1930)","1h 36min",6.5,28
"The Lightning Express (1930)","3h 40min",NA,NA
"Lilies of the Field (1930)","1h",5.2,13
"Liliom (1930)","1h 34min",6.7,406
"Die Lindenwirtin (1930)","1h 38min",NA,NA
"Lisboa (1930)","1h 28min",6.8,60
"Little Accident (1930)","1h 22min",5.5,22
"The Lone Defender (1930)","3h 37min",4.9,54
"The Lone Star Ranger (1930)","1h 4min",5.7,31
"The Lonesome Trail (1930)","1h 6min",NA,NA
"Loose Ankles (1930)","1h 9min",6.1,379
"Loose Ends (1930)","1h 35min",NA,NA
"Lord Byron of Broadway (1930)","1h 20min",5.3,129
"Lord Richard in the Pantry (1930)","1h 23min",NA,NA
"The Pay-Off (1930)","1h 10min",5.5,232
"The Lottery Bride (1930)","1h 20min",5.2,144
"Lotus Lady (1930)","1h 10min",NA,NA
"Love Comes Along (1930)","1h 17min",6.8,36
"Love in the Rough (1930)","1h 24min",5.5,169
"The Loves of Robert Burns (1930)","1h 36min",NA,NA
"Lovin' the Ladies (1930)","1h 5min",6.2,117
"Lucky Larkin (1930)","1h 6min",NA,NA
"Lummox (1930)","1h 28min",NA,NA
"Madam Satan (1930)","1h 56min",6.5,875
"Madonna of the Streets (1930)","1h 12min",NA,NA
"Mamba (1930)","1h 18min",6.6,38
"Mammy (1930)","1h 24min",5.8,166
"The Man from Chicago (1930)","1h 28min",NA,NA
"A Man from Wyoming (1930)","1h 10min",6.5,54
"Man Trouble (1930)","1h 25min",5.9,9
"The Man from Blankley's (1930)","1h 7min",6.6,66
"Man to Man (1930)","1h 8min",6.7,96
"Manslaughter (1930)","1h 25min",6.2,190
"Maria do Mar (1930)","1h 34min",6.7,72
"The Matrimonial Bed (1930)","1h 9min",5.7,157
"Maybe It's Love (1930)","1h 12min",5.1,235
"The Medicine Man (1930)","1h 6min",4.9,203
"The Melody Man (1930)","1h 8min",NA,NA
"Men Are Like That (1930)","1h 1min",4.5,46
"Men on Call (1930)","1h 10min",NA,NA
"Men Without Law (1930)","1h 5min",5.3,14
"Men Without Women (1930)","1h 17min",5.8,234
"Men of the North (1930)","1h 1min",5.5,86
"Menschen im Käfig (1930)","1h 25min",NA,NA
"The Middle Watch (1930)","1h 52min",NA,NA
"Midnight Mystery (1930)","1h 9min",7.1,66
"Min and Bill (1930)","1h 9min",6.7,1587
"Moby Dick (1930)","1h 20min",5.6,418
"Montana Moon (1930)","1h 29min",4.6,441
"Monte Carlo (1930)","1h 30min",6.8,1139
"Der Schuß im Tonfilmatelier (1930)","1h 13min",5.4,43
"Morocco (1930)","1h 32min",7.1,5812
"Mot ukjent land (1930)","1h 17min",NA,NA
"Mothers Cry (1930)","1h 16min",5.8,43
"Mountain Justice (1930)","1h 14min",5.1,14
"The Mounted Stranger (1930)","1h 6min",7.2,10
"Murder Will Out (1930)","1h 7min",NA,NA
"Murder! (1930)","1h 44min",6.4,5839
"At the Villa Rose (1930)","1h 39min",NA,NA
"Le mystère de la chambre jaune (1930)","1h 48min",6.8,94
"Ein Mädel von der Reeperbahn (1930)","1h 38min",NA,NA
"Napoli che canta (1930)","1h 12min",NA,NA
"Near the Rainbow's End (1930)","58min",5.8,34
"Nerone (1930)","1h 18min",7,34
"New Moon (1930)","1h 18min",6.1,153
"New Movietone Follies of 1930 (1930)","1h 24min",6.8,16
"The Night Ride (1930)","1h",6.6,18
"Night Work (1930)","1h 33min",6.2,72
"No No Nanette (1930)","1h 38min",6.1,21
"Norrlänningar (1930)","1h 29min",NA,NA
"Not Damaged (1930)","1h 12min",NA,NA
"Not So Dumb (1930)","1h 16min",6,1023
"A Notorious Affair (1930)","1h 9min",5.4,250
"Numbered Men (1930)","1h 10min",4.8,113
"Nur Du (1930)","1h 25min",NA,NA
"När rosorna slå ut (1930)","1h 49min",NA,NA
"O'Malley Rides Alone (1930)","1h",NA,NA
"The Office Wife (1930)","59min",6.2,394
"Officer O'Brien (1930)","1h 12min",5.1,37
"Oh for a Man! (1930)","1h 18min",5.7,43
"Oh Sailor Behave! (1930)","1h 10min",5.3,24
"Ojôsan (1930)","2h 15min",4.1,35
"The Oklahoma Cyclone (1930)","1h 6min",4.4,99
"Old English (1930)","1h 25min",5.7,83
"Olympia (1930)","1h 20min",6.7,14
"On Approval (1930)","1h 40min",NA,NA
"On Your Back (1930)","1h 10min",6,7
"On the Level (1930)","1h 5min",NA,NA
"Once a Gentleman (1930)","1h 25min",NA,NA
"Rookery Nook (1930)","1h 30min",6.5,10
"One Family (1930)","1h 10min",5.8,12
"One Mad Kiss (1930)","1h 4min",NA,NA
"One Night at Susie's (1930)","1h 2min",5.7,150
"One Romantic Night (1930)","1h 13min",5.8,385
"Only Saps Work (1930)","1h 17min",5.8,21
"Only the Brave (1930)","1h 6min",6.6,57
"The Other Tomorrow (1930)","1h 5min",NA,NA
"Our Blushing Brides (1930)","1h 42min",6.1,603
"Outside the Law (1930)","1h 19min",5.8,154
"Outward Bound (1930)","1h 23min",6.7,459
"Paid (1930)","1h 26min",6.2,616
"Parade of the West (1930)","1h 6min",NA,NA
"Paradise Island (1930)","1h 8min",5,81
"Paramount on Parade (1930)","1h 42min",5.8,255
"Pardon My Gun (1930)","1h 7min",4.8,38
"Part Time Wife (1930)","1h 12min",6.6,27
"Party Girl (1930)","1h 7min",5.3,206
"Passion Flower (1930)","1h 19min",6.1,297
"Peacock Alley (1930)","1h 3min",6,93
"Personality (1930)","1h 7min",NA,NA
"La petite Lise (1930)","1h 24min",7.2,163
"Phantom of the Desert (1930)","58min",6.7,9
"The Phantom of the West (1930)","2h 52min",6,46
"Playboy of Paris (1930)","1h 19min",6.3,60
"Playing Around (1930)","1h 6min",6,224
"Plunder (1930)","1h 38min",NA,NA
"Prazdnik svyatogo Yorgena (1930)","1h 23min",7.1,194
"The Price of Things (1930)","1h 24min",NA,NA
"Prince of Diamonds (1930)","1h 7min",5.7,12
"The Princess and the Plumber (1930)","1h 12min",5,5
"Prix de beauté (Miss Europe) (1930)","1h 33min",6.9,536
"Puttin' on the Ritz (1930)","1h 28min",5.5,121
"Queen High (1930)","1h 25min",6.3,98
"One Heavenly Night (1930)","1h 22min",5,137
"Raffles (1930)","1h 12min",6.4,787
"Rain or Shine (1930)","1h 28min",5.7,352
"Rakudai wa shitakeredo (1930)","1h 5min",6.3,408
"The Rampant Age (1930)","1h",4.9,19
"Reaching for the Moon (1930)","1h 31min",5.5,352
"Recaptured Love (1930)","1h 17min",5.7,20
"Redemption (1930)","1h 15min",5.6,486
"Remote Control (1930)","1h 5min",5.7,596
"Renegades (1930)","1h 24min",5,218
"Reno (1930)","1h 5min",6.8,8
"The Return of Dr. Fu Manchu (1930)","1h 13min",6.6,155
"Ridin' Law (1930)","1h 3min",5.3,7
"The Right to Love (1930)","1h 19min",5.8,21
"River's End (1930)","1h 15min",5.5,108
"Road to Paradise (1930)","1h 14min",5.7,159
"Roadhouse Nights (1930)","1h 8min",6.2,72
"Roaring Ranch (1930)","1h 8min",6,12
"The Rogue Song (1930)","1h 44min",5.9,125
"Rogue of the Rio Grande (1930)","1h 5min",4.6,77
"Romance (1930)","1h 16min",5.9,699
"Rosenmontag (1930)","1h 23min",NA,NA
"The Royal Family of Broadway (1930)","1h 22min",6.3,308
"A Royal Romance (1930)","1h 6min",NA,NA
"Runaway Bride (1930)","1h 9min",5.2,214
"Safety in Numbers (1930)","1h 20min",5.6,105
"The Sap from Syracuse (1930)","1h 8min",6,77
"Sarah and Son (1930)","1h 26min",5.5,212
"Scarlet Pages (1930)","1h 6min",5.9,98
"School for Scandal (1930)","1h 16min",5.2,17
"Scotland Yard (1930)","1h 15min",5.3,48
"The Sea Bat (1930)","58min",5.5,184
"The Sea God (1930)","1h 15min",6.3,61
"Sea Legs (1930)","1h 3min",5.8,19
"The Sea Wolf (1930)","1h 27min",6.9,28
"Second Honeymoon (1930)","1h 16min",5.3,19
"Second Choice (1930)","1h 7min",NA,NA
"The Second Floor Mystery (1930)","58min",6.5,33
"Second Wife (1930)","1h 4min",5.8,19
"See America Thirst (1930)","1h 15min",5.1,9
"Die Sehnsucht jeder Frau (1930)","1h 44min",6.9,9
"Seven Days Leave (1930)","1h 20min",6.9,88
"Shadow Ranch (1930)","1h 4min",6.8,38
"Shadow of the Law (1930)","1h 9min",6.6,80
"She Couldn't Say No (1930)","1h 10min",4.4,7
"She Got What She Wanted (1930)","1h 21min",6.2,8
"She's My Weakness (1930)","1h 11min",4.9,69
"The Ship from Shanghai (1930)","1h 7min",5.1,105
"Shooting Straight (1930)","1h 12min",6,62
"Show Girl in Hollywood (1930)","1h 20min",6.3,283
"The Silver Horde (1930)","1h 15min",5.9,435
"Entuziazm (Simfoniya Donbassa) (1930)","1h 7min",7,772
"Sin Takes a Holiday (1930)","1h 21min",6.2,502
"Die singende Stadt (1930)","1h 38min",6.2,30
"Sinners' Holiday (1930)","1h",6.3,580
"The Sins of the Children (1930)","1h 7min",6.1,187
"Sisters (1930)","1h 6min",NA,NA
"Skandal um Eva (1930)","1h 36min",7,23
"Sleeping Partners (1930)","1h 11min",NA,NA
"Slightly Scarlet (1930)","1h 10min",5.3,24
"So This Is London (1930)","1h 32min",6.5,13
"The Social Lion (1930)","1h 12min",5.6,22
"Der Sohn der weißen Berge (1930)","1h 28min",6.1,33
"Soldiers and Women (1930)","1h 9min",NA,NA
"Son of the Gods (1930)","1h 33min",6,150
"Song o' My Heart (1930)","1h 25min",5.3,143
"Song of Soho (1930)","1h 36min",NA,NA
"Song of the Caballero (1930)","1h 13min",NA,NA
"The Song of the Flame (1930)","1h 36min",5.1,19
"Song of the West (1930)","1h 22min",5.9,13
"Sono yo no tsuma (1930)","1h 5min",7,713
"Sons of the Saddle (1930)","1h 16min",6,6
"Soup to Nuts (1930)","1h 10min",6,346
"Sous les toits de Paris (1930)","1h 36min",7.1,2034
"The Spoilers (1930)","1h 26min",7.1,58
"Spring Is Here (1930)","1h 9min",5.4,261
"Spurs (1930)","1h",6.2,9
"The Squeaker (1930)","1h 30min",5,21
"The Squealer (1930)","1h 7min",NA,NA
"The Storm (1930)","1h 20min",4.9,52
"Street of Chance (1930)","1h 15min",6.7,208
"Strictly Modern (1930)","1h 3min",5.4,8
"Such Is the Law (1930)","1h 28min",NA,NA
"Such Men Are Dangerous (1930)","1h 23min",6.1,55
"Sunny (1930)","1h 18min",5.2,114
"Sunny Skies (1930)","1h 15min",5.6,67
"Suspense (1930)","1h 15min",NA,NA
"Sweet Kitty Bellairs (1930)","1h 3min",5.1,117
"Sweethearts and Wives (1930)","1h 17min",NA,NA
"Sweethearts on Parade (1930)","1h 5min",7.9,33
"The Swellhead (1930)","1h 10min",NA,NA
"Swing High (1930)","1h 35min",6.2,38
"Symphony in Two Flats (1930)","1h 26min",6.7,9
"Ein Tango für Dich (1930)","1h 42min",5.8,10
"Der Tanz geht weiter (1930)","1h 20min",NA,NA
"Tarakanova (1930)","1h 30min",6.3,20
"Temple Tower (1930)","58min",5.1,7
"The Temporary Widow (1930)","1h 24min",7,25
"Temptation (1930)","1h 6min",NA,NA
"Terry of the 'Times' (1930)","3h 20min",NA,NA
"The Texan (1930)","1h 19min",6.6,138
"They Learned About Women (1930)","1h 35min",5.5,214
"The Third Alarm (1930)","1h 19min",2.1,11
"This Mad World (1930)","1h 10min",6.1,10
"Those Three French Girls (1930)","1h 13min",5,81
"Those Who Dance (1930)","1h 15min",7.2,23
"Three Faces East (1930)","1h 11min",6,212
"Tikhiy Don (1930)","1h 15min",7.3,87
"Today (1930)","1h 20min",NA,NA
"Tôjin Okichi (1930)","1h 55min",5.8,55
"Tol'able David (1930)","1h 5min",7,23
"Tom Sawyer (1930)","1h 26min",6.4,165
"Tonka Sibenice (1930)","1h 25min",7.1,110
"Top Speed (1930)","1h 20min",6.1,175
"Trailing Trouble (1930)","58min",5.2,8
"Trails of Danger (1930)","1h 3min",NA,NA
"Trigger Tricks (1930)","1h 1min",NA,NA
"Troopers Three (1930)","1h 20min",3.4,17
"True to the Navy (1930)","1h 11min",6.6,107
"The Truth About Youth (1930)","1h 9min",5.7,258
"Two Worlds (1930)","1h 35min",NA,NA
"Ulla min Ulla (1930)","1h 15min",4.6,5
"El último de los Vargas (1930)","1h 1min",NA,NA
"Under Montana Skies (1930)","58min",4.2,31
"Under Suspicion (1930)","1h 6min",NA,NA
"Under a Texas Moon (1930)","1h 22min",5.1,70
"Undertow (1930)","1h 5min",6.3,26
"The Unholy Three (1930)","1h 12min",6.8,1081
"Der unsterbliche Lump (1930)","1h 37min",6.1,8
"Up the River (1930)","1h 32min",6,1096
"The Vagabond King (1930)","1h 44min",5.6,120
"Vengeance (1930)","1h 6min",3.5,22
"Ver e Amar! (1930)","1h 18min",NA,NA
"Verklungene Träume (1930)","1h 28min",6.7,7
"Vi två (1930)","1h 36min",NA,NA
"Viennese Nights (1930)","1h 32min",7,65
"The Virtuous Sin (1930)","1h 20min",5.5,122
"Väter und Söhne (1930)","1h 26min",NA,NA
"War Nurse (1930)","1h 21min",6.1,239
"A Warm Corner (1930)","1h 44min",6.8,41
"Way Out West (1930)","1h 11min",5.6,687
"Way for a Sailor (1930)","1h 25min",5.7,549
"The Way of All Men (1930)","1h 9min",4.6,8
"Der weiße Teufel (1930)","1h 50min",7.1,64
"Westfront 1918: Vier von der Infanterie (1930)","1h 15min",7.4,1767
"What Men Want (1930)","1h 5min",7.1,21
"What a Man (1930)","1h 12min",NA,NA
"What a Widow! (1930)","1h 28min",5.7,44
"Whoopee! (1930)","1h 33min",6.3,945
"Wide Open (1930)","1h 9min",6,160
"The Widow from Chicago (1930)","1h 4min",6.4,357
"Wie werde ich reich und glücklich? (1930)","1h 22min",NA,NA
"Wien du Stadt der Lieder (1930)","1h 41min",7.8,5
"Wild Company (1930)","1h 11min",5.2,40
"The Woman Racket (1930)","1h 10min",6.2,80
"The Woman Who Was Forgotten (1930)","1h 20min",NA,NA
"Women Everywhere (1930)","1h 22min",5.1,16
"Worldly Goods (1930)","1h 11min",5.5,21
"The Yellow Mask (1930)","1h 16min",NA,NA
"Young Desire (1930)","1h 8min",6.5,13
"Young Eagles (1930)","1h 10min",6.1,23
"Young Man of Manhattan (1930)","1h 19min",6.1,150
"Young Woodley (1930)","1h 19min",5.9,7
"Zeinab (1930)","1h 50min",NA,NA
"Zemlya (1930)","1h 15min",7.3,5157
"Zwei Herzen im Dreiviertel-Takt (1930)","1h 36min",6.8,35
"Zwei Krawatten (1930)","1h 28min",6.7,6
"L'âge d'or (1930)","1h",7.3,12974
"L'énigmatique Monsieur Parkes (1930)","1h 15min",8.8,5
"Die blonde Nachtigall (1930)","1h 22min",NA,NA
"A Canção do Berço (1930)","1h 22min",NA,NA
"The Chinese Bungalow (1930)","1h 14min",6,5
"The Criminal Code (1930)","1h 37min",7,949
"Ex-Flame (1930)","1h 14min",NA,NA
"Fidlovacka (1930)","1h 20min",6.2,10
"Eine Freundin so goldig wie Du (1930)","1h 23min",6.5,6
"The Gorilla (1930)","1h 10min",4.6,17
