"Name","RunTime","Rating","Votes"
"Dragon Seed (1944)","2h 28min",6.1,1096
"Dreaming (1944)","1h 18min",6.2,40
"The Drifter (1944)","1h 2min",6.1,29
"Dynamiittityttö (1944)","1h 13min",6.1,82
"Ella él y sus millones (1944)","2h",6.7,51
"Elly Petersen (1944)","1h 40min",6.3,32
"Empezó en boda (1944)","1h 26min",5,5
"Enemy of Women (1944)","1h 12min",5.2,126
"Der Engel mit dem Saitenspiel (1944)","1h 41min",7.8,56
"English Without Tears (1944)","1h 29min",6,235
"Enter Arsene Lupin (1944)","1h 12min",6.2,57
"Erehtyneet sydämet (1944)","1h 35min",4.9,12
"Es lebe die Liebe (1944)","1h 28min",7.3,29
"Escándalo de estrellas (1944)","1h 27min",7,27
"Eugenia de Montijo (1944)","2h 2min",5,7
"The Eve of St. Mark (1944)","1h 36min",5.9,196
"Ever Since Venus (1944)","1h 14min",6.7,21
"Excellensen (1944)","1h 41min",5.1,40
"Experiment Perilous (1944)","PG",6.4,1516
"Faces in the Fog (1944)","1h 11min",5.7,10
"The Falcon Out West (1944)","1h 4min",6.1,535
"The Falcon in Hollywood (1944)","1h 7min",6.6,687
"The Falcon in Mexico (1944)","1h 10min",6.3,581
"Familie Buchholz (1944)","1h 32min",7.2,24
"Fanny by Gaslight (1944)","1h 47min",6.5,470
"Fattiga riddare (1944)","1h 26min",4.7,22
"Die Feuerzangenbowle (1944)","1h 37min",7.8,5778
"Fia Jansson från Söder (1944)","1h 37min",2.8,5
"Fiddlers Three (1944)","1h 28min",5.4,107
"A Fig Leaf for Eve (1944)","1h 9min",5.8,64
"The Fighting Lady (1944)","1h 1min",7.2,406
"The Fighting Seabees (1944)","1h 40min",6.6,3314
"Il fiore sotto gli occhi (1944)","1h 28min",NA,NA
"Flickan och djävulen (1944)","1h 32min",5.5,53
"Follow the Boys (1944)","2h 2min",5.8,401
"Follow the Leader (1944)","1h 5min",4.8,295
"For Those in Peril (1944)","1h 7min",6.4,118
"Forty Thieves (1944)","1h",6.7,142
"Four Jills in a Jeep (1944)","1h 29min",6.4,442
"Die Frau meiner Träume (1944)","1h 33min",6.7,199
"Frenchman's Creek (1944)","1h 50min",6.2,658
"Frontier Outlaws (1944)","58min",6.6,83
"Fuzzy Settles Down (1944)","1h",6.4,88
"Gambler's Choice (1944)","1h 6min",6,132
"Roger Touhy Gangster (1944)","1h 5min",6.9,40
"Gaslight (1944)","1h 54min",7.8,25081
"A gazdátlan asszony (1944)","1h 25min",8.5,8
"Gentle Annie (1944)","1h 20min",6.1,247
"Ghost Catchers (1944)","1h 8min",5.9,134
"Ghost Guns (1944)","1h",4.9,27
"The Ghost That Walks Alone (1944)","1h 3min",4.9,58
"Gildersleeve's Ghost (1944)","1h 3min",5.8,325
"Girl Rush (1944)","1h 5min",5.2,171
"The Girl in the Case (1944)","1h 5min",6,25
"Goin' to Town (1944)","1h 8min",6.3,15
"Going My Way (1944)","2h 6min",7,10701
"Goodnight Sweetheart (1944)","1h 7min",5.5,10
"Gran Hotel (1944)","1h 46min",7.1,170
"The Great Alaskan Mystery (1944)","3h 43min",6.6,67
"The Great Mike (1944)","1h 12min",5.3,71
"The Great Moment (1944)","1h 23min",6.3,875
"Greenwich Village (1944)","1h 22min",6.1,367
"Grosse Freiheit Nr. 7 (1944)","1h 51min",7.3,759
"Gröna hissen (1944)","1h 37min",5.3,77
"Guest in the House (1944)","2h 1min",6.2,746
"Gunsmoke Mesa (1944)","59min",5.1,19
"Gypsy Wildcat (1944)","1h 17min",5.9,97
"Hail the Conquering Hero (1944)","1h 41min",7.6,4259
"The Hairy Ape (1944)","1h 32min",6.1,376
"Hans officiella fästmö (1944)","1h 28min",6.1,19
"Hat Check Honey (1944)","1h 8min",6.9,12
"Haunted Harbor (1944)","4h 3min",7,61
"Heavenly Days (1944)","1h 11min",5.9,93
"Den heliga lögnen (1944)","1h 29min",4.4,13
"Hemsöborna (1944)","1h 49min",5.4,29
"Henry Aldrich Plays Cupid (1944)","1h 5min",7.5,84
"Henry Aldrich's Little Secret (1944)","1h 15min",7.7,74
"Henry Aldrich Boy Scout (1944)","1h 6min",4.7,112
"The Chronicle History of King Henry the Fifth with His Battell Fought at Agincourt in France (1944)","2h 17min",7.1,5849
"Her Primitive Man (1944)","1h 19min",5.9,19
"Here Come the Waves (1944)","1h 39min",6.2,375
"Hets (1944)","1h 41min",7.3,3210
"Hey Rookie (1944)","1h 17min",6.7,25
"Hi Beautiful (1944)","1h 8min",7.7,16
"Hi Good Lookin'! (1944)","1h 2min",7.1,30
"Hiipivä vaara (1944)","1h 20min",4.2,34
"The Hitler Gang (1944)","1h 41min",6.8,124
"Hollywood Canteen (1944)","2h 4min",7.1,1920
"El hombre que las enamora (1944)","1h 29min",5.3,7
"Home in Indiana (1944)","1h 46min",6.6,431
"Hot Rhythm (1944)","1h 19min",6,71
"Hotel Reserve (1944)","1h 30min",6.2,712
"The Hour Before the Dawn (1944)","1h 14min",5.8,149
"House of Frankenstein (1944)","1h 11min",6.3,6168
"The Hundred Pound Window (1944)","1h 24min",6,23
"Hundstage (1944)","1h 29min",7.9,7
"I Love a Soldier (1944)","1h 46min",6.3,75
"I'll Be Seeing You (1944)","1h 25min",7.2,2026
"I'm from Arkansas (1944)","1h 10min",5.6,151
"Ich brauche dich (1944)","1h 22min",6.4,5
"Ich habe von dir geträumt (1944)","1h 12min",7.2,9
"Ichiban utsukushiku (1944)","1h 25min",5.7,1828
"The Impatient Years (1944)","1h 31min",6.5,314
"The Impostor (1944)","1h 32min",6.3,145
"In Our Time (1944)","1h 50min",6.7,492
"In Society (1944)","1h 15min",6.8,1859
"In the Meantime Darling (1944)","1h 12min",5.5,200
"The Invisible Man's Revenge (1944)","1h 18min",5.8,1922
"Inês de Castro (1944)","1h 32min",6.8,62
"Irish Eyes Are Smiling (1944)","1h 30min",6.1,145
"It Happened Tomorrow (1944)","1h 25min",7.1,2007
"Jag är eld och luft (1944)","2h 2min",4.3,7
"Jam Session (1944)","1h 17min",6.4,137
"Jamboree (1944)","1h 11min",5.5,19
"Janie (1944)","1h 42min",6,347
"Johnny Doesn't Live Here Anymore (1944)","1h 19min",5.9,181
"Jungle Woman (1944)","1h 1min",5,380
"Kaksi kivaa kaveria (1944)","1h 13min",NA,NA
"Kanko no machi (1944)","1h 13min",6.4,128
"Kansas City Kitty (1944)","1h 11min",6.5,42
"Kartanon naiset (1944)","1h 28min",4.4,34
"Kato hayabusa sento-tai (1944)","1h 50min",6.9,58
"Kejsarn av Portugallien (1944)","1h 49min",5.7,56
"The Keys of the Kingdom (1944)","2h 17min",7.2,2411
"Kismet (1944)","1h 40min",6.2,1036
"Klockan på Rönneberga (1944)","1h 30min",4.2,14
"Knickerbocker Holiday (1944)","1h 25min",5.6,136
"Kungajakt (1944)","1h 32min",4.4,8
"Kuollut mies vihastuu (1944)","1h 35min",5.2,54
"Kärlekslivets offer (1944)","1h 11min",1.8,5
"Ladies of Washington (1944)","1h 1min",6.4,28
"The Lady and the Monster (1944)","1h 26min",5.7,274
"Lady in the Dark (1944)","1h 40min",6.1,421
"Lady Let's Dance (1944)","1h 28min",5.9,37
"Lake Placid Serenade (1944)","1h 25min",6.5,23
"Laura (1944)","PG",8,43154
"Law Men (1944)","58min",5.8,76
"Leave It to the Irish (1944)","1h 11min",4.6,93
"Lev farligt (1944)","1h 33min",4.5,17
"Lifeboat (1944)","1h 37min",7.6,26734
"Lights of Old Santa Fe (1944)","PG",6.3,177
"Lilla helgonet (1944)","1h 44min",6.2,48
"Lisinski (1944)","1h 25min",7.3,61
"The Lodger (1944)","1h 24min",7.1,3200
"Lola Montes (1944)","1h 30min",6.5,13
"Lost in a Harem (1944)","1h 29min",6.6,1113
"Louisiana Hayride (1944)","1h 7min",6.3,44
"Love Story (1944)","1h 53min",6.6,287
"Lumberjack (1944)","1h 5min",6.8,147
"Machine Gun Mama (1944)","1h 1min",5.1,65
"Mademoiselle Fifi (1944)","1h 9min",6.2,497
"Maisie Goes to Reno (1944)","1h 30min",6.2,391
"Make Your Own Bed (1944)","1h 22min",5.6,287
"Malakhov kurgan (1944)","1h 30min",6.9,29
"Man from Frisco (1944)","1h 31min",6.3,37
"Marine Raiders (1944)","1h 30min",5.8,316
"The Mark of the Whistler (1944)","1h",6.7,224
"Marked Trails (1944)","58min",6.4,48
"Marriage Is a Private Affair (1944)","1h 56min",6.1,350
"Marshal of Gunsmoke (1944)","59min",6.4,58
"María Candelaria (Xochimilco) (1944)","1h 42min",7.4,980
"The Mask of Dimitrios (1944)","1h 35min",7.2,3246
"The Master Race (1944)","1h 35min",6,243
"Medal for the General (1944)","1h 40min",6.6,69
"Meet Me in St. Louis (1944)","G",7.5,21349
"Meet Miss Bobby Socks (1944)","1h 8min",5.6,27
"Meet the People (1944)","1h 40min",5.8,359
"Der Meisterdetektiv (1944)","1h 14min",7,14
"Men on Her Mind (1944)","1h 7min",5.6,30
"A Menina da Rádio (1944)","1h 46min",6.5,259
"The Merry Monahans (1944)","1h 31min",7.1,71
"Mi fantástica esposa (1944)","1h 28min",NA,NA
"Miesmalli (1944)","1h 31min",4.9,34
"Million Dollar Kid (1944)","1h 5min",6,528
"Ministry of Fear (1944)","1h 26min",7.2,7056
"Minstrel Man (1944)","1h 7min",5,142
"The Missing Juror (1944)","1h 6min",6.2,184
"Mitt folk är icke ditt (1944)","1h 46min",4.5,13
"La monja alférez (1944)","1h 28min",6.5,45
"The Monster Maker (1944)","1h 2min",4.7,925
"Moon Over Las Vegas (1944)","1h 5min",6.6,13
"Moonlight and Cactus (1944)","1h",7,27
"Mr. Emmanuel (1944)","1h 37min",6.2,94
"Mr. Skeffington (1944)","2h 26min",7.7,5441
"Mr. Winkle Goes to War (1944)","1h 20min",6.7,462
"Mrs. Parkington (1944)","2h 4min",7.1,1416
"Una mujer en un taxi (1944)","1h 26min",NA,NA
"The Mummy's Curse (1944)","1h",5.6,2631
"The Mummy's Ghost (1944)","1h 1min",5.8,2634
"Murder in the Blue Room (1944)","1h 1min",5.9,255
"Murder My Sweet (1944)","1h 35min",7.6,12287
"Music for Millions (1944)","1h 57min",6.6,514
"Music in Manhattan (1944)","1h 21min",5.9,130
"Musik in Salzburg (1944)","1h 46min",NA,NA
"My Best Gal (1944)","1h 7min",5.8,21
"My Buddy (1944)","1h 7min",5.9,13
"My Gal Loves Music (1944)","1h",6.6,15
"My Pal Wolf (1944)","1h 15min",6.2,103
"My s Urala (1944)","1h 16min",6.6,19
"Mystery Man (1944)","58min",7.1,108
"Mystery of the River Boat (1944)","3h 38min",6.8,44
"Nabonga (1944)","1h 15min",4.2,465
"Nainen on valttia (1944)","1h 39min",5.4,38
"Narkos (1944)","1h 25min",4.7,24
"National Barn Dance (1944)","1h 16min",6,6
"National Velvet (1944)","2h 3min",7.3,6498
"The Navy Way (1944)","1h 14min",5.3,111
"Nebo Moskvy (1944)","1h 21min",6.6,33
"Neigungsehe (1944)","1h 34min",7.4,12
"Nevada (1944)","1h 2min",6.1,261
"Ni pobre ni rico sino todo lo contrario (1944)","1h 15min",NA,NA
"A Night of Adventure (1944)","1h 5min",6.1,123
"Nine Girls (1944)","1h 18min",6.3,120
"None But the Lonely Heart (1944)","1h 53min",6.5,2264
"None Shall Escape (1944)","PG",7,724
"Nora (1944)","1h 41min",6.5,12
"Nothing But Trouble (1944)","1h 9min",6.6,1105
"Nyordning på Sjögårda (1944)","1h 28min",4.3,34
"När seklet var ungt (1944)","1h 54min",4.7,16
"Oh What a Night! (1944)","1h 12min",5.9,39
"The Old Texas Trail (1944)","1h",5.2,22
"On Approval (1944)","1h 20min",7.1,592
"Once Upon a Time (1944)","1h 29min",6.1,910
"One Body Too Many (1944)","1h 15min",5.4,1098
"One Exciting Night (1944)","1h 29min",6.3,74
"One Mysterious Night (1944)","1h 1min",6.1,349
"Opfergang (1944)","1h 38min",6.7,553
"Orient-Express (1944)","1h 24min",6.7,23
"Den osynliga muren (1944)","1h 45min",5.1,21
"Our Hearts Were Young and Gay (1944)","1h 21min",6.6,146
"Paraíso sin Eva (1944)","1h 13min",NA,NA
"Pardon My Rhythm (1944)","1h 2min",6.6,24
"Passage to Marseille (1944)","1h 49min",6.8,4052
"Passport to Destiny (1944)","1h 5min",6.2,219
"The Pearl of Death (1944)","1h 9min",7.2,3971
"Les petites du quai aux fleurs (1944)","1h 32min",7.1,55
"Philharmoniker (1944)","1h 19min",7,15
"Pin Up Girl (1944)","1h 24min",6.1,692
"Port of 40 Thieves (1944)","58min",6.5,43
"Practically Yours (1944)","1h 30min",6.3,126
"The Princess and the Pirate (1944)","1h 34min",7,1951
"Prins Gustaf (1944)","1h 50min",3.9,8
"The Purple Heart (1944)","1h 39min",6.6,843
"Raduga (1944)","1h 33min",7.1,193
"Raiders of Ghost City (1944)","3h 45min",5.9,51
"Raiders of the Border (1944)","58min",5.4,15
"Rainbow Island (1944)","1h 38min",7.4,44
"Ramshastri (1944)","2h 2min",6.4,9
"Rationing (1944)","1h 33min",6,202
"The Rats of Tobruk (1944)","1h 8min",5.5,203
"Ratan (1944)","1h 58min",7.2,30
"Reckless Age (1944)","1h",6.5,11
"Resisting Enemy Interrogation (1944)","1h 10min",6.8,217
"Return of the Ape Man (1944)","1h",4.9,279
"Riders of the Santa Fe (1944)","1h",5.3,13
"Riding West (1944)","58min",6,11
"Rikugun (1944)","1h 27min",6.6,292
"Romantische Brautfahrt (1944)","1h 23min",NA,NA
"Rosie the Riveter (1944)","1h 15min",6.4,56
"Räkna de lyckliga stunderna blott (1944)","2h",4.7,14
"Sailor's Holiday (1944)","1h",6.1,8
"The San Antonio Kid (1944)","59min",6.5,64
"San Diego I Love You (1944)","1h 23min",6.7,133
"San Fernando Valley (1944)","1h 14min",7,71
"Santander la ciudad en llamas (1944)","1h 35min",3.8,5
"The Scarlet Claw (1944)","1h 14min",7.3,4822
"Schrammeln (1944)","1h 33min",7.4,42
"Se opp för spioner! (1944)","1h 42min",NA,NA
"Secret Command (1944)","1h 22min",6.5,256
"Secrets of Scotland Yard (1944)","1h 8min",6.1,44
"See Here Private Hargrove (1944)","1h 41min",6.1,452
"Sensations of 1945 (1944)","1h 26min",6.4,107
"Seven Days Ashore (1944)","1h 14min",5.7,144
"Seven Doors to Death (1944)","1h 4min",4.5,152
"The Seventh Cross (1944)","1h 52min",7.4,2459
"Shadow of Suspicion (1944)","1h 8min",6.3,130
"Shadows in the Night (1944)","1h 7min",6.1,166
"Shake Hands with Murder (1944)","1h 2min",6.2,71
"She's a Soldier Too (1944)","1h 7min",5.9,47
"She's a Sweetheart (1944)","1h 9min",6,37
"Shibaidô (1944)","1h 22min",6.3,51
"Shine on Harvest Moon (1944)","1h 52min",6.4,304
"Show Business (1944)","1h 32min",6.3,216
"Noroshi wa Shanghai ni agaru (1944)","1h 32min",6.3,13
"Silva (1944)","1h 18min",7,23
"Since You Went Away (1944)","2h 57min",7.5,4259
"Sing Neighbor Sing (1944)","1h 10min",6.1,8
"The Singing Sheriff (1944)","1h 3min",5.8,16
"Skogen är vår arvedel (1944)","1h 31min",3.3,10
"Skåningar (1944)","1h 25min",6,15
"Slightly Terrific (1944)","1h 5min",7.3,11
"Släkten är bäst (1944)","1h 33min",4.1,21
"Snöstormen (1944)","1h 19min",2.8,5
"El sobrino de don Buffalo Bill (1944)","1h 28min",NA,NA
"Som folk är mest (1944)","1h 27min",5,54
"Something for the Boys (1944)","1h 27min",5.9,283
"Song of Nevada (1944)","1h 15min",6.9,83
"Song of the Open Road (1944)","1h 33min",6.3,111
"Sonora Stagecoach (1944)","1h 1min",6.1,48
"The Soul of a Monster (1944)","1h 1min",5,196
"South of Dixie (1944)","1h 1min",NA,NA
"Spook Town (1944)","59min",5.6,37
"Standing Room Only (1944)","1h 23min",6.9,157
"Stars on Parade (1944)","1h 3min",NA,NA
"Step Lively (1944)","1h 28min",6.1,484
"Stopp! Tänk på något annat (1944)","1h 50min",2.3,6
"Storm Over Lisbon (1944)","1h 26min",6,60
"The Story of Dr. Wassell (1944)","PG",6.7,880
"Strange Affair (1944)","1h 18min",6.2,145
"Su mejor alumno (1944)","1h 54min",6.8,45
"The Sullivans (1944)","1h 52min",7.5,2084
"Summer Storm (1944)","1h 46min",6.8,441
"Sunday Dinner for a Soldier (1944)","1h 25min",6.6,292
"Suomisen Olli rakastuu (1944)","1h 24min",5.5,97
"The Suspect (1944)","1h 25min",7.4,1842
"Suurin voitto (1944)","1h 30min",5.1,23
"Svadba (1944)","1h 4min",7.8,328
"Sweet and Low-Down (1944)","1h 16min",5.9,243
"Sweethearts of the U.S.A. (1944)","1h 3min",5.1,89
"Swing Hostess (1944)","1h 16min",6,154
"Swing in the Saddle (1944)","1h 9min",5.8,8
"Take It Big (1944)","1h 15min",5.8,13
"Take It or Leave It (1944)","1h 10min",4.7,10
"Tall in the Saddle (1944)","1h 27min",7,2847
"Tampico (1944)","1h 15min",6.5,220
"Tanoshiki kana jinsei (1944)","1h 19min",6.1,59
"Taqiyyat al ikhfa (1944)","1h 45min",6.9,18
"Tawny Pipit (1944)","1h 21min",6.5,201
"Te quiero para mí (1944)","1h 38min",6.4,7
"Teatertosset (1944)","1h 36min",7,43
"El testamento del virrey (1944)","1h 34min",6,6
"Texas Masquerade (1944)","58min",7.1,118
"That's My Baby! (1944)","1h 8min",5.2,90
"They Came to a City (1944)","1h 18min",6.4,120
"They Live in Fear (1944)","1h 5min",5.4,19
"The Thin Man Goes Home (1944)","1h 40min",7.4,5063
"Thirty Seconds Over Tokyo (1944)","2h 18min",7.3,5368
"This Happy Breed (1944)","G",7.3,3008
"This Is the Life (1944)","1h 27min",7,41
"Three Is a Family (1944)","1h 21min",5.4,21
"Three Little Sisters (1944)","1h 9min",5.3,10
"3 Men in White (1944)","1h 25min",5.9,210
"Thundering Gun Slingers (1944)","59min",5.4,17
"The Tiger Woman (1944)","3h 16min",6.3,116
"Till We Meet Again (1944)","1h 28min",7.1,143
"Time Flies (1944)","1h 28min",5.6,121
"To Have and Have Not (1944)","PG",7.8,31394
"Together Again (1944)","1h 33min",6.7,715
"Tomorrow the World! (1944)","1h 26min",6.6,659
"La torre de los siete jorobados (1944)","1h 25min",7.1,642
"The Town Went Wild (1944)","1h 17min",5.7,127
"Tre ragazze cercano marito (1944)","1h 19min",NA,NA
"La trepadora (1944)","1h 37min",6.4,7
"Trigger Trail (1944)","59min",5.9,18
"Trocadero (1944)","1h 14min",6.1,98
"Träumerei (1944)","1h 50min",7.8,30
"Tunisian Victory (1944)","1h 15min",6.6,532
"Twilight on the Prairie (1944)","1h 2min",NA,NA
"Two Girls and a Sailor (1944)","2h 4min",6.6,765
"Two-Man Submarine (1944)","1h 2min",6.4,8
"U-Boat Prisoner (1944)","1h 6min",5.6,18
"Udayer Pathey (1944)","2h 2min",7.2,26
"Uncertain Glory (1944)","1h 42min",7.1,1152
"The Uninvited (1944)","1h 39min",7.3,10113
"The Unwritten Code (1944)","1h 1min",6.3,25
"Up in Arms (1944)","1h 45min",6.4,850
"Up in Mabel's Room (1944)","1h 16min",6.5,146
"V shest chasov vechera posle voyny (1944)","1h 40min",6.8,141
"Vaivaisukon morsian (1944)","1h 50min",5.8,37
"Der Verteidiger hat das Wort (1944)","1h 29min",6.2,13
"The Very Thought of You (1944)","1h 39min",7,524
"La vida de los ferroviarios y sus colegios de huérfanos (1944)","1h 20min",NA,NA
"La vida empieza a medianoche (1944)","1h 28min",6.5,11
"Villmarkens lov (1944)","1h 8min",5,7
