"Name","RunTime","Rating","Votes"
"Clochemerle (1948)","1h 30min",7.4,70
"Close-Up (1948)","1h 16min",6,114
"The Cobra Strikes (1948)","1h 2min",5.6,19
"Le coeur sur la main (1948)","1h 35min",5.9,54
"Command Decision (1948)","1h 52min",7.3,1889
"Congo Bill (1948)","4h 30min",6.6,68
"Coroner Creek (1948)","1h 30min",6.7,729
"Corridor of Mirrors (1948)","1h 45min",6.6,428
"Counterblast (1948)","1h 39min",5.9,197
"The Counterfeiters (1948)","1h 13min",5.7,57
"The Countess of Monte Cristo (1948)","1h 17min",5.8,72
"The Creeper (1948)","1h 4min",4.9,189
"Cry of the City (1948)","1h 35min",7.2,2511
"Daini no jinsei (1948)","1h 30min",NA,NA
"Dalyokaya nevesta (1948)","1h 27min",5.4,10
"Dangers of the Canadian Mounted (1948)","2h 47min",5.5,119
"Daredevils of the Clouds (1948)","1h",6.2,18
"The Dark Past (1948)","PG",6.3,1262
"A Date with Judy (1948)","1h 53min",6.6,1092
"Daughter of Darkness (1948)","1h 31min",6.6,245
"The Dead Don't Dream (1948)","1h 2min",6.9,143
"Dead Man's Gold (1948)","1h",7.7,35
"The Decision of Christopher Blake (1948)","1h 15min",5.6,50
"Deep Waters (1948)","1h 25min",6.7,218
"The Denver Kid (1948)","1h",6.4,67
"Desperadoes of Dodge City (1948)","1h",7.2,28
"Devil's Cargo (1948)","1h 4min",5.8,166
"Le diable boiteux (1948)","2h 5min",6.9,215
"Dick Barton: Special Agent (1948)","1h 10min",4,108
"Dios se lo pague (1948)","2h",7.7,230
"Disaster (1948)","1h",5.9,8
"Jørund Smed (1948)","1h 29min",4.4,17
"Docks of New Orleans (1948)","1h 4min",6.2,359
"Doña María la Brava (1948)","1h 30min",NA,NA
"Dream Girl (1948)","1h 25min",5.5,132
"The Dude Goes West (1948)","1h 26min",6.8,206
"Easter Parade (1948)","1h 43min",7.4,8883
"Easy Money (1948)","1h 34min",6.1,149
"Elizabeth of Ladymead (1948)","1h 37min",6.3,93
"Embraceable You (1948)","1h 20min",6.7,194
"Emigrantes (1948)","2h",7.4,27
"The Emperor Waltz (1948)","1h 46min",6.1,1480
"The Enchanted Valley (1948)","1h 17min",6.5,6
"Enchantment (1948)","1h 40min",7.2,1029
"Der Engel mit der Posaune (1948)","2h 18min",7.5,73
"L'eroe della strada (1948)","1h 26min",6.3,9
"Escape (1948)","1h 18min",6.6,297
"Esquina bajan...! (1948)","1h 55min",7.2,63
"Esther Waters (1948)","1h 48min",6.1,189
"Eva (1948)","1h 38min",6.4,298
"Every Girl Should Be Married (1948)","1h 25min",6.4,2136
"Eyes of Texas (1948)","1h 10min",6.6,122
"Quartet (1948)","2h",7.2,855
"The Fallen Idol (1948)","1h 35min",7.7,7880
"False Paradise (1948)","59min",6.9,127
"Family Honeymoon (1948)","1h 30min",6.4,188
"Fandango (1948)","1h 30min",6.7,7
"Fantasmi del mare (1948)","1h 39min",7.6,11
"The Feathered Serpent (1948)","1h 1min",6.5,342
"Feudin' Fussin' and A-Fightin' (1948)","1h 18min",6.2,132
"La fiesta sigue (1948)","1h 50min",5.4,9
"Fifa e arena (1948)","1h 20min",6.4,222
"Fighter Squadron (1948)","1h 36min",6.2,687
"Fighting Back (1948)","1h 1min",6.2,26
"Fighting Father Dunne (1948)","1h 33min",6.6,198
"The First Gentleman (1948)","1h 51min",6,39
"Flickan från fjällbyn (1948)","1h 36min",3.4,5
"Flottans kavaljerer (1948)","1h 39min",5.8,38
"Follie per l'opera (1948)","1h 34min",5.9,55
"For the Love of Mary (1948)","1h 30min",6.9,184
"Force of Evil (1948)","1h 19min",7.3,5990
"A Foreign Affair (1948)","1h 56min",7.3,6951
"Fort Apache (1948)","2h 8min",7.5,16588
"Four Faces West (1948)","1h 29min",7.1,761
"French Leave (1948)","1h 3min",6.7,6
"Främmande hamn (1948)","1h 25min",5.7,33
"Fuga in Francia (1948)","1h 35min",7.4,92
"The Fuller Brush Man (1948)","1h 33min",6.9,522
"Fury at Furnace Creek (1948)","1h 28min",6.7,349
"G-Men Never Forget (1948)","2h 47min",6.7,77
"The Gallant Blade (1948)","1h 21min",5.8,34
"The Gallant Legion (1948)","1h 28min",6.8,90
"The Gay Intruders (1948)","1h 8min",NA,NA
"The Gay Ranchero (1948)","1h 12min",6.3,108
"The Gentleman from Nowhere (1948)","1h 5min",6.1,32
"Ghar Ki Izzat (1948)","2h 16min",5.6,23
"The Girl from Manhattan (1948)","1h 21min",5.6,81
"Give My Regards to Broadway (1948)","1h 32min",5.8,104
"Glada paraden (1948)","1h 51min",NA,NA
"Glamour Girl (1948)","1h 8min",6.7,9
"The Golden Eye (1948)","1h 9min",6.4,501
"Good Sam (1948)","1h 54min",6.4,706
"Gopinath (1948)","2h 35min",7.4,37
"Grand Canyon Trail (1948)","1h 7min",6,117
"The Greed of William Hart (1948)","1h 20min",5.3,165
"Green Grass of Wyoming (1948)","1h 29min",6.2,331
"Um Grito na Noite (1948)","1h 21min",NA,NA
"The Guinea Pig (1948)","1h 37min",6.8,356
"Gun Smugglers (1948)","1h 1min",6,110
"Guns of Hate (1948)","1h 1min",6.2,139
"Hakai (1948)","1h 39min",6.2,80
"Half Past Midnight (1948)","1h 9min",5.8,21
"Hamlet (1948)","2h 34min",7.6,15486
"Hammarforsens brus (1948)","1h 22min",3,5
"Hamnstad (1948)","1h 40min",6.6,2131
"Han matado a Tongolele (1948)","1h 12min",6.6,18
"Harpoon (1948)","1h 23min",5.8,5
"Hazard (1948)","1h 35min",6.2,66
"He Walked by Night (1948)","1h 19min",7.1,5202
"Den hemmelighetsfulle leiligheten (1948)","1h 15min",6.2,79
"Here Come the Huggetts (1948)","1h 33min",6.2,267
"Der Herr Kanzleirat (1948)","1h 44min",6.1,53
"Der Herr vom andern Stern (1948)","1h 33min",6.3,53
"Highway 13 (1948)","58min",6.3,79
"Hills of Home (1948)","1h 37min",6.7,582
"Historia de una mala mujer (1948)","1h 32min",7.2,21
"Calle og Palle (1948)","1h 23min",2.4,5
"Hollow Triumph (1948)","PG",6.8,2365
"Homecoming (1948)","1h 53min",6.8,851
"Homicide for Three (1948)","1h",5.4,78
"Hormoonit valloillaan (1948)","1h 13min",5.2,44
"House of Darkness (1948)","1h 17min",5.4,125
"Hr. Petit (1948)","1h 41min",6.2,20
"The Hunted (1948)","1h 28min",6.6,450
"El huésped de las tinieblas (1948)","1h 49min",7.6,7
"I Love Trouble (1948)","1h 33min",6.9,409
"I Remember Mama (1948)","2h 14min",7.9,5019
"I Wouldn't Be in Your Shoes (1948)","1h 10min",6.6,212
"I de lyse nætter (1948)","1h 25min",6.3,23
"I Jane Doe (1948)","1h 25min",7.2,65
"If You Knew Susie (1948)","1h 30min",6.2,172
"Ihmiset suviyössä (1948)","1h 6min",6.7,167
"Impasse des deux anges (1948)","1h 25min",6.5,168
"Old Los Angeles (1948)","1h 28min",7,74
"Indian Agent (1948)","1h 5min",6.7,58
"Inner Sanctum (1948)","1h 2min",6,864
"An Innocent Affair (1948)","1h 30min",6.3,241
"The Inside Story (1948)","1h 27min",6.8,200
"Intill helvetets portar (1948)","1h 38min",5.3,12
"The Iron Curtain (1948)","1h 27min",6.4,804
"Isn't It Romantic (1948)","1h 27min",5.2,54
"L'isola di Montecristo (1948)","1h 30min",NA,NA
"Jag är med eder... (1948)","1h 34min",4.4,11
"Janne Vängmans bravader (1948)","1h 24min",2.8,9
"Jiggs and Maggie in Court (1948)","1h 6min",7.9,9
"Jinx Money (1948)","1h 8min",6.4,235
"Joan of Arc (1948)","2h 25min",6.4,2926
"Joe Palooka in Fighting Mad (1948)","1h 14min",6.7,14
"Joe Palooka in Winner Take All (1948)","1h 4min",6.8,19
"Johnny Belinda (1948)","1h 42min",7.8,4284
"Julia Misbehaves (1948)","1h 39min",6.9,873
"June Bride (1948)","1h 36min",7,1630
"Jungle Goddess (1948)","1h 2min",2,634
"Jungle Jim (1948)","1h 11min",6.1,723
"Jungle Patrol (1948)","1h 11min",6.1,29
"Just William's Luck (1948)","1h 32min",6.3,56
"Kampen om tungtvannet (1948)","1h 38min",6.9,551
"Kaze no naka no mendori (1948)","1h 24min",7.5,1306
"Key Largo (1948)","PG",7.8,37278
"Kidnapped (1948)","1h 21min",6.2,222
"Killer Diller (1948)","1h 13min",5.7,114
"Kilroy sen teki (1948)","1h 30min",5.4,42
"King of the Gamblers (1948)","1h",NA,NA
"Kiss the Blood Off My Hands (1948)","1h 19min",6.8,1089
"The Kissing Bandit (1948)","1h 40min",5.2,508
"Die kupferne Hochzeit (1948)","1h 33min",5.3,13
"Med kärlek och solsken och sång (1948)","1h 44min",4.3,31
"Königin der Landstraße (1948)","1h 28min",5.7,6
"Ladri di biciclette (1948)","1h 29min",8.3,148713
"Lady at Midnight (1948)","1h 2min",6.3,69
"Laitakaupungin laulu (1948)","1h 13min",6.1,76
"Lappblod (1948)","1h 12min",3.1,15
"Lars Hård (1948)","1h 35min",5.2,29
"Last of the Wild Horses (1948)","1h 24min",2.2,561
"Leather Gloves (1948)","1h 15min",7.3,6
"Der Leberfleck (1948)","1h 35min",NA,NA
"Let's Live a Little (1948)","1h 25min",5.4,200
"Letter from an Unknown Woman (1948)","1h 27min",8,11167
"Lightnin' in the Forest (1948)","58min",6.6,10
"Lilla Märta kommer tillbaka eller Grevinnans snedsteg eller Den vilda jakten efter det hemliga dokumentet (1948)","1h 20min",4.6,52
"Livet på Forsbyholm (1948)","1h 26min",NA,NA
"Loaded Pistols (1948)","1h 18min",6.1,109
"Locura de amor (1948)","1h 52min",6.3,134
"Loffe på luffen (1948)","1h 26min",NA,NA
"Loffe som miljonär (1948)","1h 30min",4.1,16
"London Belongs to Me (1948)","1h 52min",7,355
"Look Before You Love (1948)","1h 36min",5,6
"Louisiana Story (1948)","1h 18min",6.6,1698
"Love in Waiting (1948)","1h",6,44
"The Loves of Carmen (1948)","PG",6.2,998
"The Luck of the Irish (1948)","1h 39min",6.8,863
"Lulu Belle (1948)","1h 26min",6,120
"Luxury Liner (1948)","1h 38min",6.6,413
"Macbeth (1948)","1h 47min",7.5,6449
"Maclovia (1948)","1h 45min",6.6,130
"Madonna of the Desert (1948)","1h",6.5,61
"The Main Street Kid (1948)","1h 4min",5,7
"The Man from Texas (1948)","1h 11min",5.7,89
"Man-Eater of Kumaon (1948)","1h 19min",6.3,83
"Mare nostrum (1948)","1h 30min",6.5,41
"Maresi (1948)","1h 26min",6.9,8
"Mark of the Lash (1948)","1h",7,40
"Marknadsafton (1948)","1h 18min",3.3,6
"El marqués de Salamanca (1948)","1h 33min",5.9,29
"Marshal of Amarillo (1948)","1h",6.8,47
"The Mating of Millie (1948)","1h 27min",7.2,473
"Melody Time (1948)","1h 15min",6.3,5230
"Mexican Hayride (1948)","1h 17min",6.4,1101
"Michael O'Halloran (1948)","1h 19min",NA,NA
"Mickey (1948)","1h 27min",7,87
"Million Dollar Weekend (1948)","1h 12min",6.1,252
"Miracle in Harlem (1948)","1h 11min",6.1,69
"The Miracle of the Bells (1948)","2h",6.7,915
"Miraculous Journey (1948)","1h 23min",6.6,62
"Miranda (1948)","1h 20min",6.9,915
"Miss Tatlock's Millions (1948)","1h 41min",6.7,268
"Molodaya gvardiya (1948)","3h 9min",7.1,259
"Molti sogni per le strade (1948)","1h 24min",6.6,127
"Money Madness (1948)","1h 13min",6.1,176
"Moonrise (1948)","1h 30min",7.1,2228
"Morituri (1948)","1h 28min",6.9,56
"The Mozart Story (1948)","1h 31min",6.3,15
"Mr. Blandings Builds His Dream House (1948)","1h 34min",7.3,10479
"Mr. Peabody and the Mermaid (1948)","1h 29min",6.4,1098
"Mr. Perrin and Mr. Traill (1948)","1h 32min",6.8,175
"Mr. Reckless (1948)","1h 6min",5.5,73
"Music Man (1948)","1h 6min",7,61
"Musik i mörker (1948)","1h 27min",6.5,1178
"My Brother Jonathan (1948)","1h 48min",7.1,135
"My Brother's Keeper (1948)","1h 26min",6.3,236
"My Dear Secretary (1948)","1h 34min",5.7,930
"My Dog Rusty (1948)","1h 7min",5.6,80
"My Girl Tisa (1948)","1h 35min",6.7,94
"My Own True Love (1948)","1h 24min",5.7,37
"My Sister and I (1948)","1h 37min",7.3,7
"Mystery in Mexico (1948)","1h 6min",5.8,327
"Na svoji zemlji (1948)","1h 50min",6.8,151
"Nach dem Sturm (1948)","1h 36min",NA,NA
"The Naked City (1948)","1h 36min",7.6,12320
"Nederlands in zeven lessen (1948)","1h 19min",7.5,68
"Night Has a Thousand Eyes (1948)","1h 21min",7.1,1083
"Nighttime in Nevada (1948)","1h 7min",6.9,111
"Night Wind (1948)","1h 8min",NA,NA
"No Minor Vices (1948)","1h 36min",5.7,195
"No Orchids for Miss Blandish (1948)","1h 42min",6,547
"Les noces de sable (1948)","1h 1min",NA,NA
"Noose (1948)","1h 16min",6.3,296
"The Noose Hangs High (1948)","1h 17min",6.8,1009
"Northwest Stampede (1948)","1h 19min",5.7,118
"Nu börjar livet (1948)","1h 31min",3.3,10
"Oklahoma Badlands (1948)","59min",6.9,57
"Oliver Twist (1948)","G",7.8,11503
"On Our Merry Way (1948)","1h 47min",5.8,585
"On an Island with You (1948)","1h 47min",6,790
"One Night with You (1948)","1h 32min",7,68
"One Sunday Afternoon (1948)","1h 30min",5.8,212
"One Touch of Venus (1948)","1h 22min",6.6,1196
"Onna (1948)","1h 24min",6.6,97
"Open Secret (1948)","1h 8min",6.7,204
"Ostatni etap (1948)","1h 45min",7,276
"Out of the Storm (1948)","1h 1min",6,14
"Outlaw Brand (1948)","58min",NA,NA
"Overland Trails (1948)","58min",NA,NA
"The Paleface (1948)","1h 31min",6.8,3817
"Les Parents Terribles (1948)","Les parents terribles (original title)",6.9,686
"Pasaporte a Río (1948)","1h 40min",6.9,14
"Pervoklassnitsa (1948)","1h 13min",7.4,93
"The Pirate (1948)","1h 42min",7,4439
"Pitfall (1948)","1h 26min",7.2,3158
"The Plunderers (1948)","1h 27min",6,136
"Port Said (1948)","1h 6min",5.7,6
"Portrait of Jennie (1948)","1h 26min",7.7,6280
"Povest o nastoyashchem cheloveke (1948)","1h 36min",6.9,226
"Heart of Virginia (1948)","1h",6,5
"The Prince of Thieves (1948)","1h 12min",5.5,92
"Proibito rubare (1948)","1h 25min",6.7,52
"Der Prozeß (1948)","1h 48min",6.8,77
"På dessa skuldror (1948)","1h 43min",4.8,22
"The Quiet One (1948)","1h 5min",6.4,236
"Race Street (1948)","1h 19min",6.5,580
"Rachel and the Stranger (1948)","1h 33min",7,2013
"Raw Deal (1948)","1h 19min",7.2,4264
"Red River (1948)","2h 13min",7.8,28516
"The Red Shoes (1948)","G",8.1,31441
"Relentless (1948)","1h 33min",6.4,283
"Rendezvous im Salzkammergut (1948)","1h 35min",NA,NA
"Renegades of Sonora (1948)","1h",7.2,26
"The Return of October (1948)","1h 38min",6,176
"The Return of Wildfire (1948)","1h 23min",6,8
"Return of the Bad Men (1948)","1h 30min",6.3,709
"The Return of the Whistler (1948)","1h",6.4,347
"River Lady (1948)","1h 18min",6.1,169
"Road House (1948)","1h 35min",7.2,2378
"Robinson i Roslagen (1948)","1h 23min",3.7,14
"Rocky (1948)","1h 16min",6.6,32
"Rogues' Regiment (1948)","1h 26min",6.5,121
"Romance on the High Seas (1948)","1h 39min",7,2020
"Rope (1948)","12",8,131292
"Rosenda (1948)","1h 38min",7.1,42
"La rubia Mireya (1948)","1h 21min",8.4,12
"Rusty Leads the Way (1948)","59min",6.3,84
"Ruthless (1948)","1h 44min",6.9,1051
"The Sainted Sisters (1948)","1h 29min",6.9,88
"Saraband for Dead Lovers (1948)","1h 36min",6.6,413
"The Saxon Charm (1948)","PG",6.7,183
"Scott of the Antarctic (1948)","PG",7.1,1669
"Scudda Hoo! Scudda Hay! (1948)","1h 35min",6.1,288
"Sealed Verdict (1948)","1h 23min",6.4,45
"The Search (1948)","1h 44min",7.8,3851
"The Secret Land (1948)","1h 11min",6.9,272
"Secret Service Investigator (1948)","1h",6.2,20
"Die seltsamen Abenteuer des Herrn Fridolin B. (1948)","1h 23min",7.6,18
"Senza pietà (1948)","1h 30min",6.7,288
"Shaggy (1948)","1h 12min",6.2,6
"Shanghai Chest (1948)","1h 5min",6.4,244
"Shed No Tears (1948)","1h 10min",6.4,303
"Shozo (1948)","1h 13min",6.5,116
"The Sign of the Ram (1948)","1h 24min",6.3,564
"Silent Conflict (1948)","1h 1min",6.8,118
"Silver River (1948)","1h 50min",6.6,1094
"Singin' Spurs (1948)","1h 2min",NA,NA
"Sinister Journey (1948)","59min",7.1,128
"Sitting Pretty (1948)","1h 23min",7.5,2162
"16 Fathoms Deep (1948)","1h 22min",6,78
"Sleep My Love (1948)","1h 37min",6.8,1538
"Sleeping Car to Trieste (1948)","1h 35min",6.7,389
"Slippy McGee (1948)","1h 5min",6.4,5
"The Small Voice (1948)","1h 25min",6.3,165
"Smart Girls Don't Talk (1948)","1h 21min",6.4,244
"Smart Politics (1948)","1h 5min",7.1,14
"Smart Woman (1948)","1h 33min",6.2,163
"Smugglers' Cove (1948)","1h 6min",6.5,283
"The Snake Pit (1948)","1h 48min",7.6,6947
"Snowbound (1948)","1h 25min",5.9,219
"So Evil My Love (1948)","1h 52min",6.9,583
"So This Is New York (1948)","1h 19min",6.5,231
"Sofia (1948)","1h 22min",6.2,30
"Soldat Bom (1948)","1h 29min",6,182
"Solkatten (1948)","1h 28min",NA,NA
"Son of God's Country (1948)","1h",5.9,8
"A Song Is Born (1948)","1h 53min",6.9,2194
"A Song for Tomorrow (1948)","1h 2min",5.8,52
"Sons of Adventure (1948)","1h",NA,NA
"Sorry Wrong Number (1948)","1h 29min",7.4,10025
"A Southern Yankee (1948)","1h 30min",6.7,480
"Aux yeux du souvenir (1948)","1h 45min",6.1,38
"The Amazing Mr. X (1948)","1h 18min",6.4,1481
"Spring in Park Lane (1948)","1h 40min",7,228
"Stage Struck (1948)","1h 11min",5.9,80
"Stalowe serca (1948)","1h 9min",5,6
"State of the Union (1948)","2h 4min",7.3,3519
"Station West (1948)","1h 37min",6.6,1111
"The Story of Life (1948)","59min",NA,NA
"Strange Gamble (1948)","1h 1min",7.1,121
"The Strange Mrs. Crane (1948)","1h 2min",6.4,77
"Stranitsy zhizni (1948)","1h 30min",6.6,20
"The Strawberry Roan (1948)","1h 19min",6.8,115
"Straßenbekanntschaft (1948)","1h 44min",7.4,25
"Street Corner (1948)","1h 13min",5.6,87
"The Street with No Name (1948)","1h 31min",7.1,2709
"Strike It Rich (1948)","1h 21min",6.9,19
"Summer Holiday (1948)","1h 33min",5.8,508
"Sundown in Santa Fe (1948)","1h",6.9,36
"Sunset Carson Rides Again (1948)","1h 3min",6.8,90
"Superman (1948)","4h 4min",7,962
"En svensk tiger (1948)","1h 30min",3.8,8
"Sword of the Avenger (1948)","1h 16min",5.4,8
"The Swordsman (1948)","1h 20min",5.8,106
"Synd (1948)","1h 35min",4.4,11
"Taifuken no onna (1948)","1h 8min",6.9,26
"Talpalatnyi föld (1948)","1h 37min",6.9,122
"Tap Roots (1948)","1h 49min",6.5,321
