"Name","RunTime","Rating","Votes"
"Vanità (1947)","1h 37min",NA,NA
"Vo imya zhizni (1947)","1h 41min",6.9,17
"¡Vuelven los García! (1947)","1h 53min",7.2,240
"White Cradle Inn (1947)","1h 23min",6.2,66
"...och efter skymning kommer mörker (1947)","1h 25min",5.6,19
"The Thirteenth Hour (1947)","1h 5min",6.5,173
"91:an Karlssons permis (1947)","1h 46min",4.6,50
"Admiral Nakhimov (1947)","1h 29min",6.4,120
"Adventure Island (1947)","1h 6min",4.7,155
"The Adventures of Don Coyote (1947)","1h 5min",6.1,15
"Albéniz (1947)","2h 5min",6.4,14
"Along the Oregon Trail (1947)","1h 4min",6.4,15
"L'altra (1947)","1h 28min",NA,NA
"Angel and the Badman (1947)","1h 40min",6.9,5321
"Anjô-ke no butôkai (1947)","1h 29min",7.4,299
"Antoine et Antoinette (1947)","1h 18min",7.3,811
"Apache Rose (1947)","1h 15min",6.3,123
"Aqui Portugal (1947)","1h 27min",NA,NA
"The Arnelo Affair (1947)","1h 26min",5.8,272
"Le avventure di Pinocchio (1947)","1h 40min",5.8,39
"The Bachelor and the Bobby-Soxer (1947)","1h 35min",7.2,7957
"Backlash (1947)","1h 6min",6,333
"Bandits of Dark Canyon (1947)","59min",5.8,29
"Banjo (1947)","1h 8min",5.8,136
"La barca de oro (1947)","1h 24min",7.2,32
"Barrio (1947)","1h 20min",6.6,25
"Beat the Band (1947)","1h 7min",6.4,61
"The Beginning or the End (1947)","1h 52min",6.7,548
"Bells of San Angelo (1947)","1h 18min",5.7,316
"Bells of San Fernando (1947)","1h 15min",5.3,59
"The Big Fix (1947)","1h 3min",5.3,23
"Big Town After Dark (1947)","1h 9min",5.6,153
"The Bishop's Wife (1947)","1h 49min",7.6,15279
"Black Gold (1947)","1h 30min",6.4,146
"Black Narcissus (1947)","1h 41min",7.8,22331
"The Black Widow (1947)","3h",5.9,319
"Blackmail (1947)","1h 7min",5.8,160
"Blaze of Noon (1947)","1h 30min",6.2,144
"Blind Spot (1947)","1h 13min",6.7,140
"Blonde Savage (1947)","1h 2min",4.9,130
"Blondie in the Dough (1947)","1h 9min",6.9,171
"Blondie's Anniversary (1947)","1h 7min",6.7,151
"Blondie's Big Moment (1947)","1h 9min",6.6,148
"Blondie's Holiday (1947)","1h 7min",6.8,146
"Body and Soul (1947)","1h 44min",7.6,4463
"Bola ao Centro (1947)","1h 34min",5.8,6
"Boomerang! (1947)","1h 28min",7.2,4073
"Born to Kill (1947)","1h 32min",7.2,4794
"Born to Speed (1947)","1h 1min",5.4,49
"Bowery Buckaroos (1947)","1h 6min",6.3,283
"The Brasher Doubloon (1947)","1h 12min",6.5,939
"Brick Bradford (1947)","4h 17min",5.9,61
"Brott i sol (1947)","1h 28min",5.2,64
"Bruden kom genom taket (1947)","1h 12min",4.2,35
"Brute Force (1947)","1h 38min",7.6,9254
"Bröllopsnatten (1947)","1h 21min",3.5,11
"Buck Privates Come Home (1947)","1h 17min",6.9,1890
"Buffalo Bill Rides Again (1947)","1h 9min",4.3,27
"Bulldog Drummond Strikes Back (1947)","1h 5min",6.7,59
"Bulldog Drummond at Bay (1947)","1h 10min",6.9,45
"Bury Me Dead (1947)","1h 8min",6,252
"Bush Christmas (1947)","1h 20min",6.3,405
"Bush Pilot (1947)","58min",5.5,71
"Caccia tragica (1947)","1h 29min",7,172
"Calendar Girl (1947)","1h 28min",6,209
"Capas Negras (1947)","1h 43min",6.2,77
"Captain Boycott (1947)","1h 32min",6.6,345
"Captain from Castile (1947)","2h 20min",6.9,1789
"Carnegie Hall (1947)","2h 24min",6.4,288
"Carnival in Costa Rica (1947)","1h 37min",6,149
"Cass Timberlane (1947)","1h 59min",6.4,925
"Caterina da Siena (1947)","1h 50min",NA,NA
"Cheyenne (1947)","1h 39min",6.4,455
"Cheyenne Takes Over (1947)","58min",6.4,92
"The Chinese Ring (1947)","1h 8min",6.1,500
"Les chouans (1947)","1h 39min",6.1,49
"Christmas Eve (1947)","1h 30min",6,518
"Come persi la guerra (1947)","1h 30min",5.8,24
"Copacabana (1947)","1h 32min",6.2,1185
"La copla de la Dolores (1947)","1h 25min",8.5,17
"The Corpse Came C.O.D. (1947)","1h 27min",6,271
"The Courtneys of Curzon Street (1947)","2h",6.5,168
"The Crime Doctor's Gamble (1947)","1h 6min",5.8,199
"The Crimson Key (1947)","1h 16min",6.7,67
"Crossfire (1947)","1h 26min",7.3,7392
"Cry Wolf (1947)","1h 23min",6.6,1297
"Cuando los ángeles duermen (1947)","1h 45min",7,6
"Cuatro mujeres (1947)","2h 7min",NA,NA
"Cynthia (1947)","1h 38min",6.2,493
"Daisy Kenyon (1947)","1h 39min",6.8,2129
"La dama del armiño (1947)","1h 42min",6.4,16
"Dancing with Crime (1947)","1h 23min",6.7,232
"Danger Street (1947)","1h 8min",5.4,60
"Dangerous Venture (1947)","59min",6.8,132
"Daniele Cortis (1947)","1h 35min",NA,NA
"Dark Delusion (1947)","1h 30min",6.2,192
"Dark Passage (1947)","15",7.5,17874
"Dead Reckoning (1947)","1h 40min",7.1,6920
"Dear Murderer (1947)","1h 30min",6.9,775
"Dear Ruth (1947)","1h 35min",7.2,465
"Deep Valley (1947)","1h 44min",6.9,690
"Il delitto di Giovanni Episcopo (1947)","1h 25min",6.9,162
"Desert Fury (1947)","1h 36min",6.7,1315
"Desire Me (1947)","1h 31min",6.1,654
"Desperate (1947)","PG",6.8,1941
"Det kom en gäst... (1947)","1h 11min",5.3,97
"Det vackraste på jorden (1947)","1h 50min",NA,NA
"Devil Ship (1947)","1h 2min",NA,NA
"The Devil Thumbs a Ride (1947)","1h 2min",6.8,777
"The Devil on Wheels (1947)","1h 7min",5.6,107
"Il diavolo bianco (1947)","1h 40min",NA,NA
"Dick Tracy Meets Gruesome (1947)","1h 5min",6.2,1531
"Dick Tracy's Dilemma (1947)","1h",6,926
"Dil-Ki-Rani (Sweet-Heart) (1947)","2h 10min",7.4,63
"La diosa arrodillada (1947)","1h 47min",7.1,225
"Dishonored Lady (1947)","1h 25min",6.5,1155
"Mr. District Attorney (1947)","1h 21min",6.5,87
"Don Quijote de la Mancha (1947)","2h 17min",6.9,144
"2 cuentos para 2 (1947)","1h 30min",5.8,22
"A Double Life (1947)","1h 44min",7,3170
"Dove sta Zazà (1947)","1h 34min",NA,NA
"Down to Earth (1947)","1h 41min",6.2,1217
"Dragnet (1947)","1h 11min",6.9,23
"Dreams That Money Can Buy (1947)","1h 39min",6.8,800
"Driftwood (1947)","1h 28min",7.2,285
"I due orfanelli (1947)","1h 30min",6.1,127
"Dynamit (1947)","1h 28min",5,18
"Easy Come Easy Go (1947)","1h 17min",6.8,21
"The Egg and I (1947)","1h 48min",7.1,2460
"Ehe im Schatten (1947)","1h 45min",7.1,151
"Eleonora Duse (1947)","1h 30min",NA,NA
"En fluga gör ingen sommar (1947)","1h 28min",5.8,30
"The End of the River (1947)","1h 23min",5.9,86
"Escape Me Never (1947)","1h 44min",6.1,459
"The Exile (1947)","1h 35min",6.6,414
"Exposed (1947)","59min",5.8,117
"Il fabbro del convento (1947)","1h 28min",6,6
"The Fabulous Dorseys (1947)","1h 28min",5.6,496
"The Fabulous Joe (1947)","59min",6.2,67
"The Fabulous Texan (1947)","1h 35min",6.8,54
"Fall Guy (1947)","1h 4min",6.2,138
"Familien Swedenhielm (1947)","1h 33min",NA,NA
"The Farmer's Daughter (1947)","1h 37min",7.2,2347
"Fear in the Night (1947)","1h 12min",6.4,1374
"Fiesta (1947)","1h 44min",5.9,468
"The Fighting Vigilantes (1947)","1h 1min",6.4,87
"La figlia del capitano (1947)","1h 42min",6.3,29
"The Flame (1947)","1h 37min",6.6,149
"Flashing Guns (1947)","59min",6.2,13
"Folket i Simlångsdalen (1947)","1h 29min",3.9,10
"For You I Die (1947)","1h 16min",6.2,187
"For the Love of Rusty (1947)","1h 8min",5.3,102
"Forever Amber (1947)","2h 18min",6.6,1247
"La forteresse (1947)","1h 39min",5.9,14
"The Foxes of Harrow (1947)","1h 57min",6.7,460
"Framed (1947)","1h 22min",7,1485
"I fratelli Karamazoff (1947)","1h 56min",7.2,8
"Frieda (1947)","1h 38min",7,352
"Les frères Bouquinquant (1947)","1h 39min",7.7,7
"Fuenteovejuna (1947)","1h 14min",6.5,37
"The Fugitive (1947)","1h 44min",6.3,2156
"La fumeria d'oppio (1947)","1h 28min",6.2,70
"Fun & Fancy Free (1947)","1h 13min",6.5,7324
"Fun on a Weekend (1947)","1h 33min",6.7,145
"Fushichô (1947)","1h 22min",6.9,76
"Får jag lov magistern! (1947)","1h 26min",NA,NA
"Gift med Klara Klok (1947)","1h 28min",3.9,21
"The Gangster (1947)","1h 24min",6.6,850
"Gas House Kids Go West (1947)","1h 2min",5.5,37
"The Gas House Kids in Hollywood (1947)","1h 2min",5.8,33
"Gentleman's Agreement (1947)","1h 58min",7.2,14940
"The Ghost Goes Wild (1947)","1h 6min",6.1,32
"Ghost Town Renegades (1947)","58min",6.3,128
"The Ghost and Mrs. Muir (1947)","1h 44min",7.9,16008
"The Ghosts of Berkeley Square (1947)","1h 25min",5.9,288
"Ginrei no hate (1947)","1h 29min",7.2,399
"Golden Earrings (1947)","1h 35min",6.7,1023
"Good News (1947)","1h 33min",6.9,2410
"Gran Casino (1947)","1h 32min",5.9,719
"La gran barrera (1947)","1h 18min",NA,NA
"Green Dolphin Street (1947)","2h 21min",6.8,1390
"The Guilt of Janet Ames (1947)","1h 23min",6.3,461
"The Guilty (1947)","1h 11min",6.3,181
"Gunfighters (1947)","1h 27min",6.3,629
"The Hal Roach Comedy Carnival (1947)","1h 52min",NA,NA
"Hard Boiled Mahoney (1947)","1h 3min",6.3,281
"Haru no mezame (1947)","1h 29min",7,101
"Heading for Heaven (1947)","1h 5min",5.2,108
"Heartaches (1947)","1h 11min",6,70
"Heaven Only Knows (1947)","1h 40min",6.7,416
"Her Husband's Affairs (1947)","1h 24min",6,333
"Herzkönig (1947)","1h 28min",NA,NA
"Hi De Ho (1947)","1h 12min",5.8,238
"High Barbaree (1947)","1h 31min",6.4,347
"High Conquest (1947)","1h 19min",7.5,10
"High Tide (1947)","1h 12min",6.4,112
"High Wall (1947)","1h 39min",7,1525
"Hit Parade of 1947 (1947)","1h 30min",6.4,16
"Der Hofrat Geiger (1947)","1h 33min",7.2,99
"Hollywood Bound (1947)","1h 1min",NA,NA
"Homesteaders of Paradise Valley (1947)","59min",6.4,55
"The Homestretch (1947)","1h 39min",6.6,77
"Honeymoon (1947)","1h 14min",6,391
"Hoppy's Holiday (1947)","1h",6.9,109
"The Hucksters (1947)","1h 55min",6.7,1439
"Hue and Cry (1947)","1h 22min",6.8,1416
"Hungry Hill (1947)","1h 32min",6.2,519
"Här kommer vi... (1947)","1h 26min",3.8,17
"I Cover Big Town (1947)","1h 3min",6.1,12
"I Walk Alone (1947)","1h 37min",7,2474
"I Wonder Who's Kissing Her Now (1947)","1h 44min",6.8,166
"I'll Be Yours (1947)","1h 33min",6.6,221
"An Ideal Husband (1947)","1h 36min",6.5,624
"If Winter Comes (1947)","1h 37min",6.3,531
"In jenen Tagen (1947)","1h 51min",7.4,283
"Ingen väg tillbaka (1947)","1h 38min",NA,NA
"Uncle Silas (1947)","1h 43min",6.7,625
"Intohimon vallassa (1947)","1h 30min",6.6,131
"Intrigue (1947)","PG",5.6,133
"The Invisible Wall (1947)","1h 12min",6.2,77
"It Had to Be You (1947)","1h 38min",6.6,634
"It Happened in Brooklyn (1947)","1h 44min",6.5,758
"It Happened on Fifth Avenue (1947)","1h 56min",7.7,3955
"It's a Joke Son! (1947)","1h 3min",6,206
"Ivy (1947)","1h 39min",7.1,772
"Jack Armstrong (1947)","4h 39min",6.4,51
"Jag älskar dig Karlsson! (1947)","1h 26min",5.4,31
"Jasne lany (1947)","1h 40min",4.6,17
"Jassy (1947)","1h 40min",6.6,297
"Jens Månsson i Amerika (1947)","1h 41min",5.1,28
"Jesse James Rides Again (1947)","3h",6.8,126
"Les jeux sont faits (1947)","1h 45min",7.1,199
"Jiggs and Maggie in Society (1947)","1h 6min",6.6,8
"Joe Palooka in the Knockout (1947)","1h 12min",7.2,11
"Johnny O'Clock (1947)","1h 36min",6.8,1568
"Joyû Sumako no koi (1947)","1h 36min",6.9,259
"Joyu (1947)","1h 55min",7.6,9
"Juke Joint (1947)","1h 8min",5.7,67
"Junction 88 (1947)","1h",6.7,16
"Jungle Flight (1947)","1h 7min",5.8,35
"Keeper of the Bees (1947)","1h 8min",5.8,18
"Kekkon (1947)","1h 26min",6.6,29
"Key Witness (1947)","1h 7min",5.8,94
"Killer Dill (1947)","1h 15min",5.5,115
"Killer McCoy (1947)","1h 44min",6.5,389
"Kilroy Was Here (1947)","1h 8min",6.5,31
"King of the Bandits (1947)","1h 6min",6.3,41
"King of the Wild Horses (1947)","1h 19min",NA,NA
"Kiss of Death (1947)","12",7.4,7556
"Konsten att älska (1947)","1h 26min",3.4,7
"Kôfuku eno shôtai (1947)","1h 31min",NA,NA
"Krigsmans erinran (1947)","1h 24min",2,6
"Kronblom (1947)","1h 40min",4.2,49
"Kultamitalivaimo (1947)","1h 13min",4.6,67
"Kvinna utan ansikte (1947)","1h 42min",6.3,180
"Ladies' Man (1947)","1h 31min",6.6,30
"Last Frontier Uprising (1947)","1h 7min",5.9,8
"The Last Round-up (1947)","1h 17min",6.6,65
"Last of the Redmen (1947)","1h 19min",5.6,107
"Lata Lena och blåögda Per (1947)","1h 22min",4.4,12
"The Late George Apley (1947)","1h 33min",7,750
"Leyenda de Navidad (1947)","1h 20min",5.3,22
"O Leão da Estrela (1947)","2h 1min",7.7,1081
"Liebe nach Noten (1947)","1h 27min",6,13
"Life with Father (1947)","1h 58min",7.2,4788
"Lighthouse (1947)","1h 2min",6,53
"A Likely Story (1947)","1h 20min",5.9,129
"Linda Be Good (1947)","1h 7min",6.6,7
"Lise kommer til Byen (1947)","1h 41min",6.1,15
"Little Miss Broadway (1947)","1h 10min",7.6,8
"Livet i Finnskogarna (1947)","1h 32min",5.2,34
"Living in a Big Way (1947)","1h 44min",6.2,362
"La Lola se va a los puertos (1947)","2h",5.6,22
"The Lone Wolf in London (1947)","1h 8min",5.9,188
"The Lone Wolf in Mexico (1947)","1h 9min",6.3,41
"The Long Night (1947)","PG",6.6,1440
"Lost Honeymoon (1947)","1h 11min",5.7,142
"The Lost Moment (1947)","1h 29min",6.9,979
"Louisiana (1947)","1h 25min",7.4,13
"Love and Learn (1947)","1h 23min",6.2,96
"Love from a Stranger (1947)","1h 21min",5.9,208
"The Loves of Joanna Godden (1947)","1h 29min",6.9,138
"Lured (1947)","1h 42min",7,3213
"Den långa vägen (1947)","1h 5min",NA,NA
"The Macomber Affair (1947)","1h 29min",6.6,772
"Magic Town (1947)","1h 43min",6.5,1464
"La maison sous la mer (1947)","1h 45min",6.5,71
"Maj på Malö (1947)","1h 14min",4.4,32
"A Man About the House (1947)","1h 39min",6,165
"The Man Within (1947)","1h 28min",6.5,41
"Mani (1947)","1h 43min",6.6,16
"The Marauders (1947)","1h 3min",6.9,117
"Maria (1947)","1h 28min",4.7,23
"Mariona Rebull (1947)","1h 50min",6.3,32
"Maryte (1947)","1h 25min",5.7,16
"The Mark of Cain (1947)","1h 28min",6.4,83
"La mascotte dei diavoli blu (1947)","1h 20min",NA,NA
"Les maudits (1947)","1h 45min",7.1,789
"Meet Me at Dawn (1947)","1h 39min",5.8,63
"Merton of the Movies (1947)","1h 22min",6.4,406
"Mezei próféta (1947)","1h 24min",7.2,8
"Michigan Kid (1947)","1h 9min",5.7,26
"The Millerson Case (1947)","1h 12min",6.1,224
"Millie's Daughter (1947)","1h 14min",7.3,9
"Mine Own Executioner (1947)","1h 48min",6.8,380
"Miracle on 34th Street (1947)","1h 36min",7.9,41874
"La monaca di Monza (1947)","1h 34min",NA,NA
"Monsieur Verdoux (1947)","2h 4min",7.9,16100
"Monsieur Vincent (1947)","1h 51min",7,732
"Mother Wore Tights (1947)","1h 47min",6.6,587
"Mourning Becomes Electra (1947)","2h 39min",6.5,1011
"Beit Avi (1947)","My Father's House (original title)",4.8,6
"My Favorite Brunette (1947)","1h 27min",6.8,3099
"My Wild Irish Rose (1947)","1h 41min",6.4,366
"Mästerdetektiven Blomkvist (1947)","1h 31min",6,123
"Nada (1947)","1h 16min",6.3,109
"Nagaya shinshiroku (1947)","1h 12min",7.8,1743
"Naiskohtaloita (1947)","1h 35min",5.2,26
"La nao Capitana (1947)","1h 27min",5.9,13
"Neel Kamal (1947)","1h 56min",7.7,75
"New Orleans (1947)","1h 30min",6.7,483
"News Hounds (1947)","1h 8min",6.4,255
"The Life and Adventures of Nicholas Nickleby (1947)","1h 48min",6.9,703
"Night Song (1947)","1h 42min",6.4,454
"Nightmare Alley (1947)","1h 50min",7.8,7330
"El niño perdido (1947)","1h 50min",7.1,43
"Noche sin cielo (1947)","1h 33min",NA,NA
"Nora Prentiss (1947)","1h 51min",7.2,1524
"Northwest Outpost (1947)","1h 31min",6.4,94
"Nyckeln och ringen (1947)","1h 28min",NA,NA
"Naar Katten er ude (1947)","1h 25min",5.3,7
"Obsesión (1947)","1h 22min",NA,NA
"The October Man (1947)","1h 35min",7.1,1127
"Odd Man Out (1947)","1h 56min",7.7,9164
"On the Old Spanish Trail (1947)","1h 15min",6.3,141
"Onda ögon (1947)","1h 10min",NA,NA
"L'onorevole Angelina (1947)","1h 30min",6.8,353
"Oregon Trail Scouts (1947)","58min",6.9,26
"The Other Love (1947)","1h 35min",6.2,655
"Out of the Blue (1947)","1h 24min",6.4,218
"Out of the Past (1947)","1h 37min",8,33277
"Over the Santa Fe Trail (1947)","1h 3min",7,5
"Pappa sökes (1947)","1h 17min",4.9,51
"The Paradine Case (1947)","2h 5min",6.6,10248
"Il passatore (1947)","1h 35min",6,35
"The Perils of Pauline (1947)","1h 36min",6.5,1042
"Pervaya perchatka (1947)","1h 17min",7,61
"Philo Vance Returns (1947)","1h 4min",5.7,126
"Philo Vance's Gamble (1947)","1h 2min",5.9,118
"Philo Vance's Secret Mission (1947)","58min",5.9,72
"Pierwsze lata (1947)","1h 40min",NA,NA
"Pikajuna pohjoiseen (1947)","1h 31min",6.4,57
"Pikku-Matti maailmalla (1947)","1h 28min",4.7,40
"The Pilgrim Lady (1947)","1h 7min",6.1,15
"Pirates of Monterey (1947)","1h 17min",6.2,84
"Pirogov (1947)","1h 32min",6.2,37
"Podvig razvedchika (1947)","1h 28min",6.7,243
"Possessed (1947)","1h 48min",7.2,4682
"The Prairie (1947)","1h 5min",5.9,25
"The Pretender (1947)","1h 9min",6.5,314
"La princesa de los Ursinos (1947)","1h 50min",6.2,24
"Mrs. Fitzherbert (1947)","1h 39min",5.6,23
"Il principe ribelle (1947)","1h 30min",NA,NA
"The Private Affairs of Bel Ami (1947)","1h 52min",6.7,641
"Pursued (1947)","1h 41min",7.2,2910
"Quai des Orfèvres (1947)","PG",7.8,5167
"Queen of the Amazons (1947)","1h 1min",3.6,676
"Railroaded! (1947)","1h 12min",6.7,1453
"Rallare (1947)","1h 48min",5.1,21
"Ramrod (1947)","1h 34min",6.7,1397
"Razzia (1947)","1h 30min",7.4,23
"The Red House (1947)","1h 40min",6.8,3486
"The Red Stallion (1947)","1h 21min",6.1,82
"Reet Petite and Gone (1947)","1h 7min",5.8,101
"Reina santa (1947)","1h 50min",6.3,27
"Repeat Performance (1947)","1h 31min",6.9,869
"The Return of Rin Tin Tin (1947)","1h 5min",5.5,100
"Ride the Pink Horse (1947)","1h 41min",7.3,2690
"Riding the California Trail (1947)","59min",6.1,44
"Riffraff (1947)","1h 20min",6.7,513
"Road to Rio (1947)","1h 40min",7,3126
"Road to the Big House (1947)","1h 14min",6.6,23
"Robin Hood of Texas (1947)","1h 11min",6.1,106
"Rocambole (1947)","1h 45min",6.1,16
"The Romance of Rosy Ridge (1947)","1h 45min",6.9,516
"The Root of All Evil (1947)","1h 50min",6.7,177
"Rose of Santa Rosa (1947)","1h 5min",5.7,6
"Roses Are Red (1947)","1h 7min",6.4,154
"Solistka baleta (1947)","1h 15min",6.2,16
"Rustlers of Devil's Canyon (1947)","58min",6.9,39
"Saddle Pals (1947)","1h 12min",6.7,47
"Sarge Goes to College (1947)","1h 3min",6.8,19
"Scared to Death (1947)","1h 5min",4,1415
"The Sea Hound (1947)","4h",7.7,53
"The Sea of Grass (1947)","2h 3min",6.3,1934
"Second Chance (1947)","1h 3min",6.2,24
"The Secret Life of Walter Mitty (1947)","1h 50min",7,5844
"Il segreto di Don Giovanni (1947)","1h 46min",NA,NA
"Selskaya uchitelnitsa (1947)","1h 40min",6.6,138
"The Senator Was Indiscreet (1947)","1h 28min",6.6,531
"Sepia Cinderella (1947)","1h 10min",5.8,74
"Serenata española (1947)","2h",5.8,15
"Seven Keys to Baldpate (1947)","1h 4min",6,285
"Seven Were Saved (1947)","1h 13min",5.8,139
"Shadow Valley (1947)","59min",6.7,55
"Shin baka jidai: Zenpen (1947)","1h 17min",NA,NA
"The Shocking Miss Pilgrim (1947)","1h 25min",6.5,387
"Shoot to Kill (1947)","1h 4min",5.5,495
"The Shop at Sly Corner (1947)","1h 31min",6.8,167
"Le silence est d'or (1947)","1h 40min",7.1,458
"The Silver Darlings (1947)","1h 24min",5.8,64
"The Sin of Harold Diddlebock (1947)","1h 29min",6.5,1462
"Sinbad the Sailor (1947)","1h 56min",6.2,1890
"Singapore (1947)","1h 19min",6.5,468
"Sjätte budet (1947)","1h 52min",NA,NA
"Skepp till India land (1947)","1h 38min",6.5,1520
"Slave Girl (1947)","1h 20min",5.5,91
"Slavica (1947)","1h 40min",7.1,97
"Smash-Up: The Story of a Woman (1947)","1h 43min",6.4,1310
"Smoky River Serenade (1947)","1h 7min",6.2,9
"So Well Remembered (1947)","1h 54min",6.9,412
"Soldaten og Jenny (1947)","1h 32min",7,174
"Something in the Wind (1947)","1h 34min",6.6,399
"The Son of Rusty (1947)","1h 9min",6.1,104
"Son of Zorro (1947)","1h 40min",6.8,97
"Song of Love (1947)","1h 59min",6.8,928
"Song of Scheherazade (1947)","1h 45min",6.6,181
"Song of the Thin Man (1947)","1h 26min",7.1,4578
"South of the Chisholm Trail (1947)","58min",6.3,19
"Soy charro de Rancho Grande (1947)","1h 19min",7.4,29
"Sperduti nel buio (1947)","1h 45min",NA,NA
"The Spirit of West Point (1947)","1h 17min",6.3,35
"Spoilers of the North (1947)","1h 6min",6.2,49
"Sport of Kings (1947)","1h 8min",NA,NA
"Springtime in the Sierras (1947)","1h 15min",6.4,164
"Stackars lilla Sven (1947)","1h 16min",5.2,17
"Stairway for a Star (1947)","1h 14min",NA,NA
"Stallion Road (1947)","1h 37min",5.9,222
"Starinnyy vodevil (1947)","1h 11min",6.6,16
"Stepchild (1947)","1h 10min",NA,NA
"Stjerneskud (1947)","1h 17min",5.1,9
"Stork Bites Man (1947)","1h 7min",6,6
"Subarashiki nichiyôbi (1947)","1h 48min",7.2,2815
"Suddenly It's Spring (1947)","1h 27min",6.5,198
"Suopursu kukkii (1947)","1h 26min",4.8,37
"Supé för två (1947)","1h 28min",5.4,28
"Sweet Genevieve (1947)","1h 8min",6.2,6
"Swing the Western Way (1947)","1h 6min",NA,NA
"Sången om Stockholm (1947)","1h 44min",5.9,34
"T-Men (1947)","1h 32min",7,3279
"Ta' hvad du vil ha' (1947)","1h 40min",7,36
"Take My Life (1947)","1h 19min",7,319
"Tappa inte sugen (1947)","1h 34min",6.7,31
"Tarzan and the Huntress (1947)","1h 12min",6.3,1985
"Temptation Harbour (1947)","1h 31min",7.2,87
"That Hagen Girl (1947)","1h 23min",6.3,617
"That Way with Women (1947)","1h 24min",6.5,179
"That's My Gal (1947)","1h 6min",6.6,7
"They Made Me a Fugitive (1947)","1h 41min",7.2,1358
"They Won't Believe Me (1947)","1h 35min",7.2,2113
"This Time for Keeps (1947)","1h 45min",5.9,333
"Three on a Ticket (1947)","1h 4min",5.6,45
"Thunder Mountain (1947)","1h",6.1,104
"Thunder in the Valley (1947)","1h 43min",7.6,35
"Time Out of Mind (1947)","1h 28min",6.3,61
"Tombolo paradiso nero (1947)","1h 34min",6.9,24
"Too Many Winners (1947)","1h 1min",5.9,47
"Trail Street (1947)","1h 24min",6.2,611
"Trail to San Antone (1947)","1h 7min",6.5,60
"Trailing Danger (1947)","58min",5.8,8
"The Trespasser (1947)","1h 11min",6,37
"Triumph der Liebe (1947)","1h 56min",6.8,6
"The Trouble with Women (1947)","1h 20min",6.8,69
"Três Espelhos (1947)","1h 26min",6.5,15
"Tuhottu nuoruus (1947)","1h 17min",5,31
"The Turners of Prospect Road (1947)","1h 28min",6.1,20
"Två kvinnor (1947)","1h 36min",4.8,21
"Twilight on the Rio Grande (1947)","1h 11min",5.9,49
"The Two Mrs. Carrolls (1947)","1h 39min",6.9,3668
"Tycoon (1947)","2h 8min",6.3,1350
"Tösen från Stormyrtorpet (1947)","1h 31min",6.3,10
"Unconquered (1947)","2h 26min",7,2167
"... und über uns der Himmel (1947)","1h 43min",6.9,49
"Under Colorado Skies (1947)","1h 5min",6.3,27
"Under the Tonto Rim (1947)","1h 1min",6.5,82
"Undercover Maisie (1947)","1h 30min",6.5,227
"Unexpected Guest (1947)","1h 1min",7,128
