"Name","RunTime","Rating","Votes"
"Freaks (1932)","(Banned)",7.9,42479
"The Sport Parade (1932)","1h 4min",5.7,206
"Friederike (1932)","1h 32min",NA,NA
"The Frightened Lady (1932)","1h 27min",6.5,8
"Broadway to Cheyenne (1932)","1h",5.1,99
"Fünf von der Jazzband (1932)","1h 28min",7.1,14
"Les gaîtés de l'escadron (1932)","1h 25min",6,150
"The Gambling Sex (1932)","1h",5.9,16
"The Gay Caballero (1932)","1h",6,12
"Geheimnis des blauen Zimmers (1932)","1h 13min",5.5,10
"Das Geheimnis um Johann Orth (1932)","1h 23min",NA,NA
"Ghost City (1932)","1h",5.4,11
"Girl Crazy (1932)","1h 14min",6.1,241
"The Girl from Calgary (1932)","1h 4min",5.4,59
"The Girl from Chicago (1932)","1h 10min",4.7,136
"Girl of the Rio (1932)","1h 18min",6.3,11
"Gitta entdeckt ihr Herz (1932)","1h 35min",6.6,9
"En glad gutt (1932)","1h 35min",5.3,20
"Glos pustyni (1932)","1h 18min",4.9,27
"Gold (1932)","58min",5.1,33
"The Golden West (1932)","1h 14min",6.5,19
"Gorilla Ship (1932)","59min",5.3,38
"Grand Hotel (1932)","1h 52min",7.4,17554
"The Greeks Had a Word for Them (1932)","1h 19min",6.1,374
"Die Gräfin von Monte-Christo (1932)","1h 38min",6.8,29
"Guilty as Hell (1932)","1h 20min",6.6,81
"Guilty or Not Guilty (1932)","1h 10min",5.5,12
"Guns for Hire (1932)","58min",5.4,9
"The Half-Naked Truth (1932)","1h 17min",6.2,517
"Han hun og Hamlet (1932)","1h 50min",5.2,32
"Handle with Care (1932)","1h 12min",7,9
"Hans livs match (1932)","1h 25min",4.1,11
"Harlem Is Heaven (1932)","1h 9min",6,34
"Haru wa gofujin kara (1932)","1h 14min",6.6,23
"Hat Check Girl (1932)","1h 4min",6.3,57
"The Hatchet Man (1932)","1h 14min",6.3,743
"Haunted Gold (1932)","58min",5.6,612
"The Heart Punch (1932)","1h 2min",5.6,15
"Hell-Fire Austin (1932)","1h 10min",6.5,75
"Hell's Headquarters (1932)","1h 3min",4.4,47
"Hell's Highway (1932)","1h 2min",6.8,584
"Hell's House (1932)","1h 12min",6,1098
"Hello Trouble (1932)","1h 7min",6.7,26
"Help Yourself (1932)","1h 14min",NA,NA
"Her Mad Night (1932)","1h 7min",5.5,49
"Here's George (1932)","1h 4min",NA,NA
"Heritage of the Desert (1932)","1h",6.1,99
"Heroes of the West (1932)","3h 45min",5.7,25
"Die Herrin von Atlantis (1932)","1h 27min",6.1,502
"High Pressure (1932)","1h 13min",6.6,479
"High Speed (1932)","1h 2min",6.1,19
"His Lordship (1932)","1h 19min",6,40
"His Royal Highness (1932)","1h 24min",5.7,43
"Hochzeitsreise zu dritt (1932)","1h 32min",NA,NA
"Hold 'Em Jail (1932)","1h 6min",6.1,206
"Hollywood Speaks (1932)","1h 11min",NA,NA
"The Honor of the Press (1932)","1h 1min",5.3,24
"Horse Feathers (1932)","1h 8min",7.6,11896
"Hot Saturday (1932)","1h 13min",6.6,929
"Hotel Continental (1932)","1h 7min",5.7,47
"Huddle (1932)","1h 43min",5.8,209
"Huo shan qing xue (1932)","1h 40min",6.8,50
"The Hurricane Express (1932)","3h 47min",5.4,505
"Hypnotized (1932)","58min",4.8,21
"I Am a Fugitive from a Chain Gang (1932)","1h 32min",8.2,11802
"Ich bei Tag und du bei Nacht (1932)","1h 38min",7.3,99
"Ich will nicht wissen wer du bist (1932)","1h 35min",6.6,9
"If I Had a Million (1932)","1h 28min",7,1620
"Igloo (1932)","1h 10min",8.1,9
"Illegal (1932)","1h 4min",6,90
"Im Bann des Eulenspiegels (1932)","1h 18min",NA,NA
"The Impassive Footman (1932)","1h 10min",6.1,48
"The Impatient Maiden (1932)","1h 20min",6.1,158
"In a Monastery Garden (1932)","1h 21min",6.4,30
"The Indiscretions of Eve (1932)","1h 3min",6,11
"The Innocents of Chicago (1932)","1h 3min",NA,NA
"Insult (1932)","1h 20min",NA,NA
"Is My Face Red? (1932)","1h 6min",6.1,157
"Ivan (1932)","1h 42min",6.5,218
"Jag gifta mig - aldrig (1932)","1h 27min",4.3,15
"Jewel Robbery (1932)","1h 8min",7.2,1866
"Jonny stiehlt Europa (1932)","1h 40min",6.7,14
"Jungle Mystery (1932)","4h",3.1,21
"Kampf (1932)","1h 27min",6,6
"The Kid from Spain (1932)","1h 36min",6.3,486
"The King Murder (1932)","1h 7min",5.5,134
"Klondike (1932)","1h 8min",5.9,103
"Kongo (1932)","1h 26min",6.6,816
"Kuhle Wampe oder: Wem gehört die Welt? (1932)","1h 11min",6.6,635
"Kärlek och kassabrist (1932)","1h 12min",3.3,6
"Kärleksexpressen (1932)","1h 25min",NA,NA
"Ladies of the Jury (1932)","1h 3min",6.3,225
"Lady and Gent (1932)","1h 24min",6.3,144
"Lady with a Past (1932)","1h 20min",6.2,295
"Lalla vinner! (1932)","1h 34min",3.6,12
"Landskamp (1932)","1h 27min",5.4,64
"The Last Coupon (1932)","1h 24min",5.8,12
"The Last Frontier (1932)","3h 33min",5.8,42
"The Last Man (1932)","1h 5min",NA,NA
"The Last Mile (1932)","1h 15min",6.1,329
"The Last of the Mohicans (1932)","3h 51min",6.2,122
"Law and Lawless (1932)","59min",5.6,32
"Law and Order (1932)","1h 15min",6.9,271
"Law of the West (1932)","58min",5.7,33
"Lawyer Man (1932)","1h 12min",6.6,783
"Leap Year (1932)","1h 31min",NA,NA
"Letty Lynton (1932)","1h 24min",6.2,417
"Liebe auf den ersten Ton (1932)","1h 35min",NA,NA
"Das Lied einer Nacht (1932)","1h 25min",6.8,24
"Ein Lied ein Kuß ein Mädel (1932)","1h 38min",6.7,18
"Life Begins (1932)","1h 11min",6.5,365
"Lily Christine (1932)","1h 22min",NA,NA
"Little Orphan Annie (1932)","1h 10min",6.7,60
"Ljubav i strast (1932)","1h 1min",NA,NA
"The Local Bad Man (1932)","59min",5.9,51
"The Lodger (1932)","1h 25min",5.8,285
"Looking on the Bright Side (1932)","1h 21min",6.4,41
"Lord Babs (1932)","1h 17min",6,6
"Lord Camber's Ladies (1932)","1h 20min",7,44
"The Lost Special (1932)","4h",5.1,36
"The Lost Squadron (1932)","1h 19min",6.4,650
"Love Affair (1932)","1h 8min",5.8,402
"Love Bound (1932)","1h",5.2,102
"The Love Contract (1932)","1h 20min",NA,NA
"Love Is a Racket (1932)","1h 12min",6.4,390
"Love Me Tonight (1932)","1h 44min",7.5,3639
"Love on Wheels (1932)","1h 26min",5.5,35
"Love on the Spot (1932)","1h 4min",NA,NA
"Lovers Courageous (1932)","1h 17min",6,134
"Lucky Ladies (1932)","1h 14min",NA,NA
"Lucky Larrigan (1932)","1h 2min",NA,NA
"The Lucky Number (1932)","1h 12min",5.5,48
"Lyckans gullgossar (1932)","1h 23min",4.7,12
"Madame Butterfly (1932)","1h 26min",6.2,311
"Madame Racketeer (1932)","1h 12min",6.6,50
"Madison Square Garden (1932)","1h 14min",7,15
"Make Me a Star (1932)","1h 26min",6.4,475
"Malay Nights (1932)","1h 3min",6.8,30
"Man About Town (1932)","1h 11min",NA,NA
"Man Against Woman (1932)","1h 10min",2.8,11
"The Man Called Back (1932)","1h 19min",5.8,30
"Man Wanted (1932)","1h 2min",6.5,605
"The Man Who Played God (1932)","1h 20min",7.1,934
"The Man from Yesterday (1932)","1h 11min",6.3,95
"A Man's Land (1932)","1h 5min",5.9,39
"Manhattan Tower (1932)","1h 7min",6.6,162
"Manmo kenkoku no reimei (1932)","2h 37min",NA,NA
"Ein Mann mit Herz (1932)","1h 42min",NA,NA
"Tavaszi zápor (1932)","2h 30min",6.7,213
"Mark of the Spur (1932)","59min",5.5,28
"The Marriage Bond (1932)","1h 22min",NA,NA
"The Mask of Fu Manchu (1932)","G",6.3,3093
"Mason of the Mounted (1932)","58min",5.3,49
"Mata au hi made (1932)","1h 43min",6.5,27
"The Match King (1932)","1h 19min",6.9,480
"The Mayor's Nest (1932)","1h 14min",NA,NA
"McKenna of the Mounted (1932)","1h 7min",7.2,12
"Me and My Gal (1932)","1h 19min",6.6,849
"Melodie der Liebe (1932)","1h 45min",NA,NA
"Men Are Such Fools (1932)","1h 4min",5.8,60
"Men of America (1932)","58min",6.3,103
"Mensch ohne Namen (1932)","1h 27min",6.3,6
"Merrily We Go to Hell (1932)","1h 18min",6.8,1035
"The Midnight Lady (1932)","1h 5min",6.2,52
"Midnight Morals (1932)","1h 1min",NA,NA
"The Midnight Patrol (1932)","1h 7min",6.9,15
"The Midnight Warning (1932)","1h 3min",5,136
"The Midshipmaid (1932)","1h 24min",6.8,40
"Million Dollar Legs (1932)","1h 4min",6.9,1066
"The Miracle Man (1932)","1h 25min",6.2,130
"The Misleading Lady (1932)","1h 10min",5.7,84
"Miss Pinkerton (1932)","1h 6min",6.1,462
"The Missing Rembrandt (1932)","1h 24min",6.2,20
"Modärna fruar (1932)","1h 27min",NA,NA
"Money for Nothing (1932)","1h 12min",NA,NA
"The Monster Walks (1932)","1h 3min",4.1,825
"The Most Dangerous Game (1932)","1h 3min",7.1,10816
"The Mouthpiece (1932)","1h 26min",7.1,459
"Movie Crazy (1932)","1h 24min",7.1,1405
"Mr. Robinson Crusoe (1932)","1h 16min",5.5,373
"The Mummy (1932)","12",7.1,23938
"Muntra musikanter (1932)","1h 31min",NA,NA
"Murder at Dawn (1932)","1h 2min",4.7,109
"Murder on the Second Floor (1932)","1h 8min",NA,NA
"Murders in the Rue Morgue (1932)","1h 1min",6.4,3900
"Mushibameru haru (1932)","1h 56min",NA,NA
"My Pal the King (1932)","1h 14min",6.8,24
"Myortvyy dom (1932)","1h 31min",6.3,36
"Mädchen zum Heiraten (1932)","1h 42min",NA,NA
"Das Mädel vom Montparnasse (1932)","1h 26min",NA,NA
"Die nackte Wahrheit (1932)","1h 42min",6.2,28
"Nasanunaka (1932)","1h 19min",6.8,321
"New Morals for Old (1932)","1h 15min",5.3,183
"Night After Night (1932)","1h 13min",6.8,634
"The Night Club Lady (1932)","1h 6min",6.7,50
"Night Court (1932)","1h 32min",7,337
"The Night Mayor (1932)","1h 5min",6.8,19
"The Night Rider (1932)","1h 12min",5.6,62
"Night World (1932)","58min",6.9,325
"The Night of June 13 (1932)","1h 16min",7.2,61
"Nine Till Six (1932)","1h 15min",NA,NA
"No Greater Love (1932)","59min",NA,NA
"No Living Witness (1932)","1h 7min",6,13
"No Man of Her Own (1932)","1h 25min",6.6,1072
"No More Orchids (1932)","1h 18min",6.6,304
"No One Man (1932)","1h 13min",5.9,42
"Una notte con te (1932)","1h 6min",NA,NA
"La nuit du carrefour (1932)","1h 15min",6.6,705
"Number Seventeen (1932)","1h 6min",5.7,4475
"Okay America! (1932)","1h 18min",7,65
"The Old Dark House (1932)","1h 12min",7.1,9595
"Old Spanish Customers (1932)","1h 9min",5.6,14
"Olenko minä tullut haaremiin! (1932)","1h 32min",3.8,27
"Once in a Lifetime (1932)","1h 31min",6.4,164
"One Hour with You (1932)","1h 18min",7.2,2176
"One Man Law (1932)","1h 3min",5.8,25
"One Way Passage (1932)","1h 7min",7.5,3423
"Out of Singapore (1932)","1h 1min",5.4,34
"Outlaw Justice (1932)","1h 1min",NA,NA
"Pack Up Your Troubles (1932)","1h 8min",7.3,2149
"The Painted Woman (1932)","1h 13min",6.6,37
"Palio (1932)","1h 30min",6.4,23
"Panama Flo (1932)","1h 13min",6.4,182
"Paprika (1932)","1h 33min",NA,NA
"Paradiso (1932)","1h 4min",NA,NA
"A Parisian Romance (1932)","1h 17min",5.7,31
"Partners (1932)","58min",4.6,26
"The Passionate Plumber (1932)","1h 13min",5.9,446
"A Passport to Hell (1932)","1h 15min",6.5,82
"Passport to Paradise (1932)","1h 7min",NA,NA
"Pax (1932)","1h 25min",NA,NA
"Payment Deferred (1932)","1h 21min",6.9,519
"Penguin Pool Murder (1932)","1h 10min",7,1083
"Penize nebo zivot (1932)","1h 30min",7.2,59
"Pergolesi (1932)","1h 20min",NA,NA
"La petite chocolatière (1932)","1h 20min",6.4,20
"The Phantom Express (1932)","1h 10min",5.3,175
"The Phantom President (1932)","1h 18min",5.9,130
"The Phantom of Crestwood (1932)","1h 16min",6.5,598
"Piri mindent tud (1932)","1h 18min",6.8,34
"Play Girl (1932)","1h",5.9,255
"Poil de carotte (1932)","1h 31min",7.3,583
"Pojkarna på Storholmen (1932)","1h 33min",5.5,21
"Police Court (1932)","1h 3min",5.4,31
"Polly of the Circus (1932)","1h 9min",6.2,1059
"The Pride of the Legion (1932)","1h 10min",5.6,9
"Probation (1932)","1h 7min",5.9,58
"Prosperity (1932)","1h 27min",6.3,242
"The Purchase Price (1932)","1h 8min",6.4,1399
"Quick (1932)","1h 37min",6,69
"The Racing Strain (1932)","58min",3.7,23
"Rackety Rax (1932)","1h 10min",4.9,10
"Radio Patrol (1932)","1h 5min",7,26
"Rain (1932)","1h 34min",6.9,2405
"The Rainbow Trail (1932)","1h 5min",6.8,17
"Rasputin Dämon der Frauen (1932)","1h 22min",7.2,22
"Rasputin and the Empress (1932)","2h 1min",6.6,933
"Razzia in St. Pauli (1932)","1h 14min",7,64
"Rebecca of Sunnybrook Farm (1932)","1h 15min",6.6,21
"Der Rebell (1932)","1h 22min",6.5,55
"This Reckless Age (1932)","1h 20min",7,25
"The Reckoning (1932)","1h 3min",5.1,37
"Red Dust (1932)","1h 23min",7.3,3868
"Red-Haired Alibi (1932)","1h 15min",5.6,180
"Red-Headed Woman (1932)","1h 19min",7,2755
"The Return of Raffles (1932)","1h 11min",NA,NA
"Reunion (1932)","1h",NA,NA
"The Rich Are Always with Us (1932)","1h 11min",6.5,912
"The Rider of Death Valley (1932)","1h 18min",7,65
"Riders of the Desert (1932)","59min",6.2,31
"Ridin' for Justice (1932)","1h 1min",6.2,34
"The Riding Tornado (1932)","1h 4min",6.2,9
"The Roadhouse Murder (1932)","1h 13min",5.5,99
"Roar of the Dragon (1932)","1h 9min",6.3,205
"Rome Express (1932)","1h 34min",6.6,437
"Le rosier de Madame Husson (1932)","1h 20min",6.7,39
"The Saddle Buster (1932)","59min",6.2,70
"Sally Bishop (1932)","1h 20min",NA,NA
"Sally of the Subway (1932)","1h 3min",6.1,16
"The Savage Girl (1932)","1h 6min",4.4,186
"Scampolo ein Kind der Straße (1932)","1h 26min",5.8,19
"Scandal for Sale (1932)","1h 15min",6.3,38
"Scarface: The Shame of the Nation (1932)","PG",7.8,25613
"The Scarlet Brand (1932)","58min",6.2,5
"A Scarlet Week-End (1932)","1h 3min",NA,NA
"Schuß im Morgengrauen (1932)","1h 13min",6.5,8
"Der schwarze Husar (1932)","1h 34min",6.8,25
"Das schöne Abenteuer (1932)","1h 22min",6.1,7
"The Secrets of Wu Sin (1932)","1h 5min",5.2,31
"Secrets of the French Police (1932)","58min",5.8,244
"Sehnsucht 202 (1932)","1h 19min",6.6,19
"Seishun no yume ima izuko (1932)","1h 32min",6.9,521
"Self Made Lady (1932)","1h 8min",5.9,19
"Service for Ladies (1932)","1h 33min",6.3,110
"The Shadow of the Eagle (1932)","3h 38min",5.8,335
"Shanghai Express (1932)","1h 22min",7.3,7849
"She Wanted a Millionaire (1932)","1h 20min",5.9,69
"Sherlock Holmes (1932)","1h 8min",5.7,135
"Shop Angel (1932)","1h 7min",NA,NA
"Shopworn (1932)","1h 12min",6.4,637
"Der Sieger (1932)","1h 32min",7.1,17
"The Sign of Four: Sherlock Holmes' Greatest Case (1932)","1h 15min",6,494
"The Sign of the Cross (1932)","2h 5min",6.9,2045
"The Silent Witness (1932)","1h 13min",6.4,43
"Silver Dollar (1932)","1h 23min",6.4,331
"The Silver Lining (1932)","59min",6.1,22
"Sin's Pay Day (1932)","1h 4min",5.4,39
"Single-Handed Sanders (1932)","1h 1min",5.6,16
"Sinister Hands (1932)","1h 5min",5.2,142
"Sinners in the Sun (1932)","1h 10min",6.1,253
"6 Hours to Live (1932)","Approved",6.3,117
"Skal vi vædde en million? (1932)","1h 28min",5.8,26
"Ett skepp kommer lastat (1932)","1h 34min",2.4,5
"Skjærgårdsflirt (1932)","1h 40min",NA,NA
"Sky Bride (1932)","1h 18min",6.8,37
"Sky Devils (1932)","1h 30min",5.6,77
"Skyscraper Souls (1932)","1h 39min",7.2,705
"Smilin' Through (1932)","1h 38min",6.9,1188
"So Big! (1932)","1h 21min",6.9,1402
"Society Girl (1932)","1h 7min",6.3,23
"Son of Oklahoma (1932)","1h",5.8,25
"The Son-Daughter (1932)","1h 19min",5.5,151
"South of the Rio Grande (1932)","1h 1min",5.9,39
"Speak Easily (1932)","1h 22min",5.8,930
"Spione im Savoy-Hotel (1932)","1h 20min",5.5,29
"Spirit of the West (1932)","1h 2min",6.8,12
"State's Attorney (1932)","1h 19min",6.7,344
"Steady Company (1932)","1h 5min",6.7,11
"Ein steinreicher Mann (1932)","1h 13min",6.6,9
"The Stoker (1932)","1h 10min",5.7,44
"Der Stolz der 3. Kompanie (1932)","1h 25min",6.7,63
"Strafsache van Geldern (1932)","1h 25min",NA,NA
"A Strange Adventure (1932)","1h",5.3,145
"The Strange Case of Clara Deane (1932)","1h",6.9,36
"Strange Interlude (1932)","1h 49min",5.7,674
"Strange Justice (1932)","1h 4min",5.7,129
"The Strange Love of Molly Louvain (1932)","1h 13min",6.3,436
"Stranger in Town (1932)","1h 5min",6.4,97
"Strangers in Love (1932)","1h 16min",7,102
"Strangers of the Evening (1932)","1h 10min",5.1,187
"Street of Women (1932)","59min",6,260
"Strich durch die Rechnung (1932)","1h 39min",6.3,6
"En stulen vals (1932)","1h 23min",3.7,6
"Stürme der Leidenschaft (1932)","1h 41min",7,17
"A Successful Calamity (1932)","1h 12min",6.9,404
"Sunset Trail (1932)","1h 2min",6.4,31
"Svarta rosor (1932)","1h 26min",5,7
"Svärmor kommer (1932)","1h 24min",3.8,6
"Symphony of Six Million (1932)","1h 34min",6.1,359
"Söderkåkar (1932)","1h 27min",5.5,42
"Tangled Fortunes (1932)","1h",NA,NA
"Tarzan the Ape Man (1932)","1h 40min",7,7046
"La tavola dei poveri (1932)","1h 11min",7.3,26
"La telefonista (1932)","1h 20min",6.3,9
"The Tenderfoot (1932)","1h 10min",5.8,356
