"Name","RunTime","Rating","Votes"
"Tôkyô no kôrasu (1931)","1h 30min",7.2,1269
"Tommi (1931)","1h 3min",6.1,14
"Tonight or Never (1931)","1h 20min",6.5,1338
"Too Many Cooks (1931)","1h 17min",5.7,94
"Touchdown! (1931)","1h 19min",6.4,17
"Tout ça ne vaut pas l'amour (1931)","1h 27min",6.5,48
"Trader Horn (1931)","2h 2min",6.2,890
"Trails of the Golden West (1931)","58min",NA,NA
"Transatlantic (1931)","1h 18min",6.5,166
"Transgression (1931)","1h 10min",5.8,248
"Trara um Liebe (1931)","1h 32min",NA,NA
"Traveling Husbands (1931)","1h 13min",6,73
"Trötte Teodor (1931)","1h 15min",3.6,5
"Tukkipojan morsian (1931)","1h 35min",3.9,31
"Two-Gun Caballero (1931)","58min",3.5,24
"Two Fisted Justice (1931)","1h 3min",6,8
"The Two Gun Man (1931)","58min",5.9,61
"Um eine Nasenlänge (1931)","1h 35min",NA,NA
"Under Eighteen (1931)","1h 20min",6.7,367
"Uneasy Virtue (1931)","1h 23min",NA,NA
"Unfaithful (1931)","1h 25min",6.5,52
"Der ungetreue Eckehart (1931)","1h 28min",NA,NA
"The Unholy Garden (1931)","1h 14min",6,222
"L'uomo dall'artiglio (1931)","1h 20min",NA,NA
"Up Pops the Devil (1931)","1h 14min",5.9,72
"Up for the Cup (1931)","1h 16min",NA,NA
"The Vanishing Legion (1931)","3h 40min",6.7,61
"Der verjüngte Adolar (1931)","1h 20min",5.4,5
"The Vice Squad (1931)","1h 21min",6.7,72
"The Viking (1931)","1h 10min",6,136
"Virtuous Husband (1931)","1h 15min",6.6,16
"Voruntersuchung (1931)","1h 35min",6.3,61
"Der wahre Jakob (1931)","1h 22min",3,7
"Walzerparadies (1931)","1h 43min",NA,NA
"Waterloo Bridge (1931)","1h 21min",7.5,2455
"Way Back Home (1931)","1h 21min",6.1,650
"Der weiße Rausch - Neue Wunder des Schneeschuhs (1931)","1h 10min",6,90
"Wer nimmt die Liebe ernst...? (1931)","1h 31min",7.5,25
"White Renegade (1931)","1h 6min",5.4,8
"White Shoulders (1931)","1h 20min",NA,NA
"The Wife's Family (1931)","1h 20min",NA,NA
"Wild Horse (1931)","1h 17min",6.1,76
"Wir schalten um auf Hollywood (1931)","1h 22min",2.7,81
"The Woman Between (1931)","1h 29min",NA,NA
"The Woman Between (1931)","1h 13min",5.6,101
"A Woman of Experience (1931)","1h 14min",6.1,164
"Women Go on Forever (1931)","1h 4min",NA,NA
"Women Love Once (1931)","1h 11min",5.2,5
"Women Men Marry (1931)","1h 16min",5.6,8
"Women of All Nations (1931)","1h 12min",5.5,95
"Working Girls (1931)","1h 17min",6.5,163
"The Written Law (1931)","1h 19min",NA,NA
"X Marks the Spot (1931)","1h 12min",6,46
"Yankee Don (1931)","1h 1min",4.9,13
"The Yellow Ticket (1931)","1h 28min",6.4,167
"Yorck (1931)","1h 42min",6.4,9
"Young Donovan's Kid (1931)","1h 17min",4.8,10
"Young Sinners (1931)","1h 19min",5.9,11
"Young as You Feel (1931)","1h 18min",7,20
"His Wife's Lover (1931)","1h 20min",6.6,5
"Der Zinker (1931)","1h 4min",5.8,97
"Zlatye gory (1931)","2h 9min",6.7,37
"Zwischen Nacht und Morgen (1931)","1h 19min",NA,NA
"À nous la liberté (1931)","1h 44min",7.5,4116
"Dziesieciu z Pawiaka (1931)","1h 34min",5.8,16
"Les cinq gentlemen maudits (1931)","1h 27min",6.1,86
"Dance Pretty Lady (1931)","1h 4min",6.4,12
"Dr. Jekyll and Mr. Hyde (1931)","1h 38min",7.6,12688
"Dragnet Patrol (1931)","59min",5.1,37
"The Fighting Marshal (1931)","58min",5,45
"The Gay Buckaroo (1931)","1h 6min",5.6,16
"Die große Liebe (1931)","1h 16min",6,68
"Halvvägs till himlen (1931)","1h 17min",NA,NA
"Hell Divers (1931)","1h 49min",6.3,515
"Der Herr Bürovorsteher (1931)","1h 25min",NA,NA
"Ausflug ins Leben (1931)","1h 26min",NA,NA
"A Honeymoon Adventure (1931)","1h 7min",5.9,40
"Husband's Holiday (1931)","1h 10min",7.2,13
"Jean de la Lune (1931)","1h 25min",6,23
"Der kleine Seitensprung (1931)","1h 28min",NA,NA
"The Last Ride (1931)","1h 4min",NA,NA
"The Law of the Sea (1931)","1h 4min",5.3,30
"Mata Hari (1931)","1h 29min",6.6,3341
"Men of Chance (1931)","1h 7min",6,162
"Nice Women (1931)","1h 10min",6.7,15
"Old Soldiers Never Die (1931)","58min",NA,NA
"Pleasure (1931)","1h 10min",6.1,18
"The Pocatello Kid (1931)","1h 1min",6.6,47
"Prestige (1931)","1h 11min",5.7,245
"Rich and Strange (1931)","1h 50min",5.8,4010
"Rien que la vérité (1931)","1h 32min",NA,NA
"The Ringer (1931)","1h 15min",6,28
"Der Schrecken der Garnison (1931)","1h 26min",NA,NA
"Der Storch streikt (1931)","1h 29min",NA,NA
"Taxi (1931)","1h 9min",6.7,1172
"Tonight's the Night: Pass It On (1931)","1h 14min",NA,NA
"So lang' noch ein Walzer vom Strauß erklingt (1931)","1h 30min",NA,NA
"West of Broadway (1931)","1h 8min",6.1,568
"Die Frau von der man spricht (1931)","1h 28min",NA,NA
"Kadetten (1931)","1h 51min",NA,NA
"A kék bálvány (1931)","1h 30min",5.7,34
"Mistigri (1931)","1h 20min",NA,NA
"End of the World (1931)","1h 45min",5.3,45
"Das Lied vom Leben (1931)","1h 5min",6.9,24
"Le cap perdu (1931)","1h 33min",NA,NA
"Le Juif polonais (1931)","1h 25min",5.7,6
"The Hawk (1931)","1h 10min",4.6,14
"Die schwebende Jungfrau (1931)","1h 28min",NA,NA
"Viktoria und ihr Husar (1931)","1h 36min",5.4,9
"Dafnis kai Hloi (1931)","1h 8min",6.2,102
"Yinhe shuangxing (1931)","1h 40min",6.1,43
"Krudt med knald (1931)","1h 28min",6.1,8
"Rovastin häämatkat (1931)","1h 47min",5.1,24
"The Perfect Lady (1931)","1h 16min",NA,NA
"What a Night! (1931)","58min",NA,NA
"Karmelyuk (1931)","1h 7min",NA,NA
"Der Herzog von Reichstadt (1931)","1h 30min",NA,NA
"Ajna (1931)","1h 20min",NA,NA
"Syn strany (1931)","1h 5min",NA,NA
"Sporting Chance (1931)","1h 3min",4.4,10
"L'aviateur (1931)","1h 10min",NA,NA
"D-Zug 13 hat Verspätung (1931)","1h 13min",6.2,5
"Die Fledermaus (1931)","1h 35min",NA,NA
"Der Herr Finanzdirektor (1931)","1h 24min",NA,NA
"Hurra - ein Junge! (1931)","1h 20min",NA,NA
"Der Liebesexpreß (1931)","1h 25min",NA,NA
"Mein Leopold (1931)","1h 40min",3.6,7
"Opernredoute (1931)","1h 25min",NA,NA
"Le père célibataire (1931)","1h 28min",NA,NA
"Révolte dans la prison (1931)","1h 35min",6.4,25
"Diggers (1931)","58min",5.5,13
"Eran trece (1931)","1h 19min",6.1,156
"Der Fall des Generalstabs-Oberst Redl (1931)","1h 22min",NA,NA
"Mamsell Nitouche (1931)","1h 16min",NA,NA
"Le roi des aulnes (1931)","1h 10min",6.3,96
"Aatamin puvussa ja vähän Eevankin (1931)","1h 44min",4.7,35
"El código penal (1931)","1h 48min",NA,NA
"Dämon des Meeres (1931)","1h 21min",3.7,10
"Die Firma heiratet (1931)","1h 18min",NA,NA
"Madame hat Ausgang (1931)","1h 25min",NA,NA
"Sano se suomeksi (1931)","1h 35min",NA,NA
"Der Tanzhusar (1931)","1h 25min",NA,NA
"Der unbekannte Gast (1931)","1h 23min",5.4,5
"La fruta amarga (1931)","1h 7min",NA,NA
"La ley del harem (1931)","1h 23min",NA,NA
"El pasado acusa (1931)","1h 12min",NA,NA
"Erämaan turvissa (1931)","1h 23min",NA,NA
"Guilt (1931)","1h 5min",NA,NA
"Jääkärin morsian (1931)","1h 41min",5.7,32
"Kaiserliebchen (1931)","1h 22min",NA,NA
"Laveata tietä (1931)","1h 31min",6.2,41
"Brown Sugar (1931)","1h 10min",NA,NA
"Romany Love (1931)","58min",NA,NA
"Le chanteur de Séville (1931)","1h 45min",NA,NA
"Casanova wider Willen (1931)","1h 16min",5.7,23
"Mordprozeß Mary Dugan (1931)","1h 48min",5.3,7
"Grief Street (1931)","1h 4min",5.5,95
"The House of Unrest (1931)","58min",NA,NA
"Inquest (1931)","1h 35min",NA,NA
"The Lyons Mail (1931)","1h 16min",5.3,9
"The Old Man (1931)","1h 17min",NA,NA
"Kismet (1931)","1h 22min",3.9,11
"Le procès de Mary Dugan (1931)","1h 40min",NA,NA
"Dans une île perdue (1931)","1h 13min",NA,NA
"Tropennächte (1931)","1h 5min",NA,NA
"The Mad Parade (1931)","1h 3min",7.1,44
"Anush (1931)","1h 9min",NA,NA
"Creeping Shadows (1931)","1h 19min",NA,NA
"The Flying Fool (1931)","1h 16min",4.6,5
"The Great Gay Road (1931)","1h 28min",NA,NA
"The Happy Ending (1931)","1h 12min",NA,NA
"Luigi La Volpe (1931)","1h 14min",NA,NA
"Monsters of the Deep (1931)","1h",NA,NA
"La mujer X (1931)","1h 18min",NA,NA
"Night Life in Reno (1931)","1h 12min",5,80
"The Rosary (1931)","1h 10min",NA,NA
"Stamboul (1931)","1h 15min",NA,NA
"Un soir de rafle (1931)","1h 49min",6.4,36
"L'aiglon (1931)","1h 49min",NA,NA
"Buster se marie (1931)","1h 20min",5.5,22
"Le chanteur inconnu (1931)","1h 35min",5.9,27
"Aparadhi (1931)","2h",5.6,11
"Down River (1931)","1h 13min",6,8
"Gloria (1931)","1h 25min",6.8,13
"Grock (1931)","1h 31min",6.1,8
"The Man They Couldn't Arrest (1931)","1h 12min",NA,NA
"...und das ist die Hauptsache!? (1931)","1h 28min",6.1,9
"Pour un soir..! (1931)","1h 17min",5.7,62
"Princesse à vos ordres! (1931)","1h 22min",6.9,14
"Romance à l'inconnue (1931)","1h 23min",NA,NA
"La ronde des heures (1931)","1h 51min",NA,NA
"Mon ami Victor (1931)","1h 49min",NA,NA
"Mon coeur et ses millions (1931)","1h 15min",NA,NA
"Other People's Sins (1931)","1h 3min",NA,NA
"Liebeslied (1931)","1h 22min",NA,NA
"Deadlock (1931)","1h 25min",4.6,5
"The Girl in the Night (1931)","1h 5min",NA,NA
"A Private Scandal (1931)","1h 7min",5.6,20
"Le capitaine Craddock (1931)","1h 27min",6.1,13
"Almost a Divorce (1931)","1h 15min",NA,NA
"L'amour à l'américaine (1931)","1h 36min",4.2,10
"Bill's Legacy (1931)","59min",NA,NA
"The Eternal Feminine (1931)","1h 22min",NA,NA
"Glamour (1931)","1h 13min",NA,NA
"Mischief (1931)","1h 7min",NA,NA
"No Lady (1931)","1h 10min",5.4,49
"The Officers' Mess (1931)","1h 38min",NA,NA
"Splinters in the Navy (1931)","1h 16min",NA,NA
"Muzi v offsidu (1931)","1h 35min",6.8,66
"To neznáte Hadimrsku (1931)","1h 29min",7.1,168
"En bordée (1931)","1h 27min",NA,NA
"Khabarda (1931)","1h 1min",6.7,23
"Ich bleib bei Dir (1931)","1h 26min",NA,NA
"Leichtsinnige Jugend (1931)","1h 29min",NA,NA
"La chance (1931)","1h 15min",NA,NA
"La dernière berceuse (1931)","1h 15min",NA,NA
"Polden (1931)","1h 55min",NA,NA
"L'homme qui assassina (1931)","1h 28min",NA,NA
"La lettre (1931)","1h 5min",NA,NA
"Rango (1931)","1h 6min",5.5,16
"Le réquisitoire (1931)","1h 24min",NA,NA
"Weib im Dschungel (1931)","1h 3min",NA,NA
"Fra Diavolo (1931)","1h 22min",6.1,11
"Atout coeur (1931)","1h 43min",6.2,5
"Le roi du cirage (1931)","1h 43min",5.3,9
"Autour d'une enquête (1931)","1h 33min",4.5,12
"Flagrant délit (1931)","1h 38min",NA,NA
"Alvorada da Glória (1931)","1h",NA,NA
"Su última noche (1931)","1h 15min",NA,NA
"Resurrección (1931)","1h 25min",NA,NA
"À mi-chemin du ciel (1931)","1h 37min",NA,NA
"Rive gauche (1931)","1h 35min",NA,NA
"Coquecigrole (1931)","1h 38min",NA,NA
"Ma tante d'Honfleur (1931)","1h 25min",NA,NA
"Magie moderne (1931)","1h 25min",NA,NA
"Mulher (1931)","1h 10min",7.2,27
"La prison en folie (1931)","1h 20min",NA,NA
"Son altesse l'amour (1931)","1h 31min",NA,NA
"Y'en a pas deux comme Angélique (1931)","1h 11min",NA,NA
"Gagne ta vie (1931)","1h 35min",NA,NA
"Lian ai yu yi wu (1931)","2h 32min",7.2,44
"Marions-nous (1931)","1h 34min",NA,NA
"Monsieur le maréchal (1931)","1h 20min",NA,NA
"Tao hua qi xue ji (1931)","1h 40min",6.9,145
"Yi jian mei (1931)","1h 40min",6.1,52
"Laurette ou Le cachet rouge (1931)","1h 7min",NA,NA
"Le roi du camembert (1931)","1h 6min",NA,NA
"De sensatie der toekomst (1931)","1h 5min",NA,NA
"Un homme en habit (1931)","1h 28min",NA,NA
"Le costaud des PTT (1931)","1h 20min",NA,NA
"Hardi les gars (1931)","1h 33min",NA,NA
"Je serai seule après minuit (1931)","1h 42min",5.7,23
"Pas sur la bouche (1931)","1h 32min",NA,NA
"La bande à Bouboule (1931)","1h 35min",5,7
"Le monsieur de minuit (1931)","1h 35min",NA,NA
"Le rêve (1931)","1h 13min",5.7,11
"Sud dolzhen prodolzhatsya (1931)","1h 3min",6.5,12
"Peludópolis (1931)","1h 20min",6.1,15
"Blanc comme neige (1931)","1h 31min",NA,NA
"La folle aventure (1931)","1h 43min",NA,NA
"La maison jaune de Rio (1931)","1h 30min",5.1,11
"Meine Cousine aus Warschau (1931)","1h 20min",5.9,7
"Le rebelle (1931)","1h 25min",NA,NA
"Après l'amour (1931)","1h 13min",5.8,9
"Partir (1931)","1h 40min",3.9,8
"Siege of the South (1931)","1h 26min",NA,NA
"77 rue Chalgrin (1931)","1h 35min",NA,NA
"Ronny (1931)","1h 27min",NA,NA
"Kopfüber ins Glück (1931)","1h 26min",NA,NA
"Salto Mortale (1931)","1h 29min",NA,NA
"Die Pranke (1931)","1h 20min",4,5
"La donna di una notte (1931)","1h 32min",NA,NA
"Königin einer Nacht (1931)","1h 24min",NA,NA
"Jede Frau hat etwas (1931)","1h 25min",NA,NA
"El príncipe gondolero (1931)","1h 19min",NA,NA
"Sonntag des Lebens (1931)","1h 19min",NA,NA
"La vacanza del diavolo (1931)","1h 11min",NA,NA
"Il segreto del dottore (1931)","1h 7min",NA,NA
"The Man at Six (1931)","1h 10min",NA,NA
"Circulez! (1931)","1h 42min",NA,NA
"Los presidiarios (1931)","1h 2min",6.8,56
"La femme de mes rêves (1931)","1h 17min",NA,NA
"Más fuerte que el deber (1931)","1h 20min",NA,NA
"Schatten der Manege (1931)","1h 19min",NA,NA
"Travailleurs! Ouvrez les yeux! (1931)","1h",NA,NA
"O magos tis Athinas (1931)","58min",4.6,60
"Stella Violanti (1931)","1h 45min",7.2,5
"Shirin Farhad (1931)","2h",NA,NA
"Draupadi (1931)","2h 4min",5.3,6
"Le congrès s'amuse (1931)","1h 42min",6.2,29
"Passeport 13.444 (1931)","1h 32min",NA,NA
"Serments (1931)","1h 42min",NA,NA
"Der Ball (1931)","1h 33min",NA,NA
"Calais-Douvres (1931)","1h 27min",5,11
"Les monts en flammes (1931)","1h 42min",NA,NA
"Chelovek iz tyurmy (1931)","1h 11min",NA,NA
"Le carillon de la liberté (1931)","1h 6min",1.8,5
"Schön ist die Manöverzeit (1931)","1h 25min",NA,NA
"Wochenend im Paradies (1931)","1h 24min",NA,NA
"Damkvreli (1931)","1h",NA,NA
"Tanya prontze (1931)","1h 5min",5.2,14
"Die Abenteurerin von Tunis (1931)","1h 45min",6.1,11
"Die Frau - Die Nachtigall (1931)","1h 29min",NA,NA
"Ich geh' aus und Du bleibst da (1931)","1h 26min",4.6,5
"Purpur und Waschblau (1931)","1h 26min",NA,NA
"Tänzerinnen für Süd-Amerika gesucht (1931)","1h 23min",NA,NA
"Täter gesucht (1931)","1h 25min",NA,NA
"Ze soboty na nedeli (1931)","1h 9min",7,141
"Der Bergführer von Zakopane (1931)","1h 20min",NA,NA
"Die Fremde (1931)","1h 9min",NA,NA
"Student sein wenn die Veilchen blühen (1931)","1h 5min",NA,NA
"Gakra (1931)","1h 10min",NA,NA
"Mamobili (1931)","1h 10min",NA,NA
"The Secret Menace (1931)","59min",6.3,12
"Er und seine Schwester (1931)","1h 21min",NA,NA
"Die Bräutigamswitwe (1931)","1h 40min",6.2,5
"Bezkrustni grobove (1931)","1h 19min",NA,NA
"Trapped (1931)","1h 3min",4.3,7
"Santa Lucia Luntana (1931)","1h",NA,NA
"I pagliacci (1931)","1h 10min",NA,NA
"Karel Havlícek Borovský (1931)","1h 35min",NA,NA
"Gow (1931)","1h 1min",6.2,21
"Im Auto durch zwei Welten (1931)","1h 3min",7.6,5
"Les frères Karamazoff (1931)","1h 25min",5.6,7
"V kraljestvu Zlatoroga (1931)","1h 16min",6.1,15
"The Last Kiss (1931)","1h 30min",7.4,16
"Hollywood ciudad de ensueño (1931)","1h 12min",NA,NA
"Abismos (1931)","1h 20min",NA,NA
"Alma de America (1931)","1h 25min",NA,NA
"Terrible pesadilla (1931)","1h 10min",NA,NA
"Nanatsu no umi: Zenpen - Shojo-hen (1931)","1h 14min",6.5,29
"Janbarujan: Zenpen (1931)","3h",NA,NA
"See America First (1931)","1h 18min",NA,NA
"Les vagabonds magnifiques (1931)","1h 24min",NA,NA
"Ma cousine de Varsovie (1931)","1h 35min",5.3,23
"Ginga (1931)","3h 8min",NA,NA
"Amours viennoises (1931)","1h 12min",NA,NA
"Douaumont - Die Hölle von Verdun (1931)","1h 24min",6.1,9
"L'étrangère (1931)","1h 28min",NA,NA
"L'inconstante. Je sors et tu restes là (1931)","1h 35min",NA,NA
"Antonio di Padova Il santo dei miracoli (1931)","1h 30min",4.9,10
"The Parisian (1931)","1h 20min",NA,NA
"Tôjin Okichi (1931)","1h 20min",NA,NA
"Koina no Ginpei: Yuki no wataridori (1931)","59min",6.3,19
"Così è la vita (1931)","1h 15min",NA,NA
"Jenny Lind (1931)","1h 32min",7.4,5
"Une histoire entre mille (1931)","1h",NA,NA
"Wunder der Tierwelt im Wasser (1931)","1h 29min",NA,NA
"Kinteki Rikitarô (1931)","2h 28min",NA,NA
"Menschen im Busch (1931)","1h 4min",NA,NA
"The Blonde Captive (1931)","59min",4.5,52
"The Code of Honour (1931)","1h 2min",NA,NA
"Explorers of the World (1931)","2h",NA,NA
"Pervaya komsomolskaya (1931)","1h 4min",NA,NA
"Instinkt und Verstand (1931)","1h 39min",NA,NA
"Das Kind und die Welt (1931)","1h 3min",NA,NA
"Heilende Hände (1931)","1h 20min",NA,NA
"Nikutai no bôfû (1931)","1h 32min",NA,NA
"Nomadie (1931)","1h 40min",NA,NA
"Dve materi (1931)","1h 14min",NA,NA
"Ponyataya oshibka (1931)","1h 2min",NA,NA
"Ubangi (1931)","59min",NA,NA
"Nu-Ma-Pu - Cannibalism (1931)","1h 15min",1.6,10
"Shturmovye nochi (1931)","59min",NA,NA
"Corianton (1931)","1h 30min",NA,NA
"L'affaire de la clinique Ossola (1931)","58min",NA,NA
"Kono haha ni tsumi ariya (1931)","1h 45min",NA,NA
"Gakidaishô (1931)","1h 9min",NA,NA
"Yu guo tian qing (1931)","2h",NA,NA
"Waar een Wil Is Is een Weg! (1931)","1h 36min",NA,NA
"Mabuta no haha (1931)","1h 26min",NA,NA
"A Crofter's Life in Shetland (1931)","1h 4min",NA,NA
"Nebyvalyy pokhod (1931)","1h 11min",7.5,8
