"Name","RunTime","Rating","Votes"
"Kohlhiesels Töchter (1920)","1h 4min",6.6,276
"The Last of the Mohicans (1920)","1h 13min",6.7,1142
"The Law of the Yukon (1920)","1h",NA,NA
"The Leopard Woman (1920)","1h 8min",5.9,32
"The Love Expert (1920)","1h",5,145
"The Love Flower (1920)","1h 35min",5.8,117
"Love Madness (1920)","1h 30min",NA,NA
"The Luck of the Irish (1920)","1h 10min",2.6,11
"Madame X (1920)","1h 10min",NA,NA
"Manolescus Memoiren (1920)","1h 10min",NA,NA
"The Mark of Zorro (1920)","1h 19min",7.1,2248
"Das Martyrium (1920)","1h 22min",NA,NA
"Mary Latimer Nun (1920)","1h",NA,NA
"Mid-Channel (1920)","1h 9min",5.8,24
"Midsummer Madness (1920)","1h",6.5,6
"Milestones (1920)","1h",NA,NA
"Miss Hobbs (1920)","1h",NA,NA
"The Mollycoddle (1920)","1h 26min",6.5,137
"The Moon Riders (1920)","6h",NA,NA
"Mothers of Men (1920)","1h",NA,NA
"The Mystery Mind (1920)","5h",NA,NA
"Mästerman (1920)","1h 56min",7.2,68
"Nance (1920)","1h",NA,NA
"Nomads of the North (1920)","1h 49min",5.7,195
"Nurse Marjorie (1920)","1h 28min",6.8,57
"Der Ochsenkrieg (1920)","1h 26min",6.1,56
"Old Lady 31 (1920)","1h",NA,NA
"Once to Every Woman (1920)","1h",NA,NA
"One Hour Before Dawn (1920)","1h",NA,NA
"The Orphan (1920)","1h",NA,NA
"Over the Hill to the Poorhouse (1920)","1h 50min",3.9,7
"Overland Red (1920)","1h",NA,NA
"The Palace of Darkened Windows (1920)","1h",NA,NA
"Partners of the Night (1920)","1h",NA,NA
"Passers-By (1920)","1h",NA,NA
"Peaceful Valley (1920)","1h",NA,NA
"The Penalty (1920)","1h 30min",7.4,2083
"The Phantom Melody (1920)","1h",NA,NA
"The Pleasure Seekers (1920)","1h",NA,NA
"The Point of View (1920)","1h",NA,NA
"Polly with a Past (1920)","1h",3.7,6
"Pollyanna (1920)","58min",6.5,375
"The Prince Chap (1920)","1h",NA,NA
"Prinz und Bettelknabe (1920)","1h 15min",6,9
"Prästänkan (1920)","1h 34min",7.1,1085
"Der Reigen - Ein Werdegang (1920)","1h 5min",6,29
"The Restless Sex (1920)","1h 25min",6.1,150
"The Revenge of Tarzan (1920)","1h 30min",5,34
"The Riddle: Woman (1920)","1h",NA,NA
"Riders of the Dawn (1920)","1h",NA,NA
"The Right of Way (1920)","1h 10min",NA,NA
"The Right to Love (1920)","1h 10min",NA,NA
"The River's End (1920)","1h",NA,NA
"Rogues and Romance (1920)","1h 4min",4.4,5
"Romance (1920)","1h 10min",NA,NA
"Rouge and Riches (1920)","1h",NA,NA
"The Round-Up (1920)","1h 10min",5.7,126
"The Saphead (1920)","1h 17min",6.1,1459
"Satanas (1920)","1h",7,50
"Scratch My Back (1920)","1h",NA,NA
"The Scuttlers (1920)","1h",NA,NA
"The Sea Wolf (1920)","1h 10min",NA,NA
"Sex (1920)","1h 27min",6,274
"She Loves and Lies (1920)","1h 12min",NA,NA
"Shipwrecked Among Cannibals (1920)","1h",6.8,6
"Shore Acres (1920)","1h",4.6,5
"Something to Think About (1920)","1h 18min",5.2,580
"The Son of Tarzan (1920)","4h 8min",5.8,79
"The Soul of Youth (1920)","1h 20min",7,101
"Die Spinnen 2. Teil - Das Brillantenschiff (1920)","1h 44min",6.4,795
"A Splendid Hazard (1920)","1h",NA,NA
"Stronger Than Death (1920)","1h 10min",5.9,10
"Suds (1920)","1h 15min",6.3,217
"Sumurun (1920)","1h 55min",6.1,648
"The Testing Block (1920)","1h",6,15
"Thora van Deken (1920)","1h 32min",6.1,11
"Thoughtless Women (1920)","1h",NA,NA
"To Please One Woman (1920)","1h 10min",NA,NA
"The Toll Gate (1920)","1h 13min",6.4,199
"Treasure Island (1920)","1h 16min",6.8,25
"Trumpet Island (1920)","1h 10min",4.8,8
"Twin Beds (1920)","1h",NA,NA
"Two Weeks (1920)","1h",NA,NA
"Uncharted Channels (1920)","1h",NA,NA
"Under Crimson Skies (1920)","1h",4.2,11
"The Veiled Mystery (1920)","5h",NA,NA
"The Virgin of Stamboul (1920)","1h 10min",5.8,37
"Von morgens bis mitternachts (1920)","1h 5min",6.9,452
"Das wandernde Bild (1920)","1h 7min",6.1,377
"Way Down East (1920)","2h 25min",7.4,5102
"Weltbrand (1920)","1h 17min",6.5,11
"While New York Sleeps (1920)","1h 20min",6.5,17
"Whispering Devils (1920)","1h",4.7,7
"Why Change Your Wife? (1920)","1h 30min",6.7,1343
"The Willow Tree (1920)","1h",NA,NA
"Within Our Gates (1920)","1h 19min",6.3,2681
"The Woman Gives (1920)","1h 12min",NA,NA
"The Woman and the Puppet (1920)","1h 10min",NA,NA
"A Woman in Grey (1920)","3h 55min",6.7,39
"The Woman in the Suitcase (1920)","1h",6.3,21
"The Wonder Man (1920)","1h 10min",6.4,11
"The World and His Wife (1920)","1h",NA,NA
"Wuthering Heights (1920)","1h 30min",6.9,16
"The Yellow Typhoon (1920)","1h",NA,NA
"Yes or No (1920)","1h 12min",5.6,7
"As God Made Her (1920)","1h 59min",2.8,5
"Alf's Button (1920)","1h 18min",6.1,10
"Der Falschspieler (1920)","1h 35min",NA,NA
"Godless Men (1920)","1h 10min",5.5,18
"The Golden Trail (1920)","1h",NA,NA
"Der Graf von Cagliostro (1920)","1h 45min",NA,NA
"His Own Law (1920)","1h 10min",4.8,5
"In the Heart of a Fool (1920)","1h",NA,NA
"Madame Peacock (1920)","1h",6,9
"Nineteen and Phyllis (1920)","1h",NA,NA
"Outside the Law (1920)","1h 15min",6.6,493
"Der Richter von Zalamea (1920)","1h 27min",4.9,10
"A Thousand to One (1920)","1h 10min",NA,NA
"Das Wunder des Schneeschuhs (1920)","1h 5min",7.1,18
"Il Sacco di Roma (1920)","1h 15min",NA,NA
"On with the Dance (1920)","1h 10min",NA,NA
"The Lure of Crooning Water (1920)","1h 45min",7.8,42
"In the Days of Saint Patrick (1920)","1h 20min",3.8,17
"Man and Woman (1920)","1h",NA,NA
"Ollin oppivuodet (1920)","1h 31min",6.1,64
"Civilian Clothes (1920)","1h",NA,NA
"It's a Great Life (1920)","1h",NA,NA
"Manuel Rodríguez (1920)","1h 10min",NA,NA
"The Night Riders (1920)","1h 1min",NA,NA
"Idols of Clay (1920)","1h 10min",NA,NA
"The Sin That Was His (1920)","1h",NA,NA
"Uncle Sam of Freedom Ridge (1920)","1h 10min",NA,NA
"What Women Love (1920)","1h",NA,NA
"Unseen Forces (1920)","1h 5min",6.6,24
"Die Schuld der Lavinia Morland (1920)","2h 9min",NA,NA
"The Fighting Chance (1920)","1h",NA,NA
"Through Stormy Waters (1920)","1h",NA,NA
"The Valley of Doubt (1920)","1h",NA,NA
"The Amateur Wife (1920)","1h",NA,NA
"The Blue Moon (1920)","1h",NA,NA
"Mrs. Erricker's Reputation (1920)","1h 4min",NA,NA
"The Common Sin (1920)","1h",NA,NA
"The Cost (1920)","1h",NA,NA
"The Daughter of Dawn (1920)","1h 20min",5.7,376
"Beyond the Great Wall (1920)","1h",NA,NA
"The Discarded Woman (1920)","1h",NA,NA
"L'angoissante aventure (1920)","1h",6.8,54
"The Fatal Hour (1920)","1h",NA,NA
"The Galloping Devil (1920)","1h",NA,NA
"Help Yourself (1920)","1h 10min",NA,NA
"The House of Toys (1920)","1h",NA,NA
"A Light Woman (1920)","1h",NA,NA
"The Little Shepherd of Kingdom Come (1920)","1h",NA,NA
"Love (1920)","1h 10min",NA,NA
"Love Honor and Obey (1920)","1h",NA,NA
"Sherry (1920)","1h 10min",7,5
"Someone in the House (1920)","1h",NA,NA
"Stolen Moments (1920)","1h",5.3,180
"The Unfortunate Sex (1920)","1h",NA,NA
"Why Pick on Me? (1920)","1h",NA,NA
"Why Women Sin (1920)","1h",NA,NA
"Wolves of the Street (1920)","1h",NA,NA
"The Woman Above Reproach (1920)","1h",NA,NA
"Le carnaval des vérités (1920)","1h 29min",6.3,6
"Wunder der Schöpfung (1920)","1h 10min",7.1,125
"La Sacra Bibbia (1920)","1h 2min",3.9,8
"Die Würghand (1920)","1h 7min",6.8,25
"Hypnose (1920)","1h 36min",6.2,8
"Das Fest der schwarzen Tulpe (1920)","1h 22min",5.7,10
"The Man from Snowy River (1920)","1h 1min",3.6,18
"Voorbeschikten (1920)","1h 23min",NA,NA
"Gentlemen-Gauner (1920)","1h 11min",NA,NA
"Kaliber fünf Komma zwei (1920)","1h 8min",NA,NA
"Der Henker von Sankt Marien (1920)","1h 48min",NA,NA
"George Bully (1920)","1h 11min",NA,NA
"Alkohol (1920)","1h",NA,NA
"Der Hirt von Maria Schnee (1920)","2h",NA,NA
"Le trésor de Kériolet (1920)","3h 30min",5.8,9
"Une histoire de brigands (1920)","1h 5min",5.8,9
"Das schwarze Boot (1920)","58min",NA,NA
"Bull Arizona - The Legacy of the Prairie (Das Vermachtnis der Prarie) (1920)","1h 33min",NA,NA
"Der Vampyr (1920)","1h",6,6
"Abenteurerblut (1920)","1h",NA,NA
"Heroes All (1920)","1h 13min",5.3,6
"Das Schweigen am Starnbergersee (1920)","1h 22min",4,12
"Das vierte Gebot (1920)","1h 34min",NA,NA
"Har jeg Ret til at tage mit eget Liv? (1920)","1h 40min",4.7,7
"Isban: Or the Mystery of the Great Zimbabwe (1920)","1h 5min",5.4,8
"Die graue Elster (1920)","1h 13min",NA,NA
"The Romance of the Far Fur Country (1920)","2h",NA,NA
"Der Lawinen-Löwe (1920)","1h 2min",NA,NA
"Fellah (1920)","1h 3min",NA,NA
