"Name","RunTime","Rating","Votes"
"Lest We Forget (1918)","1h 10min",7.4,8
"The Life Mask (1918)","1h",NA,NA
"The Light Within (1918)","1h",NA,NA
"The Light of Western Stars (1918)","1h 10min",NA,NA
"The Lion's Claws (1918)","6h",5.1,9
"Little Miss Hoover (1918)","1h 7min",6.6,9
"Little Women (1918)","1h",6.4,32
"M'Liss (1918)","1h 13min",6.4,123
"The Man Who Won (1918)","1h",NA,NA
"The Married Virgin (1918)","1h 11min",5.2,618
"Mickey (1918)","1h 33min",5.9,1067
"The Million Dollar Dollies (1918)","1h 5min",6.4,7
"A Model's Confession (1918)","1h",NA,NA
"Modern Love (1918)","1h",NA,NA
"Moral Suicide (1918)","1h 10min",NA,NA
"The Mortgaged Wife (1918)","1h",NA,NA
"Mästerkatten i stövlar (1918)","1h 49min",4.7,10
"Nattliga toner (1918)","1h 1min",6.3,31
"The Naulahka (1918)","1h",6.1,7
"Nelson (1918)","1h 10min",6.8,9
"Old Wives for New (1918)","1h",6.4,180
"On the Jump (1918)","1h",NA,NA
"Op hoop van zegen (1918)","1h",NA,NA
"A Pair of Silk Stockings (1918)","1h",4.4,487
"Pals First (1918)","1h",NA,NA
"The Passing of the Third Floor Back (1918)","1h 6min",6.6,16
"Het proces Begeer (1918)","58min",NA,NA
"The Rainbow Trail (1918)","1h",NA,NA
"Revelation (1918)","1h 10min",NA,NA
"Revenge (1918)","1h 10min",7.2,21
"The Road to France (1918)","1h",NA,NA
"The Romance of Tarzan (1918)","1h 10min",6.6,27
"A Romance of the Air (1918)","1h 10min",6,6
"Rose o' Paradise (1918)","1h",NA,NA
"Rough and Ready (1918)","1h",NA,NA
"Life's Greatest Problem (1918)","1h",NA,NA
"Salome (1918)","1h 20min",6.3,24
"The Service Star (1918)","1h",NA,NA
"Shackled (1918)","1h",NA,NA
"Shifting Sands (1918)","1h",5.1,703
"Social Hypocrites (1918)","1h",NA,NA
"Society for Sale (1918)","1h",7.1,9
"A Soul for Sale (1918)","1h",NA,NA
"The Splendid Sinner (1918)","1h",NA,NA
"Sporting Life (1918)","1h 10min",NA,NA
"The Squaw Man (1918)","1h",5.7,23
"Stella Maris (1918)","1h 24min",6.7,1376
"Stolen Orders (1918)","1h 20min",NA,NA
"Suspicion (1918)","1h",NA,NA
"Das Tagebuch einer Verlorenen (1918)","1h",6.8,13
"The Talk of the Town (1918)","1h",NA,NA
"Tarzan of the Apes (1918)","1h 13min",5.7,718
"Thomas Graals bästa barn (1918)","1h 35min",6.4,84
"Three Mounted Men (1918)","1h",4.4,27
"Tih Minh (1918)","6h 58min",7,322
"Till I Come Back to You (1918)","1h",5.8,8
"Tinker Tailor Soldier Sailor (1918)","1h 10min",NA,NA
"To Hell with the Kaiser! (1918)","1h 10min",NA,NA
"Too Fat to Fight (1918)","1h",NA,NA
"Toys of Fate (1918)","1h 10min",NA,NA
"True Blue (1918)","1h",NA,NA
"The Turn of a Card (1918)","1h 10min",NA,NA
"The Unbeliever (1918)","1h 20min",5.9,110
"The Unchastened Woman (1918)","1h 10min",NA,NA
"Under Four Flags (1918)","1h 10min",NA,NA
"The Vanity Pool (1918)","1h",NA,NA
"Vendémiaire (1918)","2h 28min",6.8,40
"Vengeance (1918)","1h",NA,NA
"Virtuous Wives (1918)","1h",5.1,11
"Vor tids helte (1918)","1h 20min",NA,NA
"We Can't Have Everything (1918)","1h",NA,NA
"When Men Betray (1918)","1h",5.8,5
"The Whispering Chorus (1918)","1h 26min",6.8,269
"Why I Would Not Marry (1918)","1h",NA,NA
"The Wildcat of Paris (1918)","1h",NA,NA
"Wolves of Kultur (1918)","5h 30min",6,25
"Woman (1918)","1h 10min",5.5,10
"The Woman Suffers (1918)","1h 17min",5.5,20
"A Woman's Experience (1918)","1h",NA,NA
"The Yellow Dog (1918)","1h",NA,NA
"Godovshchina revolyutsii (1918)","1h 59min",7,80
"Hobbs in a Hurry (1918)","1h",NA,NA
"Das Eskimobaby (1918)","1h 5min",6.2,42
"Der Volontär (1918)","1h 5min",NA,NA
"A bánya titka (1918)","1h 37min",5.4,46
"Ruggles of Red Gap (1918)","1h 10min",NA,NA
"Die Bettelgräfin (1918)","1h 14min",NA,NA
"Sein bester Freund (1918)","1h 2min",NA,NA
"The Life Story of David Lloyd George (1918)","2h 32min",6.6,74
"Carnevalesca (1918)","1h 10min",6.5,36
"Fabiola (1918)","1h 50min",5.6,37
"Wanted for Murder (1918)","1h",NA,NA
"Knocknagow (1918)","1h 30min",4.5,14
"An Alien Enemy (1918)","1h 10min",NA,NA
"Berlin Via America (1918)","1h",NA,NA
"By Right of Purchase (1918)","1h 12min",NA,NA
"Crashing Through to Berlin (1918)","1h 10min",NA,NA
"A Desert Wooing (1918)","58min",NA,NA
"What Becomes of the Children? (1918)","1h",NA,NA
"Men Who Have Made Love to Me (1918)","1h 10min",NA,NA
"A Pair of Sixes (1918)","1h",NA,NA
"The Safety Curtain (1918)","1h",7.4,20
"Wild Honey (1918)","1h",NA,NA
"L'ira (1918)","1h 14min",NA,NA
"I topi grigi (1918)","5h 20min",5.8,21
"Die Jüdin (1918)","1h 16min",NA,NA
"For the Freedom of the East (1918)","1h 10min",NA,NA
"Alma chilena (1918)","1h",NA,NA
"Hands Up (1918)","5h",5,20
"Das andere Ich (1918)","1h 6min",2,6
"Beautiful Japan (1918)","2h 13min",5.9,64
"Beguny (1918)","1h 5min",NA,NA
"The Foundations of Freedom (1918)","1h 22min",NA,NA
"Willy Reilly and His Colleen Bawn (1918)","1h 30min",4.5,29
"Amor de Perdição (1918)","2h",NA,NA
"Oorlog en vrede - 1914 (1918)","1h 40min",NA,NA
"Toen 't licht verdween (1918)","1h 30min",NA,NA
"Folkets ven (1918)","1h 23min",4.7,9
"Pique Dame (1918)","1h 14min",NA,NA
"Mania. Die Geschichte einer Zigarettenarbeiterin (1918)","1h 25min",6.2,36
"Die Ratte (1918)","1h 12min",NA,NA
"Die Sühne (1918)","1h 7min",NA,NA
"Der Stellvertreter (1918)","1h 4min",NA,NA
"I nostri buoni villici (1918)","1h 15min",NA,NA
"Die Geisterjagd (1918)","1h 8min",NA,NA
"Molchi grust... molchi (1918)","1h 21min",6.3,109
"Das Kind meines Nächsten (1918)","58min",NA,NA
"Ein rätselhafter Blick (1918)","1h 6min",NA,NA
"La moglie di Claudio (1918)","1h 10min",5.4,12
"Der Kampf mit dem Drachen (1918)","1h 30min",NA,NA
"Die Frauen des Josias Graffenreuth (1918)","1h 22min",NA,NA
"Brockhaus Band dreizehn (1918)","1h 12min",NA,NA
"Der Cowboy (1918)","1h 17min",NA,NA
"Das Fluidum (1918)","1h 20min",NA,NA
"The Rose of Rhodesia (1918)","1h 21min",7.1,24
"America Goes Over (1918)","1h 13min",5.5,14
"Der Eisenbahnmarder (1918)","1h 1min",NA,NA
"Der Stier von Saldanha (1918)","1h 7min",NA,NA
"Der Teufelswalzer (1918)","1h 17min",NA,NA
"Küzdelem a Létért (1918)","1h 12min",NA,NA
"Lykketyven (1918)","1h 10min",NA,NA
"Suchomlinow (1918)","1h 20min",NA,NA
"Sanz y el secreto de su arte (1918)","1h 5min",6.9,8
