"Name","RunTime","Rating","Votes"
"Het geheim van Delft (1917)","1h 10min",6.6,45
"Gift o' Gab (1917)","1h 5min",NA,NA
"A Girl's Folly (1917)","1h 5min",6,138
"God's Man (1917)","1h 30min",NA,NA
"The Hand That Rocks the Cradle (1917)","1h",6.9,17
"Hate (1917)","1h 10min",NA,NA
"The Heart of a Lion (1917)","1h 10min",NA,NA
"Hilde Warren und der Tod (1917)","1h 20min",5.8,92
"Die Hochzeit im Excentricclub (1917)","1h 10min",NA,NA
"The Honor System (1917)","1h 40min",NA,NA
"Jack and the Beanstalk (1917)","1h 40min",5.1,16
"The Judgement House (1917)","1h",NA,NA
"Korol Parizha (1917)","1h 3min",6.2,55
"The Little American (1917)","1h 20min",6,617
"A Little Princess (1917)","1h 2min",5.8,641
"Madame Du Barry (1917)","1h 45min",6.1,8
"Malombra (1917)","1h 15min",6.3,93
"The Man Without a Country (1917)","1h",6.4,45
"A Man's Man (1917)","1h 10min",6,7
"Married in Name Only (1917)","1h",NA,NA
"Mater dolorosa (1917)","1h 20min",6.4,110
"Mefisto (1917)","7h 40min",NA,NA
"Men of the Desert (1917)","1h 5min",NA,NA
"The Message of the Mouse (1917)","1h",NA,NA
"Les Misérables (1917)","1h 40min",6.2,16
"A Modern Musketeer (1917)","1h 8min",6.7,265
"A Mormon Maid (1917)","1h 8min",6.1,77
"The Moth (1917)","1h 12min",NA,NA
"Mothers of Men (1917)","1h",5.9,74
"Mrs. Balfame (1917)","1h",NA,NA
"The Mystery Ship (1917)","6h",6,8
"The Mystery of the Double Cross (1917)","5h 50min",6.4,22
"The Narrow Trail (1917)","1h 8min",7.1,56
"The Natural Law (1917)","1h 10min",NA,NA
"Nearly Married (1917)","1h",NA,NA
"La nouvelle mission de Judex (1917)","6h 14min",6.6,22
"Az obsitos (1917)","1h 5min",6.3,28
"On Trial (1917)","1h 10min",NA,NA
"One Hour (1917)","1h",1.2,9
"One Law for Both (1917)","1h 20min",NA,NA
"Open Places (1917)","1h 5min",NA,NA
"Panthea (1917)","1h 18min",NA,NA
"Patria (1917)","5h 10min",6.3,21
"Pax æterna (1917)","1h 22min",5.9,10
"Pay Me! (1917)","1h 14min",NA,NA
"Polly of the Circus (1917)","1h 20min",7.5,40
"The Poor Little Rich Girl (1917)","1h 5min",6.7,1311
"Poppy (1917)","1h 32min",NA,NA
"The Price She Paid (1917)","1h 10min",NA,NA
"The Price of a Good Time (1917)","1h 10min",NA,NA
"The Pride of the Clan (1917)","1h 24min",6.5,84
"Princess Virtue (1917)","1h",NA,NA
"Raffles the Amateur Cracksman (1917)","1h 10min",6.4,139
"The Rainbow (1917)","1h",NA,NA
"Rasputin the Black Monk (1917)","1h 10min",7,5
"Reaching for the Moon (1917)","1h 9min",6.4,79
"Rebecca of Sunnybrook Farm (1917)","1h 18min",6.1,782
"Revelj (1917)","1h 13min",5.6,7
"A Romance of the Redwoods (1917)","1h 31min",5.8,760
"Satana likuyushchiy (1917)","1h 27min",6.9,155
"The Secret Game (1917)","1h 7min",6.2,98
"The Secret of the Storm Country (1917)","1h 12min",NA,NA
"Seven Keys to Baldpate (1917)","1h 5min",6.3,88
"The Silent Man (1917)","1h 1min",6.6,67
"Sirens of the Sea (1917)","1h",5.6,8
"La soñadora (1917)","1h 40min",NA,NA
"A Tale of Two Cities (1917)","1h 10min",6,111
"Tepeyac (1917)","1h 30min",5.5,42
"Terje Vigen (1917)","1h 5min",7.4,1637
"The Tiger Woman (1917)","1h",NA,NA
"La tigresa (1917)","1h 20min",NA,NA
"Tom Sawyer (1917)","59min",6.1,141
"A Trip Through China (1917)","1h 48min",6.6,19
"Tösen från Stormyrtorpet (1917)","1h 27min",6.7,151
"Until They Get Me (1917)","58min",6.5,57
"The Vicar of Wakefield (1917)","1h 30min",6,26
"En vinternat (1917)","1h 19min",NA,NA
"The Warfare of the Flesh (1917)","1h 10min",NA,NA
"The Whip (1917)","1h 20min",5.8,33
"The White Raven (1917)","1h",NA,NA
"Wild and Woolly (1917)","1h 12min",6.4,569
"Within the Law (1917)","1h 30min",NA,NA
"The Woman God Forgot (1917)","1h",6.4,68
"Womanhood the Glory of the Nation (1917)","1h 10min",6.1,7
"Young Mother Hubbard (1917)","1h 13min",6.2,10
"El último malón (1917)","1h 37min",6.6,83
"The Gulf Between (1917)","1h 10min",6.7,14
"Sunshine Alley (1917)","1h",NA,NA
"Treasure Island (1917)","1h",6.7,15
"Zwei blaue Jungen (1917)","1h 15min",6.1,8
"The Cobweb (1917)","1h",NA,NA
"Klovnen (1917)","1h 8min",6,55
"Maharadjahens yndlingshustru I (1917)","1h 12min",4.7,6
"Homunculus 6. Teil - Das Ende des Homunculus (1917)","59min",6.4,12
"Die Silhouette des Teufels (1917)","1h 13min",NA,NA
"Le coupable (1917)","1h 21min",6.2,30
"Die Kaukasierin (1917)","1h 17min",NA,NA
"Das Klima von Vancourt (1917)","1h 12min",NA,NA
"Krähen fliegen um den Turm (1917)","1h 43min",NA,NA
"Der Onyxknopf (1917)","1h 42min",NA,NA
"The Great White Trail (1917)","1h 20min",5.9,13
"The Frozen Warning (1917)","1h",NA,NA
"The Law of Compensation (1917)","1h 12min",NA,NA
"La comtesse de Somerive (1917)","1h 30min",6.3,12
"Dioguinho (1917)","1h 12min",6.1,7
"Outcast (1917)","1h",6.9,8
"Two-Bit Seats (1917)","1h 5min",NA,NA
"The Unfortunate Marriage (1917)","1h 8min",6.9,67
"Il processo Clémenceau (1917)","1h 49min",3.6,23
"The Eye of Envy (1917)","1h 13min",6.2,8
"Redemption (1917)","1h",NA,NA
"I proika tis Annoulas (1917)","1h 3min",NA,NA
"Belye golubi (1917)","1h 17min",NA,NA
"The Amazing Adventure (1917)","1h 3min",6.7,10
"Der Erdstrommotor (1917)","1h 20min",NA,NA
"Dornröschen (1917)","1h 4min",6.2,18
"O Grito do Ipiranga (1917)","2h 25min",NA,NA
"Il Fauno (1917)","1h 13min",6.8,58
"Perils of the Secret Service (1917)","1h 30min",1,8
"Der Todesstern (1917)","1h 14min",NA,NA
"Die Kassette (1917)","1h 12min",NA,NA
"Les mouettes (1917)","58min",NA,NA
"Arshin mal-alan (1917)","7h",7.1,45
"Die Senatorwahl (1917)","1h 11min",NA,NA
"Das treibende Floß (1917)","1h 13min",NA,NA
"Scampolo (1917)","1h",NA,NA
"Der Mann im Havelock (1917)","1h 20min",NA,NA
"The Battle of the Ancre and the Advance of the Tanks (1917)","1h 7min",7.2,20
"O Curandeiro (1917)","1h 35min",NA,NA
"Pjerrot (1917)","1h 14min",NA,NA
"Judex: Prologue + L'ombre mystérieuse (1917)","1h 2min",6.4,38
"Ehre (1917)","1h 14min",NA,NA
"Das Teufelchen (1917)","1h",NA,NA
"Die Harvard-Prämie (1917)","1h 19min",NA,NA
"Rafaela (1917)","1h 20min",NA,NA
