"Name","RunTime","Rating","Votes"
"Cleopatra (1934)","1h 40min",6.8,3450
"Cockeyed Cavaliers (1934)","1h 12min",6.3,266
"College Rhythm (1934)","1h 26min",6.4,73
"Come on Marines! (1934)","1h 10min",5.8,39
"Coming Out Party (1934)","1h 20min",6.2,21
"Corazón bandolero (1934)","2h",6.1,8
"Córka generala Pankratowa (1934)","1h 16min",6.7,35
"The Count of Monte Cristo (1934)","1h 53min",7.5,2523
"The Countess of Monte Cristo (1934)","1h 18min",7.9,17
"The Crime Doctor (1934)","1h 13min",7.3,15
"Crime Without Passion (1934)","1h 10min",7,429
"The Crime of Helen Stanley (1934)","58min",6.3,35
"Crimson Romance (1934)","1h 11min",5.4,134
"La crise est finie (1934)","1h 14min",6.7,87
"The Crosby Case (1934)","1h",6.1,50
"Cross Country Cruise (1934)","1h 12min",6.4,67
"Cross Streets (1934)","1h 5min",6.6,57
"Cruz Diablo (1934)","1h 23min",5.9,35
"Cuesta abajo (1934)","1h 14min",7.3,58
"A Cup of Kindness (1934)","1h 21min",6,26
"The Curtain Falls (1934)","1h 8min",6.4,27
"Die Czardasfürstin (1934)","1h 35min",7.6,18
"La dame aux camélias (1934)","1h 50min",7.3,6
"Dames (1934)","1h 31min",7.1,1896
"Dancing Man (1934)","1h 4min",6.1,17
"Dangerous Corner (1934)","1h 6min",6,274
"Dangerous Ground (1934)","1h 8min",5.8,39
"Danny Boy (1934)","1h 20min",NA,NA
"Dark Hazard (1934)","1h 13min",6.3,412
"David Harum (1934)","1h 23min",6.7,65
"Death Takes a Holiday (1934)","1h 19min",7.1,1704
"Death at Broadcasting House (1934)","1h 15min",6.1,177
"Death on the Diamond (1934)","1h 11min",6.2,292
"The Defense Rests (1934)","1h 10min",6.7,132
"A Demon for Trouble (1934)","58min",5.7,56
"Le dernier milliardaire (1934)","1h 32min",6.1,174
"Desirable (1934)","1h 8min",6.3,160
"The Devil Tiger (1934)","1h",6.9,11
"Dirty Work (1934)","1h 10min",6.1,36
"Doctor's Orders (1934)","1h 8min",5.2,18
"La dolorosa (1934)","1h 25min",6.6,42
"Dood water (1934)","1h 46min",6.4,24
"Smoking Guns (1934)","1h 2min",6.8,25
"Dos monjes (1934)","1h 19min",7,326
"Dos más uno dos (1934)","1h 16min",NA,NA
"Double Door (1934)","1h 15min",6.8,94
"The Double Event (1934)","1h 8min",NA,NA
"Down to Their Last Yacht (1934)","1h 4min",5,177
"Doña Francisquita (1934)","1h 30min",5.2,6
"Dr. Monica (1934)","1h 1min",6.2,314
"The Dragon Murder Case (1934)","1h 7min",6.4,541
"Drums o' Voodoo (1934)","1h 10min",4.5,20
"The Dude Ranger (1934)","1h 5min",6.5,98
"The Beast of Borneo (1934)","1h 3min",3.5,114
"Easy to Love (1934)","1h 1min",6.5,300
"8 Girls in a Boat (1934)","1h 25min",7.1,22
"Einmal eine große Dame sein (1934)","1h 30min",7,8
"Elinor Norton (1934)","1h 11min",5.8,32
"Elmer and Elsie (1934)","1h 5min",NA,NA
"Embarrassing Moments (1934)","1h 1min",NA,NA
"Emmy (1934)","1h 19min",4.8,25
"L'eredità dello zio buonanima (1934)","1h 17min",6.2,19
"Eva går ombord (1934)","1h 23min",3.6,18
"Evelyn Prentice (1934)","1h 19min",6.9,1419
"Evensong (1934)","1h 27min",6.6,62
"Ever Since Eve (1934)","1h 12min",NA,NA
"Evergreen (1934)","1h 34min",6.7,492
"Der ewige Traum (1934)","1h 20min",6.4,36
"Faces (1934)","1h 8min",NA,NA
"Der Fall Brenken (1934)","1h 28min",NA,NA
"Falska Greta (1934)","1h 33min",NA,NA
"El fantasma del convento (1934)","1h 25min",6.8,154
"Fashions of 1934 (1934)","1h 18min",6.8,1373
"Fasters millioner (1934)","1h 30min",5.6,11
"The Feathered Serpent (1934)","1h 12min",NA,NA
"Fifteen Wives (1934)","1h 5min",NA,NA
"The Fighting Ranger (1934)","1h",6.2,17
"The Fighting Rookie (1934)","1h 7min",NA,NA
"The Fighting Trooper (1934)","1h 1min",4.2,33
"Les filles de la concierge (1934)","1h 20min",6.4,32
"Die Finanzen des Großherzogs (1934)","1h 36min",6.9,12
"Finishing School (1934)","1h 13min",6.4,441
"The Fire Raisers (1934)","1h 17min",5.8,154
"The Firebird (1934)","1h 14min",6.2,217
"Flickorna från Gamla sta'n (1934)","1h 36min",5.4,21
"Flirtation Walk (1934)","1h 37min",5.7,642
"Flirting with Danger (1934)","1h 2min",5,27
"Der Flüchtling aus Chicago (1934)","1h 48min",6.8,6
"Fog Over Frisco (1934)","1h 8min",6.7,1432
"Forbidden Territory (1934)","1h 22min",7.1,8
"Forsaking All Others (1934)","1h 23min",6.4,1139
"The Fountain (1934)","1h 23min",6.2,85
"Four Frightened People (1934)","1h 18min",6.2,527
"Frasquita (1934)","1h 24min",6.1,21
"Freedom of the Seas (1934)","1h 14min",5.4,11
"Friends of Mr. Sweeney (1934)","1h 8min",6.1,81
"Las fronteras del amor (1934)","1h 22min",NA,NA
"Frontier Days (1934)","1h 1min",4.6,71
"Frontier Marshal (1934)","1h 6min",7.9,7
"Fräulein Frau (1934)","1h 25min",NA,NA
"Fugitive Lady (1934)","1h 6min",8.4,7
"Fugitive Lovers (1934)","1h 22min",6.6,185
"Fugitive Road (1934)","1h 9min",6.3,42
"Let's Talk It Over (1934)","1h 8min",NA,NA
"Gado Bravo (1934)","1h 55min",6.5,21
"Gambling (1934)","1h 22min",NA,NA
"Gambling Lady (1934)","1h 6min",6.6,861
"Garmon (1934)","1h 6min",6.7,46
"The Gay Bride (1934)","1h 20min",6.5,492
"The Gay Divorcee (1934)","1h 47min",7.5,7104
"Gentlemen Are Born (1934)","1h 15min",6.4,133
"George White's Scandals (1934)","1h 20min",6.4,60
"Gern hab' ich die Frau'n geküßt (1934)","1h 27min",6.8,5
"Get Your Man (1934)","1h 7min",NA,NA
"The Ghost Walks (1934)","1h 9min",5.8,425
"Gift of Gab (1934)","1h 10min",5.3,125
"The Girl from Missouri (1934)","1h 15min",6.6,1047
"The Girl in Possession (1934)","1h 12min",NA,NA
"Girl O' My Dreams (1934)","1h 5min",5.7,88
"A Girl of the Limberlost (1934)","1h 16min",6.6,36
"Give Her a Ring (1934)","1h 19min",7,6
"Glamour (1934)","1h 14min",6.2,34
"Gold (1934)","2h",6.8,189
"Good Dame (1934)","1h 12min",6.1,85
"Grand Canary (1934)","1h 18min",6.8,94
"Grand Prix (1934)","1h 11min",NA,NA
"Le grand jeu (1934)","2h",7.2,345
"The Great Defender (1934)","1h 12min",6.5,18
"Great Expectations (1934)","1h 42min",6.2,174
"The Great Flirtation (1934)","1h 11min",5.5,16
"Green Eyes (1934)","1h 8min",5.2,240
"Grenzfeuer (1934)","1h 27min",NA,NA
"Gridiron Flash (1934)","1h 4min",4.9,87
"Groza (1934)","1h 25min",6.8,60
"Guilty Parents (1934)","1h 15min",5.4,43
"Haha wo kowazuya (1934)","1h 33min",6.5,411
"Half a Sinner (1934)","1h 10min",7.2,12
"Handy Andy (1934)","1h 23min",5.8,51
"Hanneles Himmelfahrt (1934)","1h 4min",NA,NA
"Happiness Ahead (1934)","1h 26min",6.7,266
"Happy Landing (1934)","1h 3min",5.4,21
"Harold Teen (1934)","1h 6min",6.4,99
"Hat Coat and Glove (1934)","1h 5min",5.7,142
"Have a Heart (1934)","1h 20min",6.1,139
"He Was Her Man (1934)","1h 10min",6.3,584
"Heat Lightning (1934)","1h 3min",7.2,592
"Heinz im Mond (1934)","1h 22min",5.9,60
"Hell Bent for Love (1934)","1h 5min",5.4,9
"The Hell Cat (1934)","1h 10min",6.3,6
"Hell in the Heavens (1934)","1h 19min",7,25
"Helsingin kuuluisin liikemies (1934)","1h 24min",5.9,42
"Here Comes the Navy (1934)","1h 27min",6.2,837
"Here Is My Heart (1934)","1h 17min",6.9,100
"La hermana San Sulpicio (1934)","1h 30min",6.4,15
"Herr Kobin geht auf Abenteuer (1934)","1h 27min",NA,NA
"Der Herr Senator. Die fliegende Ahnfrau (1934)","1h 29min",NA,NA
"Der Herr der Welt (1934)","1h 30min",6.3,27
"Hej-rup! (1934)","1h 39min",7.1,181
"Hi Nellie (1934)","1h 15min",6.9,462
"Hide-Out (1934)","1h 21min",7,718
"Hips Hips Hooray! (1934)","1h 8min",6.4,445
"Hired Wife (1934)","1h",NA,NA
"His Greatest Gamble (1934)","1h 11min",6.1,120
"Hohe Schule (1934)","1h 30min",6.5,13
"Hold That Girl (1934)","1h 6min",5.9,34
"Hollywood Party (1934)","1h 8min",6.1,829
"Hon eller ingen (1934)","1h 23min",NA,NA
"Honor of the Range (1934)","1h 1min",6.3,61
"The House of Mystery (1934)","1h 2min",4.9,271
"The House of Rothschild (1934)","1h 28min",6.6,1031
"Housewife (1934)","1h 9min",6.3,869
"How's Chances? (1934)","1h 13min",NA,NA
"The Human Side (1934)","1h 10min",NA,NA
"L'hôtel du libre échange (1934)","1h 35min",6.4,20
"I Believed in You (1934)","1h 9min",NA,NA
"I Give My Love (1934)","1h 10min",7.3,6
"I Hate Women (1934)","1h 10min",6.2,28
"I Like It That Way (1934)","1h 7min",6,35
"I Sell Anything (1934)","1h 10min",6.2,117
"I Spy (1934)","1h 2min",6.3,28
"I'll Fix It (1934)","1h 8min",4.9,12
"I'll Tell the World (1934)","1h 17min",6.1,58
"I've Got Your Number (1934)","1h 9min",6.3,355
"Ich für dich du für mich (1934)","1h 29min",7.1,8
"Ich sehne mich nach dir (1934)","1h 13min",NA,NA
"Ida regénye (1934)","1h 15min",7.4,39
"The Line-Up (1934)","1h 4min",5,24
"Imitation of Life (1934)","1h 51min",7.5,4243
"In Love with Life (1934)","1h 6min",5.5,54
"In Old Santa Fe (1934)","1h 4min",6.1,154
"Die Insel (1934)","1h 40min",4.8,15
"Irish Hearts (1934)","1h 9min",4.9,13
"The Iron Duke (1934)","1h 28min",6.2,91
"It Happened One Night (1934)","1h 45min",8.1,95182
"It's a Cop (1934)","1h 26min",NA,NA
"It's a Gift (1934)","1h 8min",7.2,5009
"Jack Ahoy (1934)","1h 10min",5.4,29
"Jane Eyre (1934)","1h 2min",4.4,333
"De Jantjes (1934)","1h 39min",6.9,68
"Java Head (1934)","1h 25min",6.9,70
"Jealousy (1934)","1h 6min",5.3,29
"Jew Süss (1934)","1h 45min",6.6,172
"Jimmy the Gent (1934)","1h 7min",6.8,1591
"Journal of a Crime (1934)","1h 5min",6.1,349
"Judex 34 (1934)","1h 35min",7.1,7
"Judge Priest (1934)","1h 20min",6.3,1987
"Kagirinaki hodô (1934)","1h 29min",7,312
"Kansas City Princess (1934)","1h 4min",6.1,327
"Karl Fredrik regerar (1934)","1h 31min",5.6,24
"Keep 'Em Rolling (1934)","1h 9min",6.3,112
"Kentucky Kernels (1934)","1h 15min",6,315
"The Key (1934)","1h 11min",5.9,403
"Kid Millions (1934)","1h 30min",6.5,466
"King Kelly of the U.S.A. (1934)","1h 6min",4.6,105
"The King of Paris (1934)","1h 15min",NA,NA
"Kiss and Make-Up (1934)","1h 18min",6.1,561
"Krach um Jolanthe (1934)","1h 39min",7,8
"Kungliga Johansson (1934)","1h 26min",4.7,26
"Kvinnorna kring Larsson (1934)","1h 44min",4.7,11
"Lac aux dames (1934)","1h 46min",6.5,111
"Ladies Should Listen (1934)","1h 2min",6.3,319
"The Lady Is Willing (1934)","1h 14min",6.3,31
"Lady by Choice (1934)","1h 16min",6.5,463
"The Lash (1934)","1h 3min",5.4,38
"The Last Gentleman (1934)","1h 12min",7.1,81
"The Last Round-Up (1934)","1h 1min",6.8,16
"Laughing Boy (1934)","1h 19min",4.8,117
"Law of the Wild (1934)","3h 45min",6.6,62
"The Lawless Frontier (1934)","59min",5.2,864
"Lazy River (1934)","1h 15min",5.3,89
"The Lemon Drop Kid (1934)","1h 11min",6.5,55
"Let's Be Ritzy (1934)","1h 8min",7.6,10
"Let's Try Again (1934)","1h 7min",4.9,123
"Der letzte Walzer (1934)","1h 35min",NA,NA
"Liebe Tod und Teufel (1934)","1h 45min",7.4,8
"The Life of Vergie Winters (1934)","1h 22min",6.6,256
"Lightning Strikes Twice (1934)","1h 3min",5.4,83
"Lila akác (1934)","1h 19min",6.7,86
"Liliom (1934)","1h 58min",6.9,1052
"Limehouse Blues (1934)","1h 3min",6.3,67
"Little Friend (1934)","1h 25min",6.8,56
"Little Man What Now? (1934)","1h 38min",7.3,451
"The Little Minister (1934)","1h 50min",6.3,684
"Little Miss Marker (1934)","1h 20min",7.1,1184
"Liv (1934)","1h 31min",NA,NA
"Long Lost Father (1934)","1h 3min",6.1,135
"Looking for Trouble (1934)","1h 20min",6.4,131
"Lord Edgware Dies (1934)","1h 20min",6.2,37
"The Lost Jungle (1934)","4h 3min",4.8,203
"The Lost Jungle (1934)","1h 8min",4.1,162
"A Lost Lady (1934)","1h 1min",6.1,425
"The Lost Patrol (1934)","1h 13min",6.8,3065
"Lost in the Stratosphere (1934)","1h 4min",4.5,83
"The Loudspeaker (1934)","1h 7min",5.4,33
"The Love Captive (1934)","1h 3min",NA,NA
"Love Past Thirty (1934)","1h 4min",NA,NA
"Love Time (1934)","1h 12min",NA,NA
"Love at Second Sight (1934)","1h 5min",NA,NA
"Love Life & Laughter (1934)","1h 23min",5.7,38
"The Luck of a Sailor (1934)","1h 6min",6.3,15
"Madame Bovary (1934)","1h 41min",6.6,353
"Madame Du Barry (1934)","1h 19min",6.4,223
"Madame Spy (1934)","1h 10min",7.1,16
"Malle gevallen (1934)","1h 34min",5.7,18
"The Man Trailer (1934)","59min",7,36
"The Man Who Changed His Name (1934)","1h 20min",5.4,37
"The Man Who Knew Too Much (1934)","PG",6.8,17243
"The Man Who Reclaimed His Head (1934)","1h 20min",7.1,135
"Man of Aran (1934)","1h 16min",7.3,1986
"Man of Two Worlds (1934)","1h 32min",6.2,45
"The Man with Two Faces (1934)","1h 12min",6.4,588
"Mandalay (1934)","1h 5min",6.7,693
"Manhattan Love Song (1934)","1h 13min",6.3,60
"Manhattan Melodrama (1934)","1h 33min",7.2,3677
"Ein Mann will nach Deutschland (1934)","1h 29min",5,20
"Many Happy Returns (1934)","1h 4min",6.6,25
"Maria Chapdelaine (1934)","1h 17min",6.7,193
"Marie Galante (1934)","1h 28min",5.6,305
"Marionetki (1934)","1h 23min",6.4,54
"Marrying Widows (1934)","1h 7min",NA,NA
"Maskerade (1934)","1h 30min",7.6,311
"Massacre (1934)","1h 10min",6.8,219
"Mauvaise graine (1934)","1h 26min",6,680
"The Meanest Gal in Town (1934)","1h 2min",6.2,72
"Mein Herz ruft nach dir (1934)","1h 23min",6.8,12
"Het meisje met den blauwen hoed (1934)","1h 49min",6.5,37
"Melody in Spring (1934)","1h 15min",7.3,21
"Men in White (1934)","1h 14min",6.4,608
"Men of the Night (1934)","58min",NA,NA
"Menace (1934)","58min",6.3,50
"The Merry Frinks (1934)","1h 8min",5.7,165
"The Merry Widow (1934)","1h 39min",7.2,2584
"Merry Wives of Reno (1934)","1h 4min",6.2,244
"La mia vita sei tu (1934)","58min",NA,NA
"Midnight (1934)","1h 16min",5.6,807
"Midnight Alibi (1934)","58min",6.4,237
"The Mighty Barnum (1934)","1h 25min",6.8,71
"Million Dollar Baby (1934)","1h 5min",6.7,15
"Million Dollar Ransom (1934)","1h 10min",6.6,17
"Minä ja ministeri (1934)","1h 48min",4,33
"Les misérables (1934)","4h 39min",8.3,1561
"A Modern Hero (1934)","1h 11min",6.3,215
"Mon coeur t'appelle (1934)","1h 24min",6.1,14
"Money Means Nothing (1934)","1h 10min",5.5,88
"Monte Carlo Nights (1934)","1h 2min",4.9,113
"The Moonstone (1934)","1h 2min",5,263
"Most Precious Thing in Life (1934)","1h 7min",6.4,87
"The Moth (1934)","1h 4min",5.2,28
"Moulin Rouge (1934)","1h 10min",6.6,121
"Mrs. Wiggs of the Cabbage Patch (1934)","1h 20min",6.3,193
"La mujer del puerto (1934)","1h 16min",7.1,347
"Murder in Trinidad (1934)","1h 14min",7.1,11
"Murder at the Vanities (1934)","1h 29min",6.6,591
"Murder in the Clouds (1934)","1h 1min",6,199
"The Murder in the Museum (1934)","1h 5min",5.3,138
"Murder on the Blackboard (1934)","1h 11min",6.8,671
"Music Hall (1934)","1h 13min",4.4,35
"Music in the Air (1934)","1h 25min",5.9,950
"Musik im Blut (1934)","1h 27min",NA,NA
"My Old Dutch (1934)","1h 22min",6.8,14
"My Song for You (1934)","1h 25min",5.9,25
"Mystery Liner (1934)","1h 2min",4.6,383
"Mystery Mountain (1934)","3h 43min",7.3,71
"The Mystery of Mr. X (1934)","1h 24min",6.9,416
"Márciusi mese (1934)","1h 16min",7.2,23
"Eine Nacht in Venedig (1934)","1h 22min",NA,NA
"Nada más que una mujer (1934)","1h 21min",6.6,5
"Name the Woman (1934)","1h",NA,NA
"Nana (1934)","1h 30min",5.9,204
"Nell Gwyn (1934)","1h 25min",6.3,100
"Night Alarm (1934)","1h 4min",5.9,68
"The Night Club Queen (1934)","1h 20min",NA,NA
"The Night of the Party (1934)","1h 1min",6.2,80
"Nine Forty-Five (1934)","59min",NA,NA
"The 9th Guest (1934)","1h 5min",6.8,460
"No Escape (1934)","1h 11min",NA,NA
"No Greater Glory (1934)","1h 14min",7,395
"No More Women (1934)","1h 16min",6.1,15
"No Ransom (1934)","1h 13min",NA,NA
"The Notorious Sophie Lang (1934)","1h 4min",6.9,48
"Now I'll Tell (1934)","1h 22min",6.1,180
"Now and Forever (1934)","1h 21min",6.6,900
"Les nuits moscovites (1934)","1h 35min",5.8,53
"Of Human Bondage (1934)","1h 23min",7.1,6536
"The Old Curiosity Shop (1934)","1h 45min",6.2,87
"The Old Fashioned Way (1934)","1h 11min",7.5,889
"Once to Every Bachelor (1934)","1h 12min",NA,NA
"Once to Every Woman (1934)","1h 10min",6.3,151
"One Exciting Adventure (1934)","1h 10min",7.5,10
"One Is Guilty (1934)","1h 3min",6.5,11
"One More River (1934)","1h 28min",6.7,343
"One Night of Love (1934)","1h 24min",5.7,527
"Op hoop van zegen (1934)","1h 45min",7,36
"Open All Night (1934)","1h 2min",6,40
"Operator 13 (1934)","1h 25min",6.1,1293
"Orient Express (1934)","1h 13min",7.5,19
"Our Daily Bread (1934)","1h 20min",7,1778
"Outcast Lady (1934)","1h 17min",5.5,147
"The Outcast (1934)","1h 14min",6.2,17
"Outlaw's Highway (1934)","1h 1min",3.9,11
"Over the Garden Wall (1934)","1h 8min",7.3,21
"The Painted Veil (1934)","1h 25min",6.6,1341
"Palooka (1934)","1h 26min",6.1,326
"Le paquebot Tenacity (1934)","1h 25min",6.9,60
"Paris Interlude (1934)","1h 12min",5.9,114
"The Party's Over (1934)","1h 8min",7.3,14
"Passing Shadows (1934)","1h 7min",5,6
"The Path of Glory (1934)","1h 8min",7.5,13
"Pechmarie (1934)","1h 32min",7.3,6
"Peck's Bad Boy (1934)","1h 10min",6.5,81
"Peer Gynt (1934)","1h 59min",8.1,13
"The Personality Kid (1934)","1h 8min",5.9,107
"Peter (1934)","1h 25min",7.3,49
"Peterburgskaya noch (1934)","1h 44min",5.9,17
"Pettersson - Sverige (1934)","1h 24min",2.8,6
"Pipin der Kurze (1934)","1h 15min",6.5,12
"Pirate Treasure (1934)","4h",4.9,24
"A Political Party (1934)","1h 13min",5.9,18
"The Poor Rich (1934)","1h 17min",6.7,25
"Poruchik Kizhe (1934)","1h 27min",6.5,110
"Ukanaskneli maskaradi (1934)","1h 40min",6.6,9
"The President Vanishes (1934)","1h 20min",6,105
"The Primrose Path (1934)","1h 10min",NA,NA
"Princess Charming (1934)","1h 18min",6.8,32
"The Private Life of Don Juan (1934)","1h 29min",6.3,559
"Private Scandal (1934)","1h 2min",7.6,16
"Public Stenographer (1934)","1h 4min",5.1,28
"Pursued (1934)","1h 8min",NA,NA
"The Pursuit of Happiness (1934)","1h 15min",7.1,41
"Pyshka (1934)","1h 10min",7.4,218
"The Queen's Affair (1934)","1h 17min",NA,NA
"Quella vecchia canaglia (1934)","1h 22min",NA,NA
"The Quitter (1934)","1h 8min",6,18
"Radio Parade of 1935 (1934)","1h 36min",6.6,76
"Ready for Love (1934)","1h 17min",5.8,52
"Red Ensign (1934)","1h 9min",5.9,240
"The Red Rider (1934)","5h 10min",7,54
"Redhead (1934)","1h 16min",7.8,8
"Registered Nurse (1934)","1h 3min",5.8,146
"The Return of Bulldog Drummond (1934)","1h 13min",5.6,194
"The Return of Chandu (1934)","1h 5min",6,293
"Return of the Terror (1934)","1h 5min",6.3,16
"The Richest Girl in the World (1934)","1h 16min",6.3,805
"Riptide (1934)","1h 32min",6.3,551
"Road House (1934)","1h 16min",5.7,33
"The Road to Ruin (1934)","1h 2min",4.7,266
"Rocky Rhodes (1934)","1h 4min",3.2,13
"Le roi des Champs-Élysées (1934)","1h 10min",6.5,91
"Romance in the Rain (1934)","1h 10min",NA,NA
"Sadie McKee (1934)","1h 33min",6.8,1216
"Sangen om Rondane (1934)","1h 26min",5.2,6
"Say It with Flowers (1934)","1h 11min",6.3,45
"The Scarlet Empress (1934)","1h 44min",7.6,5924
"The Scarlet Letter (1934)","G",5.3,317
"The Scarlet Pimpernel (1934)","1h 37min",7.4,3943
"Der Schimmelreiter (1934)","1h 26min",5.9,51
"Schloß Hubertus (1934)","1h 25min",NA,NA
"School for Girls (1934)","1h 13min",8.2,13
"Search for Beauty (1934)","1h 18min",6.1,559
"Secret of the Chateau (1934)","1h 6min",6.2,90
"The Secret of the Loch (1934)","1h 18min",5.4,115
"Sequoia (1934)","G",6.5,133
"Servants' Entrance (1934)","1h 28min",7.6,34
"She Had to Choose (1934)","1h 5min",6.3,47
"She Learned About Sailors (1934)","1h 18min",6.2,33
