"Name","RunTime","Rating","Votes"
"The Adventures of Martin Eden (1942)","1h 27min",5.7,120
"The Affairs of Jimmy Valentine (1942)","1h 12min",6.3,93
"The Affairs of Martha (1942)","1h 6min",6.5,391
"Afsporet (1942)","1h 42min",6.6,94
"Ala-Arriba! (1942)","1h 34min",7.2,87
"La aldea maldita (1942)","1h 28min",6.6,67
"Aleksandr Parkhomenko (1942)","1h 34min",7.1,55
"Alfa Tau! (1942)","1h 30min",6.8,58
"Alias Boston Blackie (1942)","1h 7min",6.4,491
"Alibi (1942)","1h 22min",6.9,36
"Alkalom (1942)","1h 18min",5.1,9
"All Through the Night (1942)","1h 47min",7.1,3887
"Almost Married (1942)","1h 5min",4,7
"Always in My Heart (1942)","1h 32min",6.3,398
"American Empire (1942)","1h 22min",5.5,239
"Andreas Schlüter (1942)","1h 51min",7.8,14
"Andy Hardy's Double Life (1942)","1h 32min",6.6,481
"Aniki Bóbó (1942)","1h 11min",7.6,1591
"Arabian Nights (1942)","1h 26min",6.1,1282
"Are Husbands Necessary? (1942)","1h 19min",5.7,46
"Arizona Stage Coach (1942)","58min",4.9,121
"L'arlésienne (1942)","1h 45min",6.8,26
"Army Surgeon (1942)","1h 3min",5.7,88
"Asking for Trouble (1942)","1h 21min",6,21
"L'assassin a peur la nuit (1942)","1h 40min",6.2,77
"L'assassin habite... au 21 (1942)","1h 24min",7.4,2908
"¡Así se quiere en Jalisco! (1942)","2h 8min",6.9,33
"Atlantic Convoy (1942)","1h 6min",5.9,72
"Avanti c'è posto... (1942)","1h 30min",6.7,67
"Baby Face Morgan (1942)","1h 3min",5.3,195
"Back-Room Boy (1942)","1h 22min",6.5,202
"Bad Men of the Hills (1942)","58min",NA,NA
"The Balloon Goes Up (1942)","58min",5.7,56
"Bambi (1942)","G",7.3,132538
"Behind the Eight Ball (1942)","1h",5.7,43
"La bella addormentata (1942)","1h 30min",7.2,14
"La belle aventure (1942)","1h 32min",6.2,6
"Bells of Capistrano (1942)","1h 18min",6.5,69
"Bengasi (1942)","1h 30min",7,67
"Berlin Correspondent (1942)","1h 10min",6.2,299
"Between Us Girls (1942)","1h 25min",6.5,66
"Beyond the Blue Horizon (1942)","1h 16min",6.5,93
"The Big Blockade (1942)","1h 13min",5.5,178
"The Big Shot (1942)","1h 22min",6.7,790
"The Big Street (1942)","1h 28min",6.5,1136
"Billy the Kid's Smoking Guns (1942)","58min",6.2,49
"La bisbetica domata (1942)","1h 22min",6.1,29
"Black Dragons (1942)","1h 4min",4.3,996
"The Black Swan (1942)","1h 27min",6.8,4044
"La blanca Paloma (1942)","1h 16min",NA,NA
"Blondie Goes to College (1942)","1h 14min",6.3,271
"Blondie for Victory (1942)","1h 11min",6.2,155
"Blondie's Blessed Event (1942)","1h 9min",6.7,181
"Boda en el infierno (1942)","1h 27min",5.5,10
"Boyevoy kinosbornik 9 (1942)","1h 7min",5,18
"Boléro (1942)","1h 36min",6,64
"Bombs Over Burma (1942)","1h 5min",5.2,190
"The Boogie Man Will Get You (1942)","1h 6min",5.9,792
"Boot Hill Bandits (1942)","58min",6.3,58
"Born to Sing (1942)","1h 22min",6.1,159
"Boss of Hangtown Mesa (1942)","58min",6.2,38
"Boston Blackie Goes Hollywood (1942)","1h 8min",6.3,388
"Bowery at Midnight (1942)","1h 1min",5.3,973
"Breach of Promise (1942)","1h 19min",6.1,14
"Broadway (1942)","1h 31min",6.3,98
"Broadway Big Shot (1942)","59min",NA,NA
"Bullet Scars (1942)","59min",6.2,151
"Busses Roar (1942)","58min",5.7,115
"Butch Minds the Baby (1942)","1h 15min",6.1,27
"Cadets on Parade (1942)","1h 6min",5.8,10
"Cairo (1942)","1h 41min",6.1,345
"Call Out the Marines (1942)","1h 8min",5,89
"Call of the Canyon (1942)","1h 11min",6.7,68
"Calling Dr. Gillespie (1942)","1h 24min",6.2,333
"Canal Zone (1942)","1h 19min",6,24
"Captain Midnight (1942)","4h 30min",7.3,100
"Captains of the Clouds (1942)","1h 54min",6.4,1395
"Careful Soft Shoulders (1942)","1h 9min",6.3,33
"Carmela (1942)","1h 30min",5,5
"Casablanca (1942)","G",8.5,527562
"Casanova farebbe così! (1942)","1h 2min",6.6,36
"Castle in the Desert (1942)","1h 2min",7.2,1239
"Cat People (1942)","PG",7.3,20351
"Catene invisibili (1942)","1h 30min",5.2,12
"Chichi ariki (1942)","1h 34min",7.7,2470
"Los chicos crecen (1942)","1h 18min",6.2,15
"China Girl (1942)","1h 35min",6.3,469
"Las cinco noches de Adán (1942)","1h 57min",7,5
"City of Silent Men (1942)","1h 4min",5,12
"A Close Call for Ellery Queen (1942)","1h 7min",5.7,78
"Colpi di timone (1942)","1h 35min",6.8,20
"La condesa María (1942)","1h 16min",6,6
"La contessa Castiglione (1942)","1h 25min",NA,NA
"The Corpse Vanishes (1942)","PG",4.5,2858
"Correo de Indias (1942)","1h 50min",6.9,41
"Counter-Espionage (1942)","1h 13min",6.5,273
"The Courtship of Andy Hardy (1942)","1h 35min",6.6,490
"Cowboy Serenade (1942)","1h 6min",6.8,52
"Criminal Investigator (1942)","1h 1min",5.1,40
"Crossroads (1942)","1h 23min",6.7,1189
"La culpa del otro (1942)","1h 22min",6,24
"Danger in the Pacific (1942)","1h",5,20
"The Dawn Express (1942)","1h 2min",4.4,157
"Dawn on the Great Divide (1942)","1h 3min",6.3,144
"The Day Will Dawn (1942)","1h 38min",6.1,442
"Deep in the Heart of Texas (1942)","1h 2min",5.9,65
"Den voyny (1942)","1h 20min",NA,NA
"Dernier atout (1942)","1h 45min",6.2,124
"A Desperate Chance for Ellery Queen (1942)","1h 10min",5.7,69
"Desperate Journey (1942)","1h 47min",6.9,1961
"Destination Unknown (1942)","1h 3min",6.4,29
"Det är min musik (1942)","1h 32min",3.5,6
"Det æ'kke te å tru (1942)","1h 26min",5.7,60
"The Devil's Trail (1942)","1h 1min",4.8,17
"Diesel (1942)","1h 49min",6.7,24
"Doktor Glas (1942)","1h 29min",5.8,73
"Don Cesare di Bazan (1942)","1h 18min",5.6,51
"Don Giovanni (1942)","1h 25min",NA,NA
"Don Winslow of the Navy (1942)","3h 57min",6.4,81
"La donna è mobile (1942)","1h 16min",NA,NA
"Dove andiamo signora? (1942)","1h 22min",NA,NA
"Dr. Broadway (1942)","1h 8min",6.6,69
"Dr. Crippen an Bord (1942)","1h 27min",6.4,25
"Dr. Gillespie's New Assistant (1942)","1h 27min",6.2,165
"Dr. Renault's Secret (1942)","58min",6.3,424
"Drums of the Congo (1942)","1h 1min",5.4,46
"I due Foscari (1942)","1h 25min",NA,NA
"Le due orfanelle (1942)","1h 25min",5.8,8
"Duke of the Navy (1942)","1h 3min",6,24
"Eagle Squadron (1942)","1h 49min",6.1,103
"Egy bolond százat csinál (1942)","1h 20min",6.9,264
"Honkon kôryaku: Eikoku kuzururu no hi (1942)","1h 41min",6.4,5
"Einmal der liebe Herrgott sein (1942)","1h 33min",7,67
"Enemy Agents Meet Ellery Queen (1942)","1h 4min",6.2,61
"Die Entlassung (1942)","1h 50min",7.3,60
"Die Erbin vom Rosenhof (1942)","1h 34min",NA,NA
"Eyes in the Night (1942)","1h 20min",6.8,1389
"La fabbrica dell'imprevisto (1942)","1h 15min",NA,NA
"The Falcon Takes Over (1942)","1h 5min",6.5,841
"The Falcon's Brother (1942)","1h 3min",6.5,762
"Fallet Ingegerd Bremssen (1942)","1h 27min",3.4,8
"La fanciulla dell'altra riva (1942)","1h 17min",NA,NA
"Il fanciullo del West (1942)","1h 25min",NA,NA
"Farliga vägar (1942)","1h 26min",3.9,13
"Den farlige leken (1942)","1h 37min",6.6,16
"Fedora (1942)","1h 30min",5.7,13
"Fingers at the Window (1942)","1h 20min",6.3,843
"The First of the Few (1942)","1h 58min",7,1610
"The Fleet's In (1942)","1h 33min",6.6,359
"Flickan i fönstret mitt emot (1942)","1h 19min",5,16
"Flight Lieutenant (1942)","1h 20min",6,153
"Fly-By-Night (1942)","1h 14min",6.5,235
"Flying Fortress (1942)","1h 49min",5.2,98
"Flying Tigers (1942)","1h 42min",6.8,3548
"Footlight Serenade (1942)","1h 20min",6.1,199
"For Me and My Gal (1942)","1h 44min",7.1,3126
"Foreign Agent (1942)","1h 4min",4.6,76
"The Forest Rangers (1942)","1h 27min",6.5,263
"La fortuna viene dal cielo (1942)","1h 25min",5.4,51
"Four Jacks and a Jill (1942)","1h 8min",5.5,124
"Freckles Comes Home (1942)","1h 3min",4.9,131
"El frente de los suspiros (1942)","1h 28min",6.1,21
"Friendly Enemies (1942)","1h 35min",5.7,69
"Frisco Lil (1942)","1h",5.8,8
"Frk. Vildkat (1942)","1h 38min",6.8,46
"Front Line Kids (1942)","1h 20min",4.4,31
"Fráter Loránd (1942)","1h 45min",5.7,6
"Férfihüség (1942)","1h 16min",6.4,25
"Fünftausend Mark Belohnung (1942)","1h 13min",NA,NA
"G.P.U. (1942)","1h 39min",6.7,47
"Gallant Lady (1942)","1h 8min",6,17
"Gang Busters (1942)","4h 11min",7.1,73
"The Gay Sisters (1942)","1h 50min",6.7,693
"Geheimakte W.B.1 (1942)","1h 35min",NA,NA
"Gelosia (1942)","1h 26min",7.7,10
"General von Döbeln (1942)","1h 27min",4.3,42
"A Gentleman After Dark (1942)","1h 14min",6.4,75
"Gentleman Jim (1942)","1h 44min",7.6,3220
"A Gentleman at Heart (1942)","1h 10min",6.8,102
"George Washington Slept Here (1942)","1h 33min",7,1530
"Giorgi Saakadze (1942)","3h 4min",6.8,115
"Gert and Daisy Clean Up (1942)","1h 25min",5.8,14
"Das Gespensterhaus (1942)","1h 40min",6.4,36
"Get Hep to Love (1942)","1h 11min",6.7,47
"Ghost Town Law (1942)","1h 2min",6.8,88
"The Ghost of Frankenstein (1942)","1h 7min",6.2,5622
"Giarabub (1942)","1h 25min",6.9,42
"Gioco pericoloso (1942)","1h 25min",NA,NA
"Giorni felici (1942)","1h 23min",6.1,7
"Giorno di nozze (1942)","1h 25min",6.3,38
"Girl Trouble (1942)","1h 21min",6.7,87
"The Girl from Alaska (1942)","1h 15min",7,6
"Girls' Town (1942)","1h 8min",5.8,47
"Give Out Sisters (1942)","1h 5min",7,43
"The Glass Key (1942)","1h 25min",7.1,5826
"Die goldene Stadt (1942)","1h 50min",6.3,193
"The Goose Steps Out (1942)","1h 19min",6.6,424
"La Gorgona (1942)","1h 25min",NA,NA
"Goyescas (1942)","1h 42min",6.1,36
"Grand Central Murder (1942)","1h 13min",6.5,717
"The Great Gildersleeve (1942)","1h 2min",6.2,325
"The Great Impersonation (1942)","1h 10min",6.1,34
"The Great Mr. Handel (1942)","1h 29min",6.7,73
"Der große König (1942)","1h 58min",7.1,257
"Die große Liebe (1942)","1h 42min",6.4,149
"Der große Schatten (1942)","1h 35min",7,13
"La guardia del corpo (1942)","1h 20min",NA,NA
"La guerra gaucha (1942)","1h 30min",7.2,131
"Gula kliniken (1942)","1h 54min",4.1,34
"Haha wa shinazu (1942)","1h 44min",6.2,29
"Halfway to Shanghai (1942)","1h 2min",6.1,50
"Halta Lottas krog (1942)","1h 27min",5.4,27
"Halálos csók (1942)","1h 39min",7.1,18
"Heart of the Golden West (1942)","1h 5min",6.3,77
"Heart of the Rio Grande (1942)","1h 8min",6.5,80
"A hegyek lánya (1942)","1h 18min",6.4,17
"Die heimliche Gräfin (1942)","1h 36min",5.9,18
"Hello Annapolis (1942)","1h 2min",5.5,12
"Henry Aldrich Editor (1942)","1h 12min",5.7,122
"Henry and Dizzy (1942)","1h 11min",7.5,41
"Her Cardboard Lover (1942)","1h 33min",6,612
"Here We Go Again (1942)","1h 17min",6,242
"En herre med bart (1942)","1h 32min",6.1,50
"Hi Neighbor (1942)","1h 12min",NA,NA
"The Hidden Hand (1942)","1h 3min",6.1,392
"Highways by Night (1942)","1h 5min",6.5,37
"Hillbilly Blitzkrieg (1942)","1h 3min",4.8,74
"Himlaspelet (1942)","1h 46min",7.2,47
"Hitler--Dead or Alive (1942)","1h 10min",4.8,296
"Der Hochtourist (1942)","1h 19min",NA,NA
"Holiday Inn (1942)","1h 40min",7.4,13640
"El hombre que se quiso matar (1942)","1h 20min",7,62
"Home in Wyomin' (1942)","1h 7min",6.6,62
"Hopeakihlajaiset (1942)","1h 31min",4.8,28
"House of Errors (1942)","1h 5min",5.2,23
"How to Fly the B-24D Airplane (1942)","58min",8.1,10
"I Live on Danger (1942)","1h 13min",6.1,67
"I Married a Witch (1942)","1h 17min",7.1,7108
"I Married an Angel (1942)","1h 24min",5.8,450
"I Was Framed (1942)","1h 1min",5.7,127
"I gult och blått (1942)","1h 41min",5,30
"Ice Capades Revue (1942)","1h 19min",7.1,11
"Iceland (1942)","1h 19min",5.9,161
"In Old California (1942)","1h 28min",6.4,1168
"In This Our Life (1942)","1h 37min",7.4,4244
"In Which We Serve (1942)","G",7.2,5238
"Les inconnus dans la maison (1942)","1h 35min",7,327
"Inside the Law (1942)","1h 2min",5.2,48
"Invisible Agent (1942)","1h 21min",6.1,1840
"Isle of Missing Men (1942)","1h 7min",5.8,92
"It Happened in Flatbush (1942)","1h 20min",6.2,266
"Jacaré (1942)","1h 5min",4.6,24
"Jackass Mail (1942)","1h 19min",6.3,141
"Jacobs stege (1942)","1h 44min",5.9,18
"Jail House Blues (1942)","1h 2min",NA,NA
"Jeg drepte! (1942)","1h 39min",NA,NA
"Jesusita en Chihuahua (1942)","1h 22min",7,32
"Joan of Ozark (1942)","1h 22min",6,35
"Joan of Paris (1942)","1h 31min",6.8,740
"Joe Smith American (1942)","1h 3min",6.2,247
"Johnny Doughboy (1942)","1h 4min",5.5,71
"Journey for Margaret (1942)","1h 21min",7.2,768
"Juke Girl (1942)","1h 30min",6.3,442
"Juke Box Jenny (1942)","1h 1min",5.8,13
"Jungle Book (1942)","1h 48min",6.7,3854
"Jungle Siren (1942)","1h 8min",3,115
"Junior G-Men of the Air (1942)","3h 45min",6.1,65
"Just Off Broadway (1942)","1h 5min",6.1,193
"Kak zakalyalas stal (1942)","1h 16min",6.3,71
"Kan doktorn komma? (1942)","1h 37min",4.9,34
"Katyi (1942)","1h 29min",7.3,120
"Keeper of the Flame (1942)","1h 40min",6.8,2336
"Kid Glove Killer (1942)","1h 14min",6.9,912
"King Arthur Was a Gentleman (1942)","1h 39min",5.6,90
"King of the Mounties (1942)","3h 16min",6.6,36
"King of the Stallions (1942)","1h 3min",5.2,20
"Kings Row (1942)","2h 7min",7.5,4083
"Kleine Residenz (1942)","1h 28min",7.7,16
"Klondike Fury (1942)","1h 8min",4.1,53
"Kuollut mies rakastuu (1942)","1h 31min",4.9,53
"Labbra serrate (1942)","1h 20min",NA,NA
"Los ladrones somos gente honrada (1942)","1h 42min",6.3,14
"Lady Gangster (1942)","1h 2min",5.8,514
"The Lady Has Plans (1942)","1h 17min",6.7,137
"The Lady Is Willing (1942)","1h 32min",6.4,597
"Lady in a Jam (1942)","1h 18min",6.2,161
"Larceny Inc (1942)","1h 35min",7.4,2428
"Law of the Jungle (1942)","1h 1min",5,165
"Lawless Plainsmen (1942)","59min",4.4,17
"Legión de héroes (1942)","1h 28min",NA,NA
"Leningrad v borbe (1942)","1h 13min",6.2,12
"Let the People Sing (1942)","1h 45min",6.8,49
"Let's Get Tough! (1942)","1h 2min",5.5,487
"Life Begins at Eight-Thirty (1942)","1h 25min",6.1,186
"Little Joe the Wrangler (1942)","1h",6.1,44
"Little Tokyo U.S.A. (1942)","1h 4min",5.1,19
"Livet på en pinne (1942)","1h 36min",3.2,6
"The Living Ghost (1942)","1h 1min",5.4,517
"Lobos da Serra (1942)","1h 38min",6.8,21
"The Lone Prairie (1942)","58min",6.1,14
"The Lone Rider in Cheyenne (1942)","59min",NA,NA
"Texas Justice (1942)","58min",7.4,21
"Lone Star Ranger (1942)","58min",5.5,15
"The Lone Star Vigilantes (1942)","58min",4.5,11
"Lost Canyon (1942)","1h 1min",6.9,115
"The Loves of Edgar Allan Poe (1942)","1h 7min",5.8,184
"Lucky Jordan (1942)","1h 24min",6.4,303
"Lucky Legs (1942)","1h 4min",6.5,14
"Luisa Sanfelice (1942)","1h 15min",NA,NA
"Lure of the Islands (1942)","1h 1min",4.2,42
"Lyckan kommer (1942)","1h 48min",5.1,48
"Lykken kommer (1942)","1h 30min",6,20
"Lågor i dunklet (1942)","1h 34min",6.4,97
"Löjtnantshjärtan (1942)","1h 45min",4.6,39
"The Mad Doctor of Market Street (1942)","1h 1min",5.2,355
"The Mad Martindales (1942)","1h 5min",6.8,21
"The Mad Monster (1942)","1h 17min",3.4,1527
"Madame Spy (1942)","1h 3min",5.8,34
"Madrid de mis sueños (1942)","1h 28min",NA,NA
"La maestrina (1942)","1h 23min",NA,NA
"The Magnificent Ambersons (1942)","1h 28min",7.7,22882
"The Magnificent Dope (1942)","1h 23min",6.8,361
"Maisie Gets Her Man (1942)","1h 26min",6.3,379
"The Major and the Minor (1942)","G",7.4,6332
"The Male Animal (1942)","1h 41min",6.6,1175
"Malombra (1942)","2h 15min",7,146
"Malvaloca (1942)","1h 36min",5.7,36
"Mam'zelle Bonaparte (1942)","1h 40min",5.8,11
"Man from Cheyenne (1942)","1h 1min",6.8,66
"The Man Who Returned to Life (1942)","1h 1min",6.7,9
"The Man Who Wouldn't Die (1942)","1h 5min",6.6,521
"Man from Headquarters (1942)","1h 4min",6,63
"Man glömmer ingenting (1942)","1h 31min",4.4,15
"The Man in the Trunk (1942)","1h 11min",6.6,7
"Man with Two Lives (1942)","1h 5min",5.3,211
"A Man's World (1942)","1h 3min",5.8,18
"Manila Calling (1942)","1h 21min",6.8,121
"Le mariage de Chiffon (1942)","1h 43min",6.5,154
"Un marido a precio fijo (1942)","1h 44min",6.4,31
"Mashenka (1942)","1h 17min",7.4,213
"The Mayor of 44th Street (1942)","1h 26min",5.7,104
"So's Your Aunt Emma! (1942)","1h 2min",5.9,185
"Meet the Stewarts (1942)","1h 13min",6.2,243
"Meine Frau Teresa (1942)","1h 20min",8,10
"Meine Freundin Josefine (1942)","1h 14min",NA,NA
"Men of San Quentin (1942)","1h 20min",5,44
"Men of Texas (1942)","1h 22min",6.6,25
"Mexican Spitfire Sees a Ghost (1942)","1h 15min",5.8,196
"Mexican Spitfire at Sea (1942)","1h 12min",6.2,213
"Mexican Spitfire's Elephant (1942)","1h 4min",6.2,189
"Mi cielo de Andalucía (1942)","1h 13min",NA,NA
"Miliardi che follia! (1942)","1h 25min",NA,NA
"Miss Annie Rooney (1942)","1h 22min",6.4,471
"The Missing Million (1942)","1h 24min",5.4,68
"Mississippi Gambler (1942)","1h",7.2,24
"Los misterios de Tánger (1942)","1h 42min",NA,NA
"Mit den Augen einer Frau (1942)","1h 40min",NA,NA
"Mokey (1942)","1h 28min",5.3,152
"Monsieur La Souris (1942)","1h 46min",6.3,135
"The Moon and Sixpence (1942)","1h 29min",6.7,733
"Moonlight Masquerade (1942)","1h 7min",5.9,11
"Moonlight in Havana (1942)","1h 3min",5.1,31
"Moontide (1942)","1h 34min",6.9,1473
"Mr. Wise Guy (1942)","1h 10min",6.1,482
"Mrs. Miniver (1942)","2h 14min",7.6,16116
"Mrs. Wiggs of the Cabbage Patch (1942)","1h 20min",6.5,48
"Much Too Shy (1942)","1h 32min",6.4,138
"The Mummy's Tomb (1942)","1h 1min",5.7,2924
"Murder in the Big House (1942)","59min",6.4,220
"Musica proibita (1942)","1h 22min",7.6,7
"My Favorite Blonde (1942)","1h 18min",7.2,1201
"My Favorite Spy (1942)","1h 26min",5.8,240
"My Gal Sal (1942)","1h 43min",6.3,610
"My Heart Belongs to Daddy (1942)","1h 15min",6.1,33
"My Sister Eileen (1942)","1h 36min",7.1,1298
"Mystery of Marie Roget (1942)","1h 1min",5.9,161
"Native Land (1942)","1h 20min",6.4,311
"The Navy Comes Through (1942)","1h 22min",6.1,266
"Nazi Agent (1942)","1h 23min",6.8,542
"Neljä naista (1942)","1h 31min",5.9,29
"The Next of Kin (1942)","1h 42min",6.8,219
"The Night Before the Divorce (1942)","1h 7min",5.8,78
"The Night Has Eyes (1942)","1h 19min",6.3,585
"Night Monster (1942)","1h 13min",6.3,1258
"Night in New Orleans (1942)","1h 15min",5.9,68
"Nightmare (1942)","1h 21min",6.3,123
"Noi vivi (1942)","1h 34min",6.8,331
"Non ti pago! (1942)","1h 12min",7.2,119
"North of the Rockies (1942)","1h",5.9,14
"North to the Klondike (1942)","1h",6.3,40
"Northwest Rangers (1942)","1h 5min",5.7,125
"Not a Ladies' Man (1942)","1h",7.1,7
"Una novia en apuros (1942)","1h 26min",6.2,8
"Now Voyager (1942)","1h 57min",7.9,15448
"Oborona Tsaritsyna. 1 seriya: Pokhod Voroshilova (1942)","1h 35min",5.7,29
"Odessa in fiamme (1942)","1h 23min",6.7,98
"Oi aika vanha kultainen...! (1942)","1h 22min",4.8,24
"Olycksfågeln nr 13 (1942)","1h 26min",3.8,24
"The Omaha Trail (1942)","1h 2min",5.4,88
"On the Sunny Side (1942)","1h 9min",6.1,139
"Once Upon a Honeymoon (1942)","1h 57min",6.5,2630
"One Thrilling Night (1942)","1h 9min",5.6,139
"One of Our Aircraft Is Missing (1942)","1h 42min",7,1906
"Doku-ganryu Masamune (1942)","1h 23min",6.8,27
"Onni pyörii (1942)","1h 42min",5.1,45
"Opéra-musette (1942)","1h 30min",5.9,9
"Orchestra Wives (1942)","1h 38min",6.9,822
"Outlaws of Boulder Pass (1942)","58min",5.6,56
"Over My Dead Body (1942)","1h 8min",6.5,38
"Overland Mail (1942)","4h 39min",6.7,48
"Overland Stagecoach (1942)","58min",6.1,14
"Pacific Rendezvous (1942)","1h 16min",5.9,159
"The Palm Beach Story (1942)","1h 28min",7.5,10955
"Panama Hattie (1942)","1h 19min",6,396
"The Panther's Claw (1942)","1h 10min",5.8,200
"Parachute Nurse (1942)","1h 3min",5.6,31
"Pardon My Sarong (1942)","1h 24min",6.9,2155
"Pardon My Stripes (1942)","1h 4min",6.2,8
"Pastor Angelicus (1942)","1h 10min",6.5,23
"Pazzo d'amore (1942)","1h 23min",NA,NA
"Perils of Nyoka (1942)","4h 21min",6.7,137
"Perils of the Royal Mounted (1942)","4h 35min",7.2,18
"Phantom Killer (1942)","1h 1min",5.3,150
"The Pied Piper (1942)","1h 27min",7.1,514
"Pierre of the Plains (1942)","1h 6min",5.1,83
"Un pilota ritorna (1942)","1h 27min",5.6,214
"Pittsburgh (1942)","1h 32min",6.6,1089
"El pobre rico (1942)","1h 38min",NA,NA
"Police Bullets (1942)","1h 1min",5.5,11
"The Postman Didn't Ring (1942)","1h 8min",6.7,21
"Powder Town (1942)","1h 19min",5.5,173
"Prairie Pals (1942)","58min",5,31
"The Pride of the Yankees (1942)","2h 8min",7.7,9978
"Priorities on Parade (1942)","1h 19min",6.6,17
"Prisoner of Japan (1942)","1h 4min",5,61
"Private Buckaroo (1942)","1h 8min",6,401
"Private Snuffy Smith (1942)","1h 7min",4.6,121
"Professor Creeps (1942)","1h 3min",NA,NA
"O Pátio das Cantigas (1942)","2h 1min",7.8,1131
"4 passi fra le nuvole (1942)","1h 35min",7.5,386
"Queen of Broadway (1942)","1h 4min",6,39
"Quiet Please: Murder (1942)","1h 10min",6.4,283
"Raiders of the West (1942)","1h",5.5,8
"Random Harvest (1942)","2h 6min",8,7009
"Rantasuon raatajat (1942)","1h 30min",4.9,35
"Raza (1942)","1h 53min",3.2,534
"Reap the Wild Wind (1942)","2h 3min",6.7,2932
"The Remarkable Andrew (1942)","1h 21min",6.2,145
